Frequency(Hz),   Magnitude(dB)
   11.804, -12.947720
   11.929, -12.984040
   12.056, -13.021468
   12.184, -13.057776
   12.314, -13.092733
   12.445, -13.126494
   12.578, -13.159198
   12.711, -13.191011
   12.847, -13.222074
   12.983, -13.252412
   13.122, -13.281837
   13.261, -13.310171
   13.402, -13.337352
   13.545, -13.363515
   13.689, -13.388849
   13.835, -13.413465
   13.982, -13.437487
   14.131, -13.461009
   14.281, -13.483909
   14.433, -13.506009
   14.587, -13.527116
   14.742, -13.547231
   14.899, -13.566537
   15.057, -13.585244
   15.217, -13.603446
   15.379, -13.621077
   15.543, -13.638033
   15.708, -13.654260
   15.875, -13.669760
   16.044, -13.684536
   16.215, -13.698631
   16.388, -13.712190
   16.562, -13.725332
   16.738, -13.738093
   16.916, -13.750319
   17.096, -13.761837
   17.278, -13.772595
   17.462, -13.782703
   17.648, -13.792223
   17.836, -13.801119
   18.025, -13.809237
   18.217, -13.816521
   18.411, -13.823050
   18.607, -13.828959
   18.805, -13.834368
   19.005, -13.839411
   19.207, -13.844135
   19.412, -13.848278
   19.618, -13.851496
   19.827, -13.853769
   20.038, -13.855359
   20.251, -13.856448
   20.467, -13.857012
   20.684, -13.856966
   20.905, -13.856326
   21.127, -13.855232
   21.352, -13.853808
   21.579, -13.851995
   21.809, -13.849600
   22.041, -13.846445
   22.275, -13.842500
   22.512, -13.837728
   22.752, -13.832214
   22.994, -13.826120
   23.239, -13.819516
   23.486, -13.811828
   23.736, -13.802084
   23.988, -13.789493
   24.244, -13.773890
   24.501, -13.755378
   24.762, -13.733985
   25.026, -13.709657
   25.292, -13.682415
   25.561, -13.652424
   25.833, -13.619902
   26.108, -13.584963
   26.386, -13.547471
   26.667, -13.507229
   26.950, -13.464398
   27.237, -13.419479
   27.527, -13.372851
   27.820, -13.324513
   28.116, -13.274413
   28.415, -13.222612
   28.717, -13.169368
   29.023, -13.114981
   29.332, -13.059729
   29.644, -13.003911
   29.959, -12.947792
   30.278, -12.891643
   30.600, -12.835535
   30.926, -12.779478
   31.255, -12.723864
   31.587, -12.669253
   31.924, -12.616158
   32.263, -12.564852
   32.607, -12.515602
   32.953, -12.468727
   33.304, -12.424609
   33.658, -12.383676
   34.017, -12.346487
   34.379, -12.313739
   34.744, -12.287370
   35.114, -12.280757
   35.488, -12.297348
   35.865, -12.333285
   36.247, -12.374199
   36.633, -12.417082
   37.022, -12.461688
   37.416, -12.507669
   37.815, -12.554724
   38.217, -12.602878
   38.624, -12.652376
   39.035, -12.703394
   39.450, -12.755841
   39.870, -12.809453
   40.294, -12.863976
   40.723, -12.919255
   41.156, -12.975220
   41.594, -13.031730
   42.036, -13.088533
   42.484, -13.145287
   42.936, -13.201679
   43.393, -13.257592
   43.854, -13.312956
   44.321, -13.367581
   44.793, -13.421185
   45.269, -13.473433
   45.751, -13.524152
   46.238, -13.573431
   46.730, -13.622994
   47.227, -13.674145
   47.730, -13.727112
   48.237, -13.780437
   48.751, -13.833146
   49.269, -13.885077
   49.794, -13.936410
   50.323, -13.987387
   50.859, -14.038043
   51.400, -14.088275
   51.947, -14.137928
   52.500, -14.186873
   53.058, -14.234923
   53.623, -14.282070
   54.194, -14.328736
   54.770, -14.375443
   55.353, -14.422165
   55.942, -14.468229
   56.537, -14.512995
   57.139, -14.556448
   57.747, -14.598567
   58.361, -14.637387
   58.982, -14.670051
   59.610, -14.695030
   60.244, -14.713372
   60.885, -14.726558
   61.533, -14.734836
   62.188, -14.738533
   62.850, -14.738470
   63.518, -14.735643
   64.194, -14.731131
   64.877, -14.726082
   65.568, -14.721700
   66.265, -14.719115
   66.970, -14.719480
   67.683, -14.724056
   68.403, -14.734450
   69.131, -14.752481
   69.867, -14.780289
   70.610, -14.819336
   71.361, -14.869451
   72.121, -14.929187
   72.888, -14.996807
   73.664, -15.071195
   74.448, -15.151247
   75.240, -15.235765
   76.040, -15.323345
   76.849, -15.412151
   77.667, -15.500226
   78.494, -15.585602
   79.329, -15.666526
   80.173, -15.741190
   81.026, -15.807320
   81.888, -15.860863
   82.759, -15.901042
   83.640, -15.930051
   84.530, -15.952843
   85.430, -15.971844
   86.339, -15.988232
   87.257, -16.002567
   88.186, -16.015476
   89.124, -16.028147
   90.072, -16.042202
   91.031, -16.059420
   91.999, -16.081980
   92.978, -16.111626
   93.968, -16.147871
   94.968, -16.189878
   95.978, -16.236914
   96.999, -16.289036
   98.032, -16.344973
   99.075, -16.403355
  100.129, -16.462906
  101.194, -16.522234
  102.271, -16.579803
  103.359, -16.633926
  104.459, -16.682266
  105.571, -16.720858
  106.694, -16.749046
  107.829, -16.768993
  108.977, -16.785141
  110.136, -16.799290
  111.308, -16.812578
  112.492, -16.826117
  113.689, -16.841099
  114.899, -16.858856
  116.122, -16.880367
  117.357, -16.904629
  118.606, -16.930738
  119.868, -16.958275
  121.144, -16.988495
  122.433, -17.021894
  123.735, -17.058645
  125.052, -17.098539
  126.383, -17.141247
  127.727, -17.186502
  129.087, -17.236750
  130.460, -17.295231
  131.848, -17.364180
  133.251, -17.442249
  134.669, -17.526054
  136.102, -17.611116
  137.550, -17.693144
  139.014, -17.769335
  140.493, -17.839252
  141.988, -17.903912
  143.499, -17.965055
  145.026, -18.023211
  146.569, -18.078627
  148.129, -18.131023
  149.705, -18.179752
  151.298, -18.222151
  152.908, -18.253687
  154.535, -18.273235
  156.179, -18.282816
  157.841, -18.288109
  159.520, -18.293348
  161.218, -18.302071
  162.933, -18.312202
  164.667, -18.317924
  166.419, -18.314314
  168.190, -18.310871
  169.979, -18.324978
  171.788, -18.371464
