Frequency(Hz),   Magnitude(dB)
   11.804, -10.725687
   11.929, -10.751260
   12.056, -10.769891
   12.184, -10.786515
   12.314, -10.801950
   12.445, -10.816333
   12.578, -10.829858
   12.711, -10.842665
   12.847, -10.854920
   12.983, -10.866643
   13.122, -10.877672
   13.261, -10.887838
   13.402, -10.897090
   13.545, -10.905581
   13.689, -10.913502
   13.835, -10.920971
   13.982, -10.928150
   14.131, -10.935117
   14.281, -10.941785
   14.433, -10.947978
   14.587, -10.953511
   14.742, -10.958415
   14.899, -10.962882
   15.057, -10.967132
   15.217, -10.971286
   15.379, -10.975279
   15.543, -10.979046
   15.708, -10.982522
   15.875, -10.985748
   16.044, -10.988737
   16.215, -10.991550
   16.388, -10.994332
   16.562, -10.997261
   16.738, -11.000371
   16.916, -11.003536
   17.096, -11.006586
   17.278, -11.009505
   17.462, -11.012413
   17.648, -11.015429
   17.836, -11.018488
   18.025, -11.021503
   18.217, -11.024420
   18.411, -11.027345
   18.607, -11.030430
   18.805, -11.033846
   19.005, -11.037735
   19.207, -11.042173
   19.412, -11.046936
   19.618, -11.051708
   19.827, -11.056490
   20.038, -11.061570
   20.251, -11.067170
   20.467, -11.073294
   20.684, -11.079895
   20.905, -11.087018
   21.127, -11.094841
   21.352, -11.103507
   21.579, -11.113013
   21.809, -11.123198
   22.041, -11.133919
   22.275, -11.145165
   22.512, -11.156978
   22.752, -11.169451
   22.994, -11.182802
   23.239, -11.197198
   23.486, -11.212474
   23.736, -11.228336
   23.988, -11.244584
   24.244, -11.261254
   24.501, -11.278428
   24.762, -11.296088
   25.026, -11.314151
   25.292, -11.332571
   25.561, -11.351475
   25.833, -11.371004
   26.108, -11.391216
   26.386, -11.411880
   26.667, -11.432701
   26.950, -11.453776
   27.237, -11.475462
   27.527, -11.498042
   27.820, -11.521373
   28.116, -11.545268
   28.415, -11.569647
   28.717, -11.594613
   29.023, -11.620258
   29.332, -11.646698
   29.644, -11.674012
   29.959, -11.702265
   30.278, -11.731498
   30.600, -11.761517
   30.926, -11.792082
   31.255, -11.823271
   31.587, -11.855388
   31.924, -11.888610
   32.263, -11.922867
   32.607, -11.958065
   32.953, -11.994150
   33.304, -12.031104
   33.658, -12.068915
   34.017, -12.107706
   34.379, -12.147695
   34.744, -12.188998
   35.114, -12.230393
   35.488, -12.271646
   35.865, -12.313296
   36.247, -12.357042
   36.633, -12.403234
   37.022, -12.451741
   37.416, -12.502195
   37.815, -12.554266
   38.217, -12.607942
   38.624, -12.663401
   39.035, -12.720808
   39.450, -12.779988
   39.870, -12.840657
   40.294, -12.902486
   40.723, -12.965270
   41.156, -13.028845
   41.594, -13.093041
   42.036, -13.157503
   42.484, -13.221828
   42.936, -13.285612
   43.393, -13.348639
   43.854, -13.410755
   44.321, -13.471684
   44.793, -13.531011
   45.269, -13.588313
   45.751, -13.643275
   46.238, -13.695501
   46.730, -13.742213
   47.227, -13.781614
   47.730, -13.814039
   48.237, -13.842398
   48.751, -13.868041
   49.269, -13.891200
   49.794, -13.912301
   50.323, -13.931873
   50.859, -13.950248
   51.400, -13.967616
   51.947, -13.984177
   52.500, -14.000144
   53.058, -14.015731
   53.623, -14.031311
   54.194, -14.047746
   54.770, -14.066024
   55.353, -14.086596
   55.942, -14.109295
   56.537, -14.134024
   57.139, -14.161331
   57.747, -14.191901
   58.361, -14.225505
   58.982, -14.261725
   59.610, -14.300610
   60.244, -14.342994
   60.885, -14.389081
   61.533, -14.438052
   62.188, -14.489080
   62.850, -14.541775
   63.518, -14.595797
   64.194, -14.650831
   64.877, -14.706532
   65.568, -14.762507
   66.265, -14.818183
   66.970, -14.872897
   67.683, -14.926006
   68.403, -14.977075
   69.131, -15.025681
   69.867, -15.070835
   70.610, -15.110960
   71.361, -15.145349
   72.121, -15.174567
   72.888, -15.199835
   73.664, -15.221999
   74.448, -15.241913
   75.240, -15.260512
   76.040, -15.278637
   76.849, -15.296881
   77.667, -15.315824
   78.494, -15.336273
   79.329, -15.359385
   80.173, -15.386442
   81.026, -15.418478
   81.888, -15.454779
   82.759, -15.495301
   83.640, -15.540561
   84.530, -15.592154
   85.430, -15.650045
   86.339, -15.713020
   87.257, -15.779113
   88.186, -15.846236
   89.124, -15.912724
   90.072, -15.977104
   91.031, -16.037905
   91.999, -16.093843
   92.978, -16.142792
   93.968, -16.179562
   94.968, -16.200083
   95.978, -16.203468
   96.999, -16.193230
   98.032, -16.172739
   99.075, -16.145672
  100.129, -16.116112
  101.194, -16.088398
  102.271, -16.067070
  103.359, -16.056953
  104.459, -16.063446
  105.571, -16.093683
  106.694, -16.150873
  107.829, -16.233858
  108.977, -16.336618
  110.136, -16.453745
  111.308, -16.579090
  112.492, -16.705973
  113.689, -16.827261
  114.899, -16.935360
  116.122, -17.021587
  117.357, -17.077225
  118.606, -17.101856
  119.868, -17.101822
  121.144, -17.087191
  122.433, -17.064161
  123.735, -17.038656
  125.052, -17.016571
  126.383, -17.004023
  127.727, -17.007164
  129.087, -17.029259
  130.460, -17.067656
  131.848, -17.117121
  133.251, -17.173628
  134.669, -17.235832
  136.102, -17.301868
  137.550, -17.370220
  139.014, -17.440708
  140.493, -17.512018
  141.988, -17.584993
  143.499, -17.661263
  145.026, -17.742897
  146.569, -17.828611
  148.129, -17.915722
  149.705, -18.001024
  151.298, -18.078947
  152.908, -18.139885
  154.535, -18.178211
  156.179, -18.194983
  157.841, -18.200495
  159.520, -18.205887
  161.218, -18.222115
  162.933, -18.253628
  164.667, -18.299967
  166.419, -18.359365
  168.190, -18.439522
  169.979, -18.550121
  171.788, -18.693605
  173.616, -18.851606
  175.463, -18.994585
  177.330, -19.097513
  179.217, -19.147446
  181.124, -19.147457
  183.052, -19.114998
  184.999, -19.076708
  186.968, -19.059235
  188.957, -19.079050
  190.968, -19.138096
  193.000, -19.223499
  195.054, -19.315680
  197.129, -19.393269
  199.227, -19.436123
  201.347, -19.437086
  203.489, -19.404030
  205.654, -19.356190
  207.843, -19.316154
  210.054, -19.308821
  212.289, -19.349237
  214.548, -19.435076
  216.831, -19.546555
  219.138, -19.657879
  221.470, -19.744902
  223.827, -19.798414
  226.208, -19.825449
  228.615, -19.837227
  231.048, -19.841076
  233.506, -19.845232
  235.991, -19.861027
  238.502, -19.894781
  241.040, -19.943918
  243.605, -20.005903
  246.197, -20.084198
  248.816, -20.186884
  251.464, -20.313356
  254.140, -20.445488
  256.844, -20.547945
  259.577, -20.591908
  262.339, -20.577477
  265.130, -20.539200
  267.952, -20.524754
  270.803, -20.568014
  273.684, -20.672958
  276.596, -20.808710
  279.540, -20.916908
  282.514, -20.943459
  285.520, -20.880962
  288.558, -20.778454
  291.629, -20.717154
  294.732, -20.742100
  297.868, -20.845903
  301.037, -20.975266
  304.241, -21.077030
  307.478, -21.136423
  310.750, -21.167725
  314.056, -21.196716
  317.398, -21.233406
  320.775, -21.279602
  324.189, -21.327032
  327.638, -21.344225
  331.124, -21.313766
  334.648, -21.244032
  338.209, -21.169756
  341.807, -21.106876
  345.444, -21.059637
  349.120, -21.034019
  352.835, -21.051525
  356.589, -21.113731
  360.384, -21.187231
  364.218, -21.216545
  368.094, -21.189928
  372.011, -21.139908
  375.969, -21.101542
  379.970, -21.084871
  384.013, -21.087328
  388.099, -21.112062
  392.228, -21.154985
  396.402, -21.191528
  400.620, -21.187037
  404.883, -21.144005
  409.191, -21.113838
  413.545, -21.139439
  417.945, -21.201988
  422.393, -21.238302
  426.887, -21.221935
  431.429, -21.185474
  436.020, -21.171892
  440.660, -21.181906
  445.348, -21.189827
  450.087, -21.171982
  454.876, -21.110342
  459.717, -20.981607
  464.608, -20.826363
  469.552, -20.751322
  474.548, -20.792671
  479.598, -20.863268
  484.701, -20.859411
  489.858, -20.805285
  495.071, -20.774302
  500.339, -20.794764
  505.663, -20.855370
  511.043, -20.939581
  516.481, -21.029329
  521.977, -21.104963
  527.531, -21.129431
  533.144, -21.101704
  538.817, -21.079483
  544.550, -21.110167
  550.345, -21.161528
  556.201, -21.183235
  562.119, -21.208235
  568.100, -21.271749
  574.145, -21.330431
  580.255, -21.344875
  586.429, -21.365366
  592.669, -21.433769
  598.975, -21.508093
  605.349, -21.556541
  611.790, -21.630186
  618.300, -21.704542
  624.879, -21.694540
  631.528, -21.619787
  638.248, -21.580585
  645.039, -21.628901
  651.903, -21.710135
  658.839, -21.796333
  665.850, -21.851620
  672.935, -21.862324
  680.095, -21.871767
  687.332, -21.897205
  694.645, -21.919533
  702.037, -21.933361
  709.507, -21.966408
  717.057, -22.028992
  724.686, -22.074282
  732.398, -22.098326
  740.191, -22.122574
  748.067, -22.161415
  756.027, -22.205093
  764.071, -22.224060
  772.201, -22.221113
  780.418, -22.215012
  788.722, -22.225098
  797.115, -22.193253
  805.597, -22.135490
  814.169, -22.096941
  822.832, -22.139406
  831.587, -22.143309
  840.436, -22.112371
  849.379, -22.085049
  858.417, -22.129816
  867.551, -22.174303
  876.782, -22.211512
  886.111, -22.257322
  895.540, -22.271620
  905.069, -22.144054
  914.700, -22.030212
  924.433, -21.980604
  934.269, -22.009317
  944.210, -21.952042
  954.257, -21.849251
  964.411, -21.782169
  974.673, -21.794107
  985.044, -21.785049
  995.526, -21.725592
 1006.119, -21.620617
 1016.824, -21.583525
 1027.644, -21.556604
 1038.579, -21.519064
 1049.630, -21.474455
 1060.799, -21.459576
 1072.086, -21.468866
 1083.494, -21.454260
 1095.023, -21.399105
 1106.674, -21.333145
 1118.450, -21.266087
 1130.351, -21.188253
 1142.379, -21.085041
 1154.534, -21.019958
 1166.819, -21.010763
 1179.235, -21.039160
 1191.783, -21.013189
 1204.464, -20.939409
 1217.280, -20.909330
 1230.233, -20.895119
 1243.323, -20.882486
 1256.553, -20.815550
 1269.923, -20.764488
 1283.436, -20.701895
 1297.093, -20.655035
 1310.895, -20.618214
 1324.843, -20.587666
 1338.940, -20.586662
 1353.188, -20.578617
 1367.586, -20.599987
 1382.138, -20.564659
 1396.845, -20.514965
 1411.708, -20.405308
 1426.730, -20.341137
 1441.911, -20.304710
 1457.254, -20.326078
 1472.760, -20.285299
 1488.431, -20.234888
 1504.269, -20.167946
 1520.275, -20.139772
 1536.452, -20.132505
 1552.801, -20.137474
 1569.323, -20.097214
 1586.022, -20.014372
 1602.898, -19.870695
 1619.954, -19.801762
 1637.191, -19.728727
 1654.612, -19.693554
 1672.218, -19.638323
 1690.011, -19.540331
 1707.994, -19.424938
 1726.168, -19.310850
 1744.536, -19.264278
 1763.099, -19.200075
 1781.859, -19.102638
 1800.819, -18.991428
 1819.981, -18.881989
 1839.347, -18.781086
 1858.918, -18.690783
 1878.698, -18.596283
 1898.689, -18.463736
 1918.892, -18.177666
 1939.310, -17.859436
 1959.946, -17.514027
 1980.801, -17.196106
 2001.878, -16.831532
 2023.179, -16.502954
 2044.707, -16.263353
 2066.464, -16.053507
 2088.452, -15.845875
 2110.674, -15.645469
 2133.133, -15.487807
 2155.831, -15.324579
 2178.771, -15.101239
 2201.954, -14.911488
 2225.384, -14.767323
 2249.063, -14.643066
 2272.995, -14.484562
 2297.181, -14.292244
 2321.624, -14.120705
 2346.328, -13.964714
 2371.294, -13.856745
 2396.526, -13.742535
 2422.027, -13.603496
 2447.798, -13.424212
 2473.844, -13.274488
 2500.168, -13.154989
 2526.771, -13.062751
 2553.657, -12.945273
 2580.830, -12.840895
 2608.291, -12.735746
 2636.045, -12.625469
 2664.094, -12.536307
 2692.442, -12.460823
 2721.091, -12.385138
 2750.045, -12.295793
 2779.307, -12.230344
 2808.881, -12.207136
 2838.769, -12.177194
 2868.975, -12.143666
 2899.503, -12.117810
 2930.355, -12.136654
 2961.536, -12.196033
 2993.049, -12.265060
 3024.896, -12.322993
 3057.083, -12.421016
 3089.612, -12.543001
 3122.488, -12.663652
 3155.713, -12.782584
 3189.292, -12.859406
 3223.228, -13.029944
 3257.525, -13.193471
 3292.187, -13.410475
 3327.218, -13.571873
 3362.621, -13.804275
 3398.402, -14.078481
 3434.563, -14.370947
 3471.108, -14.636402
 3508.043, -14.973644
 3545.371, -15.293696
 3583.096, -15.624049
 3621.222, -15.883031
 3659.754, -16.203924
 3698.696, -16.477953
 3738.052, -16.778313
 3777.827, -17.037464
 3818.026, -17.323530
 3858.652, -17.595261
 3899.710, -17.848841
 3941.206, -18.110886
 3983.142, -18.375740
 4025.525, -18.668962
 4068.360, -18.933556
 4111.649, -19.130377
 4155.400, -19.351238
 4199.616, -19.567026
 4244.302, -19.701956
 4289.464, -19.823055
 4335.106, -19.870045
 4381.235, -19.934149
 4427.854, -19.842161
 4474.969, -19.794600
 4522.585, -19.628523
 4570.708, -19.453642
 4619.343, -19.254568
 4668.496, -19.061329
 4718.171, -18.834497
 4768.376, -18.556374
 4819.114, -18.333721
 4870.393, -18.083759
 4922.216, -17.904016
 4974.592, -17.669191
 5027.524, -17.579969
 5081.021, -17.468229
 5135.085, -17.482756
 5189.726, -17.490532
 5244.948, -17.636515
 5300.757, -17.815598
 5357.161, -18.073038
 5414.164, -18.336218
 5471.774, -18.634802
 5529.997, -18.929815
 5588.839, -19.208893
 5648.308, -19.475773
 5708.409, -19.779528
 5769.150, -20.080296
 5830.538, -20.351027
 5892.578, -20.570992
 5955.279, -20.797102
 6018.646, -21.038471
 6082.688, -21.273706
 6147.412, -21.523878
 6212.824, -21.695782
 6278.932, -21.869398
 6345.744, -22.022537
 6413.267, -22.165531
 6481.507, -22.203569
 6550.475, -22.236677
 6620.176, -22.234755
 6690.619, -22.216169
 6761.811, -22.149702
 6833.760, -22.094782
 6906.476, -21.986082
 6979.965, -21.817995
 7054.236, -21.529823
 7129.297, -21.159937
 7205.157, -20.751226
 7281.825, -20.414867
 7359.308, -20.057981
 7437.615, -19.669210
 7516.756, -19.112297
 7596.739, -18.488340
 7677.572, -17.741541
 7759.267, -17.005804
 7841.830, -16.153723
 7925.271, -15.269114
 8009.601, -14.371799
 8094.828, -13.509529
 8180.962, -12.657077
 8268.013, -11.783945
 8355.989, -10.886337
 8444.902, -10.088876
 8534.761, -9.461100
 8625.576, -9.046764
 8717.357, -8.853974
 8810.115, -8.853731
 8903.860, -9.057684
 8998.603, -9.463682
 9094.354, -10.123093
 9191.123, -10.936305
 9288.922, -11.830334
 9387.762, -12.748620
 9487.653, -13.707669
 9588.607, -14.671480
 9690.636, -15.564680
 9793.750, -16.407452
 9897.962, -17.140507
10003.282, -17.866602
10109.723, -18.559568
10217.297, -19.193224
10326.015, -19.782326
10435.890, -20.368759
10546.934, -20.860241
10659.160, -21.290277
10772.580, -21.670511
10887.206, -22.006430
11003.053, -22.284252
11120.132, -22.403845
11238.457, -22.457077
11358.041, -22.407581
11478.897, -22.257523
11601.040, -21.948528
11724.481, -21.497898
11849.237, -20.895786
11975.320, -20.033194
12102.745, -18.912207
12231.525, -17.585901
12361.677, -16.203144
12493.212, -15.067111
12626.147, -14.651133
12760.497, -15.137982
12896.277, -16.553110
13033.501, -18.544346
13172.186, -20.672010
13312.346, -22.617710
13453.997, -24.373373
13597.155, -25.821651
13741.838, -27.215727
13888.059, -28.491243
