Frequency(Hz),   Magnitude(dB)
   11.804, -17.552946
   11.929, -17.539160
   12.056, -17.489071
   12.184, -17.432823
   12.314, -17.374922
   12.445, -17.315491
   12.578, -17.254725
   12.711, -17.192781
   12.847, -17.129822
   12.983, -17.065897
   13.122, -17.000843
   13.261, -16.934477
   13.402, -16.866785
   13.545, -16.797907
   13.689, -16.728054
   13.835, -16.657360
   13.982, -16.585976
   14.131, -16.514015
   14.281, -16.441385
   14.433, -16.367928
   14.587, -16.293478
   14.742, -16.218073
   14.899, -16.141916
   15.057, -16.065256
   15.217, -15.988214
   15.379, -15.910753
   15.543, -15.832819
   15.708, -15.754384
   15.875, -15.675480
   16.044, -15.596148
   16.215, -15.516487
   16.388, -15.436662
   16.562, -15.356850
   16.738, -15.277143
   16.916, -15.197405
   17.096, -15.117514
   17.278, -15.037482
   17.462, -14.957458
   17.648, -14.877581
   17.836, -14.797832
   18.025, -14.718155
   18.217, -14.638512
   18.411, -14.559068
   18.607, -14.480022
   18.805, -14.401546
   19.005, -14.323858
   19.207, -14.247053
   19.412, -14.170963
   19.618, -14.095312
   19.827, -14.020157
   20.038, -13.945834
   20.251, -13.872613
   20.467, -13.800554
   20.684, -13.729660
   20.905, -13.660060
   21.127, -13.591951
   21.352, -13.525582
   21.579, -13.460979
   21.809, -13.398073
   22.041, -13.336782
   22.275, -13.277181
   22.512, -13.219375
   22.752, -13.163536
   22.994, -13.109968
   23.239, -13.058894
   23.486, -13.009959
   23.736, -12.962507
   23.988, -12.915994
   24.244, -12.870332
   24.501, -12.825631
   24.762, -12.781903
   25.026, -12.739083
   25.292, -12.697184
   25.561, -12.656340
   25.833, -12.616722
   26.108, -12.578436
   26.386, -12.541268
   26.667, -12.504974
   26.950, -12.469687
   27.237, -12.435793
   27.527, -12.403604
   27.820, -12.373033
   28.116, -12.343932
   28.415, -12.316250
   28.717, -12.290137
   29.023, -12.265734
   29.332, -12.243202
   29.644, -12.222661
   29.959, -12.204212
   30.278, -12.187955
   30.600, -12.173752
   30.926, -12.161402
   31.255, -12.151049
   31.587, -12.143035
   31.924, -12.137605
   32.263, -12.134735
   32.607, -12.134399
   32.953, -12.136591
   33.304, -12.141358
   33.658, -12.148757
   34.017, -12.158957
   34.379, -12.172261
   34.744, -12.189189
   35.114, -12.212369
   35.488, -12.242550
   35.865, -12.279069
   36.247, -12.319248
   36.633, -12.362494
   37.022, -12.408616
   37.416, -12.457220
   37.815, -12.507898
   38.217, -12.560630
   38.624, -12.615536
   39.035, -12.672743
   39.450, -12.732028
   39.870, -12.793031
   40.294, -12.855393
   40.723, -12.918817
   41.156, -12.983097
   41.594, -13.047971
   42.036, -13.113024
   42.484, -13.177759
   42.936, -13.241695
   43.393, -13.304532
   43.854, -13.366009
   44.321, -13.425736
   44.793, -13.483203
   45.269, -13.537864
   45.751, -13.589288
   46.238, -13.637194
   46.730, -13.681426
   47.227, -13.722610
   47.730, -13.761749
   48.237, -13.799778
   48.751, -13.836789
   49.269, -13.872794
   49.794, -13.908105
   50.323, -13.943069
   50.859, -13.977876
   51.400, -14.012544
   51.947, -14.047110
   52.500, -14.081559
   53.058, -14.115914
   53.623, -14.150320
   54.194, -14.185418
   54.770, -14.221931
   55.353, -14.260040
   55.942, -14.299295
   56.537, -14.339321
   57.139, -14.380323
   57.747, -14.422681
   58.361, -14.466069
   58.982, -14.510243
   59.610, -14.555498
   60.244, -14.602803
   60.885, -14.652476
   61.533, -14.703841
   62.188, -14.756262
   62.850, -14.809547
   63.518, -14.863588
   64.194, -14.918299
   64.877, -14.973579
   65.568, -15.029288
   66.265, -15.085155
   66.970, -15.140803
   67.683, -15.195906
   68.403, -15.250369
   69.131, -15.304039
   69.867, -15.355116
   70.610, -15.400715
   71.361, -15.440272
   72.121, -15.475728
   72.888, -15.509560
   73.664, -15.542119
   74.448, -15.573582
   75.240, -15.604169
   76.040, -15.633928
   76.849, -15.662643
   77.667, -15.690026
   78.494, -15.715950
   79.329, -15.740579
   80.173, -15.764164
   81.026, -15.786758
   81.888, -15.808172
   82.759, -15.827828
   83.640, -15.845431
   84.530, -15.861300
   85.430, -15.876314
   86.339, -15.890881
   87.257, -15.904778
   88.186, -15.917819
   89.124, -15.930329
   90.072, -15.942982
   91.031, -15.956585
   91.999, -15.972306
   92.978, -15.991330
   93.968, -16.013737
   94.968, -16.038521
   95.978, -16.064585
   96.999, -16.091501
   98.032, -16.119162
   99.075, -16.147598
  100.129, -16.177023
  101.194, -16.207636
  102.271, -16.239590
  103.359, -16.273037
  104.459, -16.307987
  105.571, -16.344147
  106.694, -16.381147
  107.829, -16.418966
  108.977, -16.457973
  110.136, -16.498529
  111.308, -16.540571
  112.492, -16.583893
  113.689, -16.628305
  114.899, -16.673672
  116.122, -16.719835
  117.357, -16.766642
  118.606, -16.814066
  119.868, -16.862288
  121.144, -16.911734
  122.433, -16.962748
  123.735, -17.015463
  125.052, -17.069624
  126.383, -17.124777
  127.727, -17.179941
  129.087, -17.234222
  130.460, -17.289366
  131.848, -17.348110
  133.251, -17.412447
  134.669, -17.480679
  136.102, -17.549910
  137.550, -17.617517
  139.014, -17.681950
  140.493, -17.737753
  141.988, -17.779333
  143.499, -17.804571
  145.026, -17.818171
  146.569, -17.826780
  148.129, -17.836653
  149.705, -17.854301
  151.298, -17.887716
  152.908, -17.946642
  154.535, -18.035294
  156.179, -18.149578
  157.841, -18.279440
  159.520, -18.415085
  161.218, -18.544981
  162.933, -18.646704
  164.667, -18.695923
  166.419, -18.688126
  168.190, -18.649292
  169.979, -18.617022
  171.788, -18.617292
  173.616, -18.656618
  175.463, -18.734604
  177.330, -18.837503
  179.217, -18.943302
  181.124, -19.027866
  183.052, -19.085997
  184.999, -19.122980
  186.968, -19.144674
  188.957, -19.156021
  190.968, -19.161938
  193.000, -19.166460
  195.054, -19.172743
  197.129, -19.184061
  199.227, -19.204895
  201.347, -19.239523
  203.489, -19.287825
  205.654, -19.343687
  207.843, -19.398895
  210.054, -19.442507
  212.289, -19.469181
  214.548, -19.481348
  216.831, -19.486940
  219.138, -19.489412
  221.470, -19.490976
  223.827, -19.496185
  226.208, -19.507818
  228.615, -19.519529
  231.048, -19.525009
  233.506, -19.544329
  235.991, -19.602772
  238.502, -19.707336
  241.040, -19.834064
  243.605, -19.962587
  246.197, -20.087831
  248.816, -20.209944
  251.464, -20.330303
  254.140, -20.446003
  256.844, -20.536062
  259.577, -20.573454
  262.339, -20.553358
  265.130, -20.507786
  267.952, -20.482162
  270.803, -20.498262
  273.684, -20.552958
  276.596, -20.624031
  279.540, -20.689619
  282.514, -20.740841
  285.520, -20.777908
  288.558, -20.805471
  291.629, -20.824404
  294.732, -20.833014
  297.868, -20.832428
  301.037, -20.829620
  304.241, -20.838554
  307.478, -20.865093
  310.750, -20.907524
  314.056, -20.958984
  317.398, -21.018934
  320.775, -21.087198
  324.189, -21.156153
  327.638, -21.188166
  331.124, -21.154579
  334.648, -21.067841
  338.209, -20.993727
  341.807, -20.968613
  345.444, -20.986843
  349.120, -21.018608
  352.835, -21.050705
  356.589, -21.081469
  360.384, -21.108782
  364.218, -21.126108
  368.094, -21.130772
  372.011, -21.123562
  375.969, -21.107645
  379.970, -21.085062
  384.013, -21.074549
  388.099, -21.119968
  392.228, -21.229362
  396.402, -21.351860
  400.620, -21.420000
  404.883, -21.419216
  409.191, -21.375116
  413.545, -21.302870
  417.945, -21.222130
  422.393, -21.161322
  426.887, -21.131422
  431.429, -21.113300
  436.020, -21.078117
  440.660, -21.028803
  445.348, -21.006645
  450.087, -21.031725
  454.876, -21.081102
  459.717, -21.108179
  464.608, -21.090282
  469.552, -21.016968
  474.548, -20.900875
  479.598, -20.795509
  484.701, -20.739534
  489.858, -20.732538
  495.071, -20.743460
  500.339, -20.770369
  505.663, -20.824280
  511.043, -20.902082
  516.481, -20.989094
  521.977, -21.060131
  527.531, -21.062836
  533.144, -20.995264
  538.817, -20.945892
  544.550, -20.981916
  550.345, -21.069279
  556.201, -21.131098
  562.119, -21.172825
  568.100, -21.224533
  574.145, -21.275824
  580.255, -21.313957
  586.429, -21.349506
  592.669, -21.400305
  598.975, -21.468382
  605.349, -21.556036
  611.790, -21.683401
  618.300, -21.780178
  624.879, -21.753706
  631.528, -21.690159
  638.248, -21.702932
  645.039, -21.798054
  651.903, -21.861530
  658.839, -21.887457
  665.850, -21.881670
  672.935, -21.823156
  680.095, -21.789379
  687.332, -21.833557
  694.645, -21.941677
  702.037, -21.989704
  709.507, -21.984442
  717.057, -22.001535
  724.686, -22.062017
  732.398, -22.126698
  740.191, -22.138195
  748.067, -22.172001
  756.027, -22.229240
  764.071, -22.196289
  772.201, -22.134663
  780.418, -22.102097
  788.722, -22.161039
  797.115, -22.181856
  805.597, -22.162127
  814.169, -22.136595
  822.832, -22.135172
  831.587, -22.140200
  840.436, -22.116396
  849.379, -22.060253
  858.417, -22.052692
  867.551, -22.053673
  876.782, -22.063616
  886.111, -22.036776
  895.540, -22.032925
  905.069, -22.062477
  914.700, -22.068026
  924.433, -22.031511
  934.269, -21.971828
  944.210, -21.946281
  954.257, -21.905861
  964.411, -21.822233
  974.673, -21.738270
  985.044, -21.649513
  995.526, -21.551241
 1006.119, -21.466646
 1016.824, -21.507259
 1027.644, -21.579721
 1038.579, -21.619972
 1049.630, -21.565874
 1060.799, -21.526819
 1072.086, -21.522253
 1083.494, -21.484138
 1095.023, -21.387251
 1106.674, -21.277861
 1118.450, -21.236237
 1130.351, -21.211952
 1142.379, -21.140230
 1154.534, -21.041311
 1166.819, -20.988018
 1179.235, -20.973404
 1191.783, -20.930592
 1204.464, -20.921328
 1217.280, -20.881855
 1230.233, -20.852537
 1243.323, -20.795559
 1256.553, -20.768152
 1269.923, -20.736937
 1283.436, -20.693932
 1297.093, -20.640587
 1310.895, -20.614819
 1324.843, -20.569126
 1338.940, -20.565109
 1353.188, -20.510801
 1367.586, -20.499804
 1382.138, -20.472620
 1396.845, -20.479691
 1411.708, -20.447508
 1426.730, -20.425585
 1441.911, -20.376131
 1457.254, -20.302017
 1472.760, -20.185087
 1488.431, -20.127752
 1504.269, -20.097336
 1520.275, -20.127346
 1536.452, -20.115892
 1552.801, -20.126764
 1569.323, -20.057627
 1586.022, -19.971714
 1602.898, -19.847759
 1619.954, -19.713213
 1637.191, -19.669170
 1654.612, -19.647902
 1672.218, -19.632267
 1690.011, -19.556581
 1707.994, -19.460806
 1726.168, -19.311403
 1744.536, -19.210520
 1763.099, -19.149178
 1781.859, -19.113977
 1800.819, -18.986956
 1819.981, -18.904476
 1839.347, -18.828465
 1858.918, -18.696590
 1878.698, -18.505827
 1898.689, -18.265524
 1918.892, -18.024210
 1939.310, -17.749763
 1959.946, -17.431114
 1980.801, -17.070354
 2001.878, -16.742496
 2023.179, -16.480305
 2044.707, -16.228792
 2066.464, -16.012260
 2088.452, -15.803160
 2110.674, -15.700438
 2133.133, -15.491736
 2155.831, -15.354324
 2178.771, -15.081679
 2201.954, -14.915359
 2225.384, -14.726745
 2249.063, -14.647787
 2272.995, -14.474062
 2297.181, -14.301371
 2321.624, -14.090864
 2346.328, -13.954166
 2371.294, -13.802195
 2396.526, -13.722002
 2422.027, -13.555697
 2447.798, -13.400466
 2473.844, -13.242893
 2500.168, -13.157345
 2526.771, -13.042161
 2553.657, -12.913325
 2580.830, -12.806248
 2608.291, -12.693527
 2636.045, -12.583393
 2664.094, -12.508737
 2692.442, -12.442427
 2721.091, -12.364614
 2750.045, -12.265323
 2779.307, -12.212062
 2808.881, -12.169104
 2838.769, -12.148364
 2868.975, -12.137715
 2899.503, -12.132297
 2930.355, -12.125982
 2961.536, -12.161901
 2993.049, -12.255667
 3024.896, -12.365174
 3057.083, -12.460822
 3089.612, -12.553787
 3122.488, -12.644140
 3155.713, -12.771712
 3189.292, -12.877183
 3223.228, -13.011157
 3257.525, -13.160073
 3292.187, -13.377182
 3327.218, -13.597898
 3362.621, -13.805009
 3398.402, -14.045445
 3434.563, -14.323797
 3471.108, -14.662991
 3508.043, -14.958328
 3545.371, -15.280650
 3583.096, -15.560191
 3621.222, -15.893712
 3659.754, -16.187044
 3698.696, -16.463238
 3738.052, -16.744600
 3777.827, -17.013498
 3818.026, -17.324713
 3858.652, -17.579039
 3899.710, -17.868629
 3941.206, -18.139772
 3983.142, -18.391457
 4025.525, -18.641783
 4068.360, -18.886196
 4111.649, -19.131264
 4155.400, -19.341148
 4199.616, -19.537052
 4244.302, -19.737709
 4289.464, -19.825001
 4335.106, -19.874966
 4381.235, -19.884911
 4427.854, -19.856466
 4474.969, -19.706490
 4522.585, -19.557207
 4570.708, -19.400923
 4619.343, -19.248083
 4668.496, -19.016840
 4718.171, -18.773148
 4768.376, -18.548697
 4819.114, -18.290539
 4870.393, -18.036524
 4922.216, -17.825233
 4974.592, -17.643709
 5027.524, -17.546906
 5081.021, -17.453352
 5135.085, -17.449358
 5189.726, -17.511065
 5244.948, -17.650047
 5300.757, -17.856739
 5357.161, -18.067945
 5414.164, -18.319319
 5471.774, -18.614775
 5529.997, -18.914232
 5588.839, -19.244923
 5648.308, -19.543131
 5708.409, -19.824522
 5769.150, -20.092369
 5830.538, -20.318668
 5892.578, -20.590275
 5955.279, -20.845119
 6018.646, -21.133419
 6082.688, -21.359795
 6147.412, -21.575825
 6212.824, -21.769501
 6278.932, -21.936899
 6345.744, -22.062134
 6413.267, -22.158445
 6481.507, -22.275419
 6550.475, -22.305065
 6620.176, -22.321701
 6690.619, -22.272493
 6761.811, -22.244888
 6833.760, -22.171267
 6906.476, -22.044876
 6979.965, -21.880499
 7054.236, -21.608101
 7129.297, -21.293928
 7205.157, -20.901268
 7281.825, -20.552053
 7359.308, -20.171011
 7437.615, -19.755823
 7516.756, -19.244915
 7596.739, -18.641577
 7677.572, -17.910789
 7759.267, -17.107285
 7841.830, -16.271549
 7925.271, -15.443761
 8009.601, -14.601348
 8094.828, -13.728912
 8180.962, -12.816464
 8268.013, -11.890499
 8355.989, -11.035797
 8444.902, -10.259660
 8534.761, -9.634172
 8625.576, -9.141731
 8717.357, -8.830419
 8810.115, -8.726149
 8903.860, -8.891649
 8998.603, -9.333677
 9094.354, -10.003836
 9191.123, -10.802123
 9288.922, -11.682304
 9387.762, -12.598397
 9487.653, -13.570693
 9588.607, -14.528000
 9690.636, -15.438728
 9793.750, -16.293449
 9897.962, -17.073311
10003.282, -17.796688
10109.723, -18.448627
10217.297, -19.095263
10326.015, -19.734041
10435.890, -20.316765
10546.934, -20.829571
10659.160, -21.271833
10772.580, -21.651123
10887.206, -21.971954
11003.053, -22.254316
11120.132, -22.456469
11238.457, -22.537825
11358.041, -22.469398
11478.897, -22.286247
11601.040, -22.001781
11724.481, -21.572275
11849.237, -20.929604
11975.320, -20.103603
12102.745, -19.072329
12231.525, -17.778849
12361.677, -16.337030
12493.212, -15.088950
12626.147, -14.593931
12760.497, -15.032916
12896.277, -16.441740
13033.501, -18.415733
13172.186, -20.491241
13312.346, -22.375505
