Frequency(Hz),   Magnitude(dB)
   11.804, -16.868780
   11.929, -16.894009
   12.056, -16.911926
   12.184, -16.927528
   12.314, -16.941629
   12.445, -16.954391
   12.578, -16.965942
   12.711, -16.976460
   12.847, -16.986065
   12.983, -16.994801
   13.122, -17.002474
   13.261, -17.008902
   13.402, -17.014032
   13.545, -17.018005
   13.689, -17.020985
   13.835, -17.023104
   13.982, -17.024475
   14.131, -17.025204
   14.281, -17.025158
   14.433, -17.024160
   14.587, -17.022018
   14.742, -17.018730
   14.899, -17.014481
   15.057, -17.009480
   15.217, -17.003828
   15.379, -16.997456
   15.543, -16.990265
   15.708, -16.982191
   15.875, -16.973240
   16.044, -16.963411
   16.215, -16.952759
   16.388, -16.941406
   16.562, -16.929506
   16.738, -16.917070
   16.916, -16.903948
   17.096, -16.889965
   17.278, -16.875090
   17.462, -16.859400
   17.648, -16.842989
   17.836, -16.825792
   18.025, -16.807684
   18.217, -16.788589
   18.411, -16.768599
   18.607, -16.747831
   18.805, -16.726433
   19.005, -16.704515
   19.207, -16.682146
   19.412, -16.659042
   19.618, -16.634880
   19.827, -16.609631
   20.038, -16.583546
   20.251, -16.556833
   20.467, -16.529446
   20.684, -16.501314
   20.905, -16.472445
   21.127, -16.442989
   21.352, -16.413059
   21.579, -16.382608
   21.809, -16.351440
   22.041, -16.319380
   22.275, -16.286386
   22.512, -16.252439
   22.752, -16.217621
   22.994, -16.182077
   23.239, -16.145918
   23.486, -16.108675
   23.736, -16.069597
   23.988, -16.028070
   24.244, -15.983993
   24.501, -15.937461
   24.762, -15.888469
   25.026, -15.836951
   25.292, -15.782911
   25.561, -15.726494
   25.833, -15.667860
   26.108, -15.607134
   26.386, -15.544112
   26.667, -15.478588
   26.950, -15.410695
   27.237, -15.340866
   27.527, -15.269443
   27.820, -15.196395
   28.116, -15.121594
   28.415, -15.045065
   28.717, -14.967015
   29.023, -14.887680
   29.332, -14.807280
   29.644, -14.726018
   29.959, -14.644112
   30.278, -14.561746
   30.600, -14.478916
   30.926, -14.395555
   31.255, -14.311932
   31.587, -14.228539
   31.924, -14.145776
   32.263, -14.063808
   32.607, -13.982782
   32.953, -13.902901
   33.304, -13.824422
   33.658, -13.747640
   34.017, -13.672962
   34.379, -13.600951
   34.744, -13.532821
   35.114, -13.475596
   35.488, -13.430904
   35.865, -13.396546
   36.247, -13.365191
   36.633, -13.335451
   37.022, -13.307273
   37.416, -13.280470
   37.815, -13.254845
   38.217, -13.230605
   38.624, -13.208139
   39.035, -13.187813
   39.450, -13.169679
   39.870, -13.153701
   40.294, -13.139798
   40.723, -13.128043
   41.156, -13.118567
   41.594, -13.111485
   42.036, -13.106787
   42.484, -13.104393
   42.936, -13.104252
   43.393, -13.106549
   43.854, -13.111502
   44.321, -13.119273
   44.793, -13.129876
   45.269, -13.143348
   45.751, -13.159877
   46.238, -13.180002
   46.730, -13.206391
   47.227, -13.240166
   47.730, -13.280458
   48.237, -13.324114
   48.751, -13.369555
   49.269, -13.416471
   49.794, -13.464913
   50.323, -13.514984
   50.859, -13.566604
   51.400, -13.619487
   51.947, -13.673326
   52.500, -13.727803
   53.058, -13.782548
   53.623, -13.837343
   54.194, -13.892373
   54.770, -13.947940
   55.353, -14.003759
   55.942, -14.058884
   56.537, -14.112404
   57.139, -14.163963
   57.747, -14.213502
   58.361, -14.261897
   58.982, -14.310449
   59.610, -14.360014
   60.244, -14.410514
   60.885, -14.461398
   61.533, -14.512076
   62.188, -14.562065
   62.850, -14.611364
   63.518, -14.660046
   64.194, -14.708223
   64.877, -14.756018
   65.568, -14.803525
   66.265, -14.850722
   66.970, -14.897492
   67.683, -14.943811
   68.403, -14.989873
   69.131, -15.035913
   69.867, -15.081173
   70.610, -15.123882
   71.361, -15.163478
   72.121, -15.200812
   72.888, -15.237362
   73.664, -15.273507
   74.448, -15.309566
   75.240, -15.345895
   76.040, -15.382692
   76.849, -15.419905
   77.667, -15.457425
   78.494, -15.495279
   79.329, -15.533841
   80.173, -15.573553
   81.026, -15.614620
   81.888, -15.656443
   82.759, -15.698529
   83.640, -15.740899
   84.530, -15.784462
   85.430, -15.829775
   86.339, -15.876719
   87.257, -15.924462
   88.186, -15.972159
   89.124, -16.019449
   90.072, -16.066292
   91.031, -16.112682
   91.999, -16.158846
   92.978, -16.203083
   93.968, -16.239233
   94.968, -16.265457
   95.978, -16.283920
   96.999, -16.300327
   98.032, -16.315437
   99.075, -16.329664
  100.129, -16.343592
  101.194, -16.357859
  102.271, -16.373066
  103.359, -16.389833
  104.459, -16.408428
  105.571, -16.427670
  106.694, -16.446779
  107.829, -16.465792
  108.977, -16.486002
  110.136, -16.507885
  111.308, -16.531368
  112.492, -16.556265
