Frequency(Hz),   Magnitude(dB)
   11.804, -19.577091
   11.929, -19.533865
   12.056, -19.432697
   12.184, -19.322119
   12.314, -19.209276
   12.445, -19.094313
   12.578, -18.977432
   12.711, -18.858822
   12.847, -18.738670
   12.983, -18.617010
   13.122, -18.493734
   13.261, -18.368679
   13.402, -18.241840
   13.545, -18.113405
   13.689, -17.983595
   13.835, -17.852591
   13.982, -17.720572
   14.131, -17.587692
   14.281, -17.453892
   14.433, -17.319056
   14.587, -17.183056
   14.742, -17.045986
   14.899, -16.908089
   15.057, -16.769659
   15.217, -16.630875
   15.379, -16.491770
   15.543, -16.352333
   15.708, -16.212605
   15.875, -16.072695
   16.044, -15.932699
   16.215, -15.792795
   16.388, -15.653232
   16.562, -15.514263
   16.738, -15.376048
   16.916, -15.238575
   17.096, -15.101807
   17.278, -14.965852
   17.462, -14.830963
   17.648, -14.697374
   17.836, -14.565203
   18.025, -14.434504
   18.217, -14.305374
   18.411, -14.178103
   18.607, -14.053015
   18.805, -13.930450
   19.005, -13.810753
   19.207, -13.694218
   19.412, -13.580791
   19.618, -13.470407
   19.827, -13.363285
   20.038, -13.259961
   20.251, -13.160895
   20.467, -13.066349
   20.684, -12.976553
   20.905, -12.891837
   21.127, -12.812666
   21.352, -12.739497
   21.579, -12.672643
   21.809, -12.612265
   22.041, -12.558584
   22.275, -12.511962
   22.512, -12.472781
   22.752, -12.441547
   22.994, -12.418869
   23.239, -12.405198
   23.486, -12.399426
   23.736, -12.399343
   23.988, -12.402869
   24.244, -12.409259
   24.501, -12.418489
   24.762, -12.430465
   25.026, -12.445037
   25.292, -12.462065
   25.561, -12.481569
   25.833, -12.503607
   26.108, -12.528091
   26.386, -12.554677
   26.667, -12.582966
   26.950, -12.612863
   27.237, -12.644600
   27.527, -12.678281
   27.820, -12.713580
   28.116, -12.750112
   28.415, -12.787594
   28.717, -12.825902
   29.023, -12.864918
   29.332, -12.904480
   29.644, -12.944402
   29.959, -12.984470
   30.278, -13.024413
   30.600, -13.063730
   30.926, -13.101839
   31.255, -13.138464
   31.587, -13.173518
   31.924, -13.206769
   32.263, -13.237736
   32.607, -13.265877
   32.953, -13.290642
   33.304, -13.311536
   33.658, -13.328023
   34.017, -13.339653
   34.379, -13.346063
   34.744, -13.347207
   35.114, -13.346021
   35.488, -13.344139
   35.865, -13.341901
   36.247, -13.337029
   36.633, -13.329147
   37.022, -13.318326
   37.416, -13.304483
   37.815, -13.287546
   38.217, -13.267846
   38.624, -13.245905
   39.035, -13.222250
   39.450, -13.197125
   39.870, -13.170648
   40.294, -13.142964
   40.723, -13.114358
   41.156, -13.085207
   41.594, -13.055886
   42.036, -13.026659
   42.484, -12.997734
   42.936, -12.969412
   43.393, -12.942203
   43.854, -12.916685
   44.321, -12.893434
   44.793, -12.872870
   45.269, -12.855481
   45.751, -12.841931
   46.238, -12.832893
   46.730, -12.827334
   47.227, -12.823534
   47.730, -12.820454
   48.237, -12.818666
   48.751, -12.818675
   49.269, -12.820500
   49.794, -12.824416
   50.323, -12.830761
   50.859, -12.839684
   51.400, -12.851159
   51.947, -12.865173
   52.500, -12.881665
   53.058, -12.900580
   53.623, -12.922016
   54.194, -12.946519
   54.770, -12.974725
   55.353, -13.006731
   55.942, -13.041990
   56.537, -13.080004
   57.139, -13.120863
   57.747, -13.165061
   58.361, -13.215106
   58.982, -13.274940
   59.610, -13.347336
   60.244, -13.432368
   60.885, -13.528247
   61.533, -13.633237
   62.188, -13.745644
   62.850, -13.864122
   63.518, -13.987381
   64.194, -14.114008
   64.877, -14.242531
   65.568, -14.371339
   66.265, -14.498559
   66.970, -14.622148
   67.683, -14.739983
   68.403, -14.850074
   69.131, -14.950073
   69.867, -15.034081
   70.610, -15.096388
   71.361, -15.139054
   72.121, -15.170238
   72.888, -15.197279
   73.664, -15.221503
   74.448, -15.243715
   75.240, -15.264775
   76.040, -15.285465
   76.849, -15.306303
   77.667, -15.327811
   78.494, -15.350712
   79.329, -15.376094
   80.173, -15.405125
   81.026, -15.438858
   81.888, -15.477390
   82.759, -15.519296
   83.640, -15.562905
   84.530, -15.607450
   85.430, -15.653364
   86.339, -15.700670
   87.257, -15.748710
   88.186, -15.796826
   89.124, -15.844871
   90.072, -15.892981
   91.031, -15.941422
   91.999, -15.990750
   92.978, -16.041521
   93.968, -16.093626
   94.968, -16.146696
   95.978, -16.200531
   96.999, -16.255180
   98.032, -16.310402
   99.075, -16.366076
  100.129, -16.422203
  101.194, -16.478785
  102.271, -16.535763
  103.359, -16.593014
  104.459, -16.649260
  105.571, -16.698589
  106.694, -16.739471
  107.829, -16.773714
  108.977, -16.807228
  110.136, -16.840889
  111.308, -16.874577
  112.492, -16.908018
  113.689, -16.941006
  114.899, -16.973354
  116.122, -17.005060
  117.357, -17.036598
  118.606, -17.067801
  119.868, -17.098379
  121.144, -17.128122
  122.433, -17.157764
  123.735, -17.187954
  125.052, -17.218979
  126.383, -17.251053
  127.727, -17.285275
  129.087, -17.328245
  130.460, -17.384905
  131.848, -17.457134
  133.251, -17.540287
  134.669, -17.630033
  136.102, -17.721142
  137.550, -17.808538
  139.014, -17.888563
  140.493, -17.959949
  141.988, -18.023827
  143.499, -18.082634
  145.026, -18.137718
  146.569, -18.189472
  148.129, -18.237568
  149.705, -18.281385
  151.298, -18.318815
  152.908, -18.345917
  154.535, -18.361155
  156.179, -18.365862
  157.841, -18.365805
  159.520, -18.366676
  161.218, -18.373672
  162.933, -18.385397
  164.667, -18.395239
  166.419, -18.398228
  168.190, -18.404236
  169.979, -18.431189
  171.788, -18.492723
  173.616, -18.583357
  175.463, -18.694645
  177.330, -18.819918
  179.217, -18.949139
  181.124, -19.065956
  183.052, -19.158895
  184.999, -19.223545
  186.968, -19.248148
  188.957, -19.221186
  190.968, -19.144466
  193.000, -19.038086
  195.054, -18.928917
  197.129, -18.843981
  199.227, -18.810970
  201.347, -18.836538
  203.489, -18.908005
  205.654, -18.997026
  207.843, -19.083239
  210.054, -19.152599
  212.289, -19.198805
  214.548, -19.223951
  216.831, -19.236076
  219.138, -19.248638
  221.470, -19.283857
  223.827, -19.357492
  226.208, -19.469290
  228.615, -19.599495
  231.048, -19.730631
  233.506, -19.858812
  235.991, -19.993635
  238.502, -20.143290
  241.040, -20.304417
  243.605, -20.458794
  246.197, -20.549562
  248.816, -20.554182
  251.464, -20.487068
  254.140, -20.410612
  256.844, -20.354311
  259.577, -20.326147
  262.339, -20.322655
  265.130, -20.338766
  267.952, -20.377802
  270.803, -20.445810
  273.684, -20.541924
  276.596, -20.653328
  279.540, -20.755785
  282.514, -20.835684
  285.520, -20.893188
  288.558, -20.936678
  291.629, -20.971832
  294.732, -21.000422
  297.868, -21.021551
  301.037, -21.030588
  304.241, -21.010387
  307.478, -20.945288
  310.750, -20.842817
  314.056, -20.747860
  317.398, -20.707064
  320.775, -20.726070
  324.189, -20.772814
  327.638, -20.804941
  331.124, -20.808472
  334.648, -20.793087
  338.209, -20.778759
  341.807, -20.776266
  345.444, -20.788975
  349.120, -20.818823
  352.835, -20.876383
  356.589, -20.961363
  360.384, -21.052763
  364.218, -21.118784
  368.094, -21.148777
  372.011, -21.151161
  375.969, -21.133747
  379.970, -21.100922
  384.013, -21.077181
  388.099, -21.098721
  392.228, -21.171904
  396.402, -21.269606
  400.620, -21.358326
  404.883, -21.426664
  409.191, -21.455616
  413.545, -21.432026
  417.945, -21.373621
  422.393, -21.319307
  426.887, -21.292583
  431.429, -21.294947
  436.020, -21.328447
  440.660, -21.378677
  445.348, -21.408724
  450.087, -21.386454
  454.876, -21.302240
  459.717, -21.160545
  464.608, -21.000780
  469.552, -20.900209
  474.548, -20.883604
  479.598, -20.902111
