Frequency(Hz),   Magnitude(dB)
   11.804, -7.852638
   11.929, -7.930024
   12.056, -8.040236
   12.184, -8.154183
   12.314, -8.267609
   12.445, -8.380658
   12.578, -8.493461
   12.711, -8.606184
   12.847, -8.718947
   12.983, -8.831750
   13.122, -8.944422
   13.261, -9.056726
   13.402, -9.168622
   13.545, -9.280225
   13.689, -9.391666
   13.835, -9.503067
   13.982, -9.614521
   14.131, -9.726087
   14.281, -9.837630
   14.433, -9.948937
   14.587, -10.059775
   14.742, -10.170117
   14.899, -10.280128
   15.057, -10.389958
   15.217, -10.499675
   15.379, -10.609154
   15.543, -10.718273
   15.708, -10.826911
   15.875, -10.935032
   16.044, -11.042572
   16.215, -11.149527
   16.388, -11.255973
   16.562, -11.361984
   16.738, -11.467519
   16.916, -11.572355
   17.096, -11.676247
   17.278, -11.779073
   17.462, -11.880848
   17.648, -11.981567
   17.836, -12.081091
   18.025, -12.179188
   18.217, -12.275688
   18.411, -12.370576
   18.607, -12.463869
   18.805, -12.555586
   19.005, -12.645735
   19.207, -12.734249
   19.412, -12.820723
   19.618, -12.904688
   19.827, -12.985983
   20.038, -13.064706
   20.251, -13.140897
   20.467, -13.214359
   20.684, -13.284847
   20.905, -13.352204
   21.127, -13.416361
   21.352, -13.477269
   21.579, -13.534659
   21.809, -13.588140
   22.041, -13.637295
   22.275, -13.681872
   22.512, -13.721589
   22.752, -13.756292
   22.994, -13.785875
   23.239, -13.810294
   23.486, -13.830033
   23.736, -13.846096
   23.988, -13.859588
   24.244, -13.871032
   24.501, -13.880576
   24.762, -13.888223
   25.026, -13.893926
   25.292, -13.897678
   25.561, -13.899626
   25.833, -13.899977
   26.108, -13.898827
   26.386, -13.896001
   26.667, -13.891283
   26.950, -13.884826
   27.237, -13.877062
   27.527, -13.868342
   27.820, -13.858647
   28.116, -13.847877
   28.415, -13.836044
   28.717, -13.823369
   29.023, -13.810085
   29.332, -13.796442
   29.644, -13.782643
   29.959, -13.768925
   30.278, -13.755490
   30.600, -13.742317
   30.926, -13.729366
   31.255, -13.716915
   31.587, -13.705459
   31.924, -13.695432
   32.263, -13.686993
   32.607, -13.680315
   32.953, -13.675602
   33.304, -13.673131
   33.658, -13.673205
   34.017, -13.676262
   34.379, -13.682853
   34.744, -13.693543
   35.114, -13.708121
   35.488, -13.725475
   35.865, -13.744313
   36.247, -13.764008
   36.633, -13.784584
   37.022, -13.805968
   37.416, -13.827869
   37.815, -13.849995
   38.217, -13.872447
   38.624, -13.895500
   39.035, -13.919386
   39.450, -13.944072
   39.870, -13.969350
   40.294, -13.995025
   40.723, -14.021026
   41.156, -14.047331
   41.594, -14.073915
   42.036, -14.100573
   42.484, -14.127075
   42.936, -14.153189
   43.393, -14.178908
   43.854, -14.204260
   44.321, -14.229198
   44.793, -14.253533
   45.269, -14.277066
   45.751, -14.299756
   46.238, -14.321751
   46.730, -14.343791
   47.227, -14.366169
   47.730, -14.388704
   48.237, -14.410635
   48.751, -14.431510
   49.269, -14.451312
   49.794, -14.470315
   50.323, -14.488886
   50.859, -14.507184
   51.400, -14.525220
   51.947, -14.542992
   52.500, -14.560513
   53.058, -14.577750
   53.623, -14.594866
   54.194, -14.612454
   54.770, -14.631219
   55.353, -14.651333
   55.942, -14.672335
   56.537, -14.693802
   57.139, -14.715921
   57.747, -14.739148
   58.361, -14.764169
   58.982, -14.791825
   59.610, -14.822756
   60.244, -14.857167
   60.885, -14.894691
   61.533, -14.934506
   62.188, -14.975874
   62.850, -15.018450
   63.518, -15.062029
   64.194, -15.106363
   64.877, -15.151201
   65.568, -15.196267
   66.265, -15.241109
   66.970, -15.285180
   67.683, -15.327942
   68.403, -15.369121
   69.131, -15.408390
   69.867, -15.444380
   70.610, -15.474968
   71.361, -15.499648
   72.121, -15.519759
   72.888, -15.537169
   73.664, -15.552562
   74.448, -15.566544
   75.240, -15.579793
   76.040, -15.592854
   76.849, -15.606024
   77.667, -15.619569
   78.494, -15.633953
   79.329, -15.649961
   80.173, -15.668491
   81.026, -15.690237
   81.888, -15.714855
   82.759, -15.741712
   83.640, -15.770434
   84.530, -15.801542
   85.430, -15.835363
   86.339, -15.871492
   87.257, -15.908813
   88.186, -15.946191
   89.124, -15.982953
   90.072, -16.018694
   91.031, -16.053068
   91.999, -16.086042
   92.978, -16.117672
   93.968, -16.147709
   94.968, -16.175516
   95.978, -16.200798
   96.999, -16.223680
   98.032, -16.244637
   99.075, -16.264328
  100.129, -16.283653
  101.194, -16.303518
  102.271, -16.324858
  103.359, -16.348644
  104.459, -16.375889
  105.571, -16.407795
  106.694, -16.444166
  107.829, -16.484207
  108.977, -16.526695
  110.136, -16.571342
  111.308, -16.617428
  112.492, -16.664106
  113.689, -16.710484
  114.899, -16.755688
  116.122, -16.799057
  117.357, -16.840866
  118.606, -16.880909
  119.868, -16.919136
  121.144, -16.955488
  122.433, -16.991119
  123.735, -17.027136
  125.052, -17.064322
  126.383, -17.103386
  127.727, -17.145533
  129.087, -17.196276
  130.460, -17.261318
  131.848, -17.343742
  133.251, -17.440285
  134.669, -17.545347
  136.102, -17.652058
  137.550, -17.753569
  139.014, -17.843903
  140.493, -17.914755
  141.988, -17.962791
  143.499, -17.990528
  145.026, -18.006626
  146.569, -18.017973
  148.129, -18.030582
  149.705, -18.050606
  151.298, -18.083801
  152.908, -18.132399
  154.535, -18.194395
  156.179, -18.264582
  157.841, -18.339808
  159.520, -18.418327
  161.218, -18.497574
  162.933, -18.568159
  164.667, -18.620506
  166.419, -18.652582
  168.190, -18.679991
  169.979, -18.723356
  171.788, -18.796392
  173.616, -18.893320
  175.463, -19.003712
  177.330, -19.115938
  179.217, -19.216854
  181.124, -19.292196
  183.052, -19.338501
  184.999, -19.361332
  186.968, -19.365917
  188.957, -19.355930
  190.968, -19.335926
  193.000, -19.311256
  195.054, -19.287632
  197.129, -19.270578
  199.227, -19.262907
  201.347, -19.266245
  203.489, -19.279451
  205.654, -19.300428
  207.843, -19.326979
  210.054, -19.360891
  212.289, -19.409204
  214.548, -19.475931
  216.831, -19.556387
  219.138, -19.636011
  221.470, -19.696121
  223.827, -19.718506
  226.208, -19.699602
  228.615, -19.649792
  231.048, -19.594351
  233.506, -19.573044
  235.991, -19.608923
  238.502, -19.697256
  241.040, -19.805540
  243.605, -19.915810
  246.197, -20.023754
  248.816, -20.129787
  251.464, -20.235184
  254.140, -20.338028
  256.844, -20.422279
  259.577, -20.474644
  262.339, -20.496071
  265.130, -20.505468
  267.952, -20.515827
  270.803, -20.529037
  273.684, -20.545099
  276.596, -20.564045
  279.540, -20.589226
  282.514, -20.627640
  285.520, -20.681578
  288.558, -20.744493
  291.629, -20.801468
  294.732, -20.841005
  297.868, -20.862850
  301.037, -20.880594
  304.241, -20.921219
  307.478, -21.004520
  310.750, -21.123255
  314.056, -21.231592
  317.398, -21.278372
  320.775, -21.259279
  324.189, -21.206879
  327.638, -21.153681
  331.124, -21.106075
  334.648, -21.066553
  338.209, -21.055010
  341.807, -21.107763
  345.444, -21.226320
  349.120, -21.351631
  352.835, -21.392197
  356.589, -21.332561
  360.384, -21.246168
  364.218, -21.225376
  368.094, -21.290884
  372.011, -21.380386
  375.969, -21.406498
  379.970, -21.349421
  384.013, -21.261164
  388.099, -21.198904
  392.228, -21.170301
  396.402, -21.145208
  400.620, -21.092680
  404.883, -21.014143
  409.191, -20.944456
  413.545, -20.914133
  417.945, -20.933662
  422.393, -21.005444
  426.887, -21.121113
  431.429, -21.217566
  436.020, -21.216305
  440.660, -21.121920
  445.348, -21.022839
  450.087, -20.972845
  454.876, -20.945166
  459.717, -20.894699
  464.608, -20.828232
  469.552, -20.790747
  474.548, -20.800959
  479.598, -20.844547
  484.701, -20.895708
  489.858, -20.952579
  495.071, -21.016973
  500.339, -21.075201
  505.663, -21.095066
  511.043, -21.078264
  516.481, -21.061258
  521.977, -21.072433
  527.531, -21.093964
  533.144, -21.106062
  538.817, -21.123590
  544.550, -21.156687
  550.345, -21.171026
  556.201, -21.143553
  562.119, -21.110102
  568.100, -21.131731
  574.145, -21.240070
  580.255, -21.400723
  586.429, -21.534557
  592.669, -21.582428
  598.975, -21.540508
  605.349, -21.500237
  611.790, -21.553711
  618.300, -21.690475
  624.879, -21.833138
  631.528, -21.889763
  638.248, -21.892790
  645.039, -21.915499
  651.903, -21.950937
  658.839, -21.921236
  665.850, -21.846003
  672.935, -21.801222
  680.095, -21.840487
  687.332, -21.889299
  694.645, -21.910597
  702.037, -21.889540
  709.507, -21.856144
  717.057, -21.894772
  724.686, -21.980583
  732.398, -22.062019
  740.191, -22.082834
  748.067, -22.123583
  756.027, -22.191761
  764.071, -22.225004
  772.201, -22.277027
  780.418, -22.325476
  788.722, -22.312197
  797.115, -22.230732
  805.597, -22.132372
  814.169, -22.088272
  822.832, -22.063227
  831.587, -22.074940
  840.436, -22.104103
  849.379, -22.108070
  858.417, -22.116541
  867.551, -22.153971
  876.782, -22.176140
  886.111, -22.151598
  895.540, -22.100388
  905.069, -22.123693
  914.700, -22.173244
  924.433, -22.133297
  934.269, -22.044537
  944.210, -21.963696
  954.257, -21.909151
  964.411, -21.873484
  974.673, -21.850708
  985.044, -21.826382
  995.526, -21.795963
 1006.119, -21.760464
 1016.824, -21.719728
 1027.644, -21.620644
 1038.579, -21.561111
 1049.630, -21.528042
 1060.799, -21.489492
 1072.086, -21.459196
 1083.494, -21.432573
 1095.023, -21.381805
 1106.674, -21.324238
 1118.450, -21.293571
 1130.351, -21.289791
 1142.379, -21.240290
 1154.534, -21.156372
 1166.819, -21.058218
 1179.235, -21.008518
 1191.783, -20.986010
 1204.464, -20.955889
 1217.280, -20.934441
 1230.233, -20.875740
 1243.323, -20.836224
 1256.553, -20.770679
 1269.923, -20.748991
 1283.436, -20.717354
 1297.093, -20.673489
 1310.895, -20.658716
 1324.843, -20.600693
 1338.940, -20.565920
 1353.188, -20.525021
 1367.586, -20.526459
 1382.138, -20.510719
 1396.845, -20.466187
 1411.708, -20.439211
 1426.730, -20.371178
 1441.911, -20.361444
 1457.254, -20.335434
 1472.760, -20.326908
 1488.431, -20.266550
 1504.269, -20.229916
 1520.275, -20.199310
 1536.452, -20.148546
 1552.801, -20.053350
 1569.323, -19.987684
 1586.022, -20.012770
 1602.898, -19.981789
 1619.954, -19.909021
 1637.191, -19.744835
 1654.612, -19.667118
 1672.218, -19.573721
 1690.011, -19.519026
 1707.994, -19.452337
 1726.168, -19.371561
 1744.536, -19.330158
 1763.099, -19.260138
 1781.859, -19.173916
 1800.819, -19.032665
 1819.981, -18.913755
 1839.347, -18.833233
 1858.918, -18.747002
 1878.698, -18.609243
 1898.689, -18.403654
 1918.892, -18.114141
 1939.310, -17.816072
 1959.946, -17.503250
 1980.801, -17.150892
 2001.878, -16.788874
 2023.179, -16.448681
 2044.707, -16.281559
 2066.464, -16.100447
 2088.452, -15.934948
 2110.674, -15.702250
 2133.133, -15.494016
 2155.831, -15.292488
 2178.771, -15.083272
 2201.954, -14.960020
 2225.384, -14.825631
 2249.063, -14.649313
 2272.995, -14.486155
 2297.181, -14.323229
 2321.624, -14.183819
 2346.328, -14.018873
 2371.294, -13.863535
 2396.526, -13.723356
 2422.027, -13.587283
 2447.798, -13.447282
 2473.844, -13.318491
 2500.168, -13.180862
 2526.771, -13.066833
 2553.657, -12.977956
 2580.830, -12.903713
 2608.291, -12.777994
 2636.045, -12.636827
 2664.094, -12.491408
 2692.442, -12.437773
 2721.091, -12.364729
 2750.045, -12.307857
 2779.307, -12.241178
 2808.881, -12.178879
 2838.769, -12.182515
 2868.975, -12.157065
 2899.503, -12.140374
 2930.355, -12.110991
 2961.536, -12.182873
 2993.049, -12.294624
 3024.896, -12.383580
 3057.083, -12.457170
 3089.612, -12.557440
 3122.488, -12.658693
 3155.713, -12.766515
 3189.292, -12.873664
 3223.228, -13.032195
 3257.525, -13.192784
 3292.187, -13.383581
 3327.218, -13.592062
 3362.621, -13.809272
 3398.402, -14.060180
 3434.563, -14.381723
 3471.108, -14.695864
 3508.043, -15.000423
 3545.371, -15.317872
 3583.096, -15.652841
 3621.222, -15.974498
 3659.754, -16.231743
 3698.696, -16.516500
 3738.052, -16.766382
 3777.827, -17.029720
 3818.026, -17.328318
 3858.652, -17.627094
 3899.710, -17.908236
 3941.206, -18.142977
 3983.142, -18.375263
 4025.525, -18.638035
 4068.360, -18.887703
 4111.649, -19.170126
 4155.400, -19.421848
 4199.616, -19.646067
 4244.302, -19.808681
 4289.464, -19.888802
 4335.106, -19.941093
 4381.235, -19.895477
 4427.854, -19.881233
 4474.969, -19.779713
 4522.585, -19.624899
 4570.708, -19.424040
 4619.343, -19.239529
 4668.496, -19.045288
 4718.171, -18.814785
 4768.376, -18.567379
 4819.114, -18.319359
 4870.393, -18.076206
 4922.216, -17.850973
 4974.592, -17.676735
 5027.524, -17.569269
 5081.021, -17.474342
 5135.085, -17.488020
 5189.726, -17.530272
 5244.948, -17.701517
 5300.757, -17.856892
 5357.161, -18.098234
 5414.164, -18.351934
 5471.774, -18.606411
 5529.997, -18.941231
 5588.839, -19.218000
 5648.308, -19.551094
 5708.409, -19.793127
 5769.150, -20.098492
 5830.538, -20.359304
 5892.578, -20.613716
 5955.279, -20.861275
 6018.646, -21.115452
 6082.688, -21.354406
 6147.412, -21.571199
 6212.824, -21.729694
 6278.932, -21.920134
 6345.744, -22.035107
 6413.267, -22.137064
 6481.507, -22.198811
 6550.475, -22.234303
 6620.176, -22.298489
 6690.619, -22.298271
 6761.811, -22.326742
 6833.760, -22.229879
 6906.476, -22.107761
 6979.965, -21.864267
 7054.236, -21.574818
 7129.297, -21.240217
 7205.157, -20.897902
 7281.825, -20.527248
 7359.308, -20.143288
 7437.615, -19.690754
 7516.756, -19.176746
 7596.739, -18.548450
 7677.572, -17.857317
 7759.267, -17.119110
 7841.830, -16.300646
 7925.271, -15.439937
 8009.601, -14.517224
 8094.828, -13.638666
 8180.962, -12.735583
 8268.013, -11.836254
 8355.989, -10.983622
 8444.902, -10.222857
 8534.761, -9.592907
 8625.576, -9.126272
 8717.357, -8.848548
 8810.115, -8.797169
 8903.860, -8.978815
 8998.603, -9.432707
 9094.354, -10.102818
 9191.123, -10.924584
 9288.922, -11.811880
 9387.762, -12.741773
 9487.653, -13.689435
 9588.607, -14.629099
 9690.636, -15.522366
 9793.750, -16.363554
 9897.962, -17.132143
10003.282, -17.870417
10109.723, -18.564938
10217.297, -19.245848
10326.015, -19.846107
10435.890, -20.390999
10546.934, -20.850599
10659.160, -21.323198
10772.580, -21.755693
10887.206, -22.078108
11003.053, -22.268469
11120.132, -22.391190
11238.457, -22.473900
11358.041, -22.486536
11478.897, -22.328590
11601.040, -22.067404
11724.481, -21.580563
11849.237, -20.949373
11975.320, -20.111423
12102.745, -19.054876
12231.525, -17.753853
12361.677, -16.337698
12493.212, -15.149919
12626.147, -14.693571
12760.497, -15.193000
12896.277, -16.626448
13033.501, -18.619801
13172.186, -20.604605
13312.346, -22.478903
13453.997, -24.177622
13597.155, -25.681776
13741.838, -27.088354
13888.059, -28.416409
14035.836, -29.600828
14185.187, -30.608440
14336.125, -31.463566
14488.670, -32.216808
14642.839, -32.915749
14798.647, -33.553619
14956.113, -34.091545
15115.256, -34.560516
15276.091, -34.986179
15438.638, -35.567223
15602.915, -36.504799
15768.939, -37.660946
15936.730, -38.787697
16106.307, -39.427567
16277.688, -39.553787
16450.893, -39.243729
16625.939, -38.894531
16802.850, -38.708988
16981.643, -38.923683
17162.336, -39.147324
17344.955, -38.895130
17529.516, -37.815506
17716.039, -36.637100
17904.549, -35.876396
18095.064, -35.917664
18287.607, -36.934364
18482.199, -38.867783
18678.859, -41.445618
18877.615, -43.868855
19078.484, -46.080215
19281.490, -48.054279
19486.656, -49.668888
19694.008, -50.826984
19903.563, -51.919216
20115.350, -55.989677
20329.389, -55.940521
20545.705, -55.207283
20764.324, -54.386452
20985.270, -53.862133
21208.564, -53.499977
