Frequency(Hz),   Magnitude(dB)
   11.804, -14.323986
   11.929, -14.305404
   12.056, -14.247149
   12.184, -14.182635
   12.314, -14.116789
   12.445, -14.049804
   12.578, -13.981847
   12.711, -13.913124
   12.847, -13.843802
   12.983, -13.773929
   13.122, -13.703371
   13.261, -13.631960
   13.402, -13.559701
   13.545, -13.486768
   13.689, -13.413368
   13.835, -13.339661
   13.982, -13.265816
   14.131, -13.191978
   14.281, -13.118060
   14.433, -13.043944
   14.587, -12.969464
   14.742, -12.894698
   14.899, -12.819877
   15.057, -12.745248
   15.217, -12.670991
   15.379, -12.597069
   15.543, -12.523455
   15.708, -12.450160
   15.875, -12.377245
   16.044, -12.304779
   16.215, -12.232872
   16.388, -12.161735
   16.562, -12.091583
   16.738, -12.022519
   16.916, -11.954464
   17.096, -11.887314
   17.278, -11.821130
   17.462, -11.756079
   17.648, -11.692337
   17.836, -11.629946
   18.025, -11.568865
   18.217, -11.509106
   18.411, -11.450881
   18.607, -11.394419
   18.805, -11.339947
   19.005, -11.287712
   19.207, -11.237886
   19.412, -11.190311
   19.618, -11.144777
   19.827, -11.101398
   20.038, -11.060559
   20.251, -11.022576
   20.467, -10.987558
   20.684, -10.955593
   20.905, -10.926829
   21.127, -10.901550
   21.352, -10.880042
   21.579, -10.862426
   21.809, -10.848663
   22.041, -10.838766
   22.275, -10.832866
   22.512, -10.831126
   22.752, -10.833815
   22.994, -10.841291
   23.239, -10.853980
   23.486, -10.872775
   23.736, -10.898880
   23.988, -10.933410
   24.244, -10.976745
   24.501, -11.028852
   24.762, -11.089532
   25.026, -11.158521
   25.292, -11.235525
   25.561, -11.320433
   25.833, -11.413109
   26.108, -11.513306
   26.386, -11.620467
   26.667, -11.733967
   26.950, -11.853490
   27.237, -11.978983
   27.527, -12.110263
   27.820, -12.246709
   28.116, -12.387610
   28.415, -12.532314
   28.717, -12.680324
   29.023, -12.831100
   29.332, -12.984055
   29.644, -13.138522
   29.959, -13.293795
   30.278, -13.449065
   30.600, -13.603262
   30.926, -13.755201
   31.255, -13.903950
   31.587, -14.048743
   31.924, -14.188643
   32.263, -14.322388
   32.607, -14.448624
   32.953, -14.565933
   33.304, -14.672915
   33.658, -14.768081
   34.017, -14.849949
   34.379, -14.917089
   34.744, -14.967862
   35.114, -14.999177
   35.488, -15.011591
   35.865, -15.008008
   36.247, -14.992979
   36.633, -14.967779
   37.022, -14.932887
   37.416, -14.888613
   37.815, -14.835312
   38.217, -14.773765
   38.624, -14.704988
   39.035, -14.630026
   39.450, -14.549703
   39.870, -14.464755
   40.294, -14.375970
   40.723, -14.284345
   41.156, -14.191002
   41.594, -14.097108
   42.036, -14.003765
   42.484, -13.912117
   42.936, -13.823389
   43.393, -13.739121
   43.854, -13.660990
   44.321, -13.590674
   44.793, -13.529838
   45.269, -13.480224
   45.751, -13.443833
   46.238, -13.423218
   46.730, -13.423247
   47.227, -13.443413
   47.730, -13.478842
   48.237, -13.521648
   48.751, -13.568912
   49.269, -13.620013
   49.794, -13.674779
   50.323, -13.733070
   50.859, -13.794494
   51.400, -13.858497
   51.947, -13.924448
   52.500, -13.991685
   53.058, -14.059485
   53.623, -14.127241
   54.194, -14.194736
   54.770, -14.261823
   55.353, -14.327751
   55.942, -14.391096
   56.537, -14.450396
   57.139, -14.504768
   57.747, -14.553573
   58.361, -14.597219
   58.982, -14.637702
   59.610, -14.677187
   60.244, -14.716882
   60.885, -14.756551
   61.533, -14.795604
   62.188, -14.833557
   62.850, -14.870373
   63.518, -14.906132
   64.194, -14.940929
   64.877, -14.974876
   65.568, -15.008069
   66.265, -15.040446
   66.970, -15.071919
   67.683, -15.102407
