Frequency(Hz),   Magnitude(dB)
   11.804, -17.735718
   11.929, -17.874043
   12.056, -18.093300
   12.184, -18.322544
   12.314, -18.551184
   12.445, -18.779314
   12.578, -19.007034
   12.711, -19.234455
   12.847, -19.461670
   12.983, -19.688635
   13.122, -19.915119
   13.261, -20.140873
   13.402, -20.365768
   13.545, -20.589897
   13.689, -20.813328
   13.835, -21.036137
   13.982, -21.258360
   14.131, -21.479988
   14.281, -21.700842
   14.433, -21.920630
   14.587, -22.139072
   14.742, -22.356073
   14.899, -22.571712
   15.057, -22.786095
   15.217, -22.999187
   15.379, -23.210825
   15.543, -23.420776
   15.708, -23.628853
   15.875, -23.834917
   16.044, -24.038845
   16.215, -24.240528
   16.388, -24.439938
   16.562, -24.637083
   16.738, -24.831804
   16.916, -25.023779
   17.096, -25.212643
   17.278, -25.398182
   17.462, -25.580284
   17.648, -25.758833
   17.836, -25.933582
   18.025, -26.104149
   18.217, -26.270239
   18.411, -26.431723
   18.607, -26.588453
   18.805, -26.740328
   19.005, -26.887192
   19.207, -27.028826
   19.412, -27.164671
   19.618, -27.294098
   19.827, -27.416773
   20.038, -27.532623
   20.251, -27.641495
   20.467, -27.743025
   20.684, -27.836763
   20.905, -27.922354
   21.127, -27.999529
   21.352, -28.068037
   21.579, -28.127365
   21.809, -28.176907
   22.041, -28.216019
   22.275, -28.244204
   22.512, -28.260935
   22.752, -28.265789
   22.994, -28.258398
   23.239, -28.238289
   23.486, -28.204241
   23.736, -28.154797
   23.988, -28.088932
   24.244, -28.006584
   24.501, -27.908049
   24.762, -27.793596
   25.026, -27.663475
   25.292, -27.518017
   25.561, -27.357725
   25.833, -27.183210
   26.108, -26.995026
   26.386, -26.793493
   26.667, -26.578918
   26.950, -26.352057
   27.237, -26.113972
   27.527, -25.865717
   27.820, -25.608002
   28.116, -25.341520
   28.415, -25.067162
   28.717, -24.786074
   29.023, -24.499477
   29.332, -24.208668
   29.644, -23.915003
   29.959, -23.619894
   30.278, -23.324841
   30.600, -23.031191
   30.926, -22.740358
   31.255, -22.454136
   31.587, -22.174679
   31.924, -21.904106
   32.263, -21.644423
   32.607, -21.397715
   32.953, -21.166227
   33.304, -20.952385
   33.658, -20.758730
   34.017, -20.588083
   34.379, -20.443516
   34.744, -20.329723
   35.114, -20.264526
   35.488, -20.246004
   35.865, -20.261124
   36.247, -20.284946
   36.633, -20.312771
   37.022, -20.344130
   37.416, -20.378592
   37.815, -20.415709
   38.217, -20.455376
   38.624, -20.497673
   39.035, -20.542635
   39.450, -20.589970
   39.870, -20.639242
   40.294, -20.689999
   40.723, -20.741875
   41.156, -20.794538
   41.594, -20.847652
   42.036, -20.900661
   42.484, -20.952971
   42.936, -21.003965
   43.393, -21.053221
   43.854, -21.100307
   44.321, -21.144728
   44.793, -21.185791
   45.269, -21.222780
   45.751, -21.255093
   46.238, -21.282534
   46.730, -21.307760
   47.227, -21.332836
   47.730, -21.358080
   48.237, -21.381002
   48.751, -21.400351
   49.269, -21.416216
   49.794, -21.429134
   50.323, -21.439713
   50.859, -21.448406
   51.400, -21.455534
   51.947, -21.461393
   52.500, -21.466354
   53.058, -21.470755
   53.623, -21.475121
   54.194, -21.480473
   54.770, -21.487974
   55.353, -21.498247
   55.942, -21.511333
   56.537, -21.527346
   57.139, -21.547024
   57.747, -21.571394
   58.361, -21.601717
   58.982, -21.639265
   59.610, -21.684834
   60.244, -21.738518
   60.885, -21.799541
   61.533, -21.866604
   62.188, -21.938412
   62.850, -22.014080
   63.518, -22.092764
   64.194, -22.173576
   64.877, -22.255560
   65.568, -22.337687
   66.265, -22.418709
   66.970, -22.497229
   67.683, -22.571814
   68.403, -22.641211
   69.131, -22.704103
   69.867, -22.758108
