Frequency(Hz),   Magnitude(dB)
   11.804, -19.586180
   11.929, -19.589979
   12.056, -19.570532
   12.184, -19.546824
   12.314, -19.521709
   12.445, -19.495342
   12.578, -19.467897
   12.711, -19.439543
   12.847, -19.410458
   12.983, -19.380655
   13.122, -19.349991
   13.261, -19.318291
   13.402, -19.285522
   13.545, -19.251854
   13.689, -19.217449
   13.835, -19.182489
   13.982, -19.147097
   14.131, -19.111397
   14.281, -19.075300
   14.433, -19.038635
   14.587, -19.001245
   14.742, -18.963148
   14.899, -18.924576
   15.057, -18.885757
   15.217, -18.846813
   15.379, -18.807701
   15.543, -18.768381
   15.708, -18.728807
   15.875, -18.689024
   16.044, -18.649069
   16.215, -18.609024
   16.388, -18.569052
   16.562, -18.529343
   16.738, -18.489965
   16.916, -18.450808
   17.096, -18.411734
   17.278, -18.372749
   17.462, -18.333990
   17.648, -18.295597
   17.836, -18.257563
   18.025, -18.219799
   18.217, -18.182299
   18.411, -18.145189
   18.607, -18.108677
   18.805, -18.072935
   19.005, -18.038153
   19.207, -18.004454
   19.412, -17.971632
   19.618, -17.939430
   19.827, -17.907877
   20.038, -17.877319
   20.251, -17.848003
   20.467, -17.819996
   20.684, -17.793285
   20.905, -17.767973
   21.127, -17.744278
   21.352, -17.722425
   21.579, -17.702436
   21.809, -17.684219
   22.041, -17.667704
   22.275, -17.652925
   22.512, -17.639988
   22.752, -17.629059
   22.994, -17.620428
   23.239, -17.614290
   23.486, -17.610350
   23.736, -17.608007
   23.988, -17.606754
   24.244, -17.606537
   24.501, -17.607450
   24.762, -17.609509
   25.026, -17.612635
   25.292, -17.616846
   25.561, -17.622255
   25.833, -17.629044
   26.108, -17.637306
   26.386, -17.646822
   26.667, -17.657352
   26.950, -17.668995
   27.237, -17.682156
   27.527, -17.697124
   27.820, -17.713820
   28.116, -17.732077
   28.415, -17.751841
   28.717, -17.773249
   29.023, -17.796444
   29.332, -17.821568
   29.644, -17.848728
   29.959, -17.878040
   30.278, -17.909573
   30.600, -17.943176
   30.926, -17.978662
   31.255, -18.016146
   31.587, -18.055960
   31.924, -18.098326
   32.263, -18.143246
   32.607, -18.190651
   32.953, -18.240517
   33.304, -18.292902
   33.658, -18.347851
   34.017, -18.405504
   34.379, -18.466158
   34.744, -18.529797
   35.114, -18.593460
   35.488, -18.656916
   35.865, -18.721836
   36.247, -18.792465
   36.633, -18.869528
   37.022, -18.952719
   37.416, -19.041492
   37.815, -19.135267
   38.217, -19.233814
   38.624, -19.337061
   39.035, -19.444889
   39.450, -19.556816
   39.870, -19.672235
   40.294, -19.790474
   40.723, -19.910976
   41.156, -20.033173
   41.594, -20.156467
   42.036, -20.280067
   42.484, -20.403091
   42.936, -20.524620
   43.393, -20.643904
   43.854, -20.760208
   44.321, -20.872644
   44.793, -20.980169
   45.269, -21.081656
   45.751, -21.176071
   46.238, -21.261906
   46.730, -21.331697
   47.227, -21.381330
   47.730, -21.412525
   48.237, -21.433674
   48.751, -21.448578
   49.269, -21.457930
