Frequency(Hz),   Magnitude(dB)
   11.804, -18.512962
   11.929, -18.544104
   12.056, -18.572617
   12.184, -18.599949
   12.314, -18.626400
   12.445, -18.652122
   12.578, -18.677282
   12.711, -18.702047
   12.847, -18.726587
   12.983, -18.750935
   13.122, -18.774935
   13.261, -18.798386
   13.402, -18.821283
   13.545, -18.843758
   13.689, -18.866011
   13.835, -18.888176
   13.982, -18.910404
   14.131, -18.932781
   14.281, -18.955223
   14.433, -18.977562
   14.587, -18.999615
   14.742, -19.021408
   14.899, -19.043146
   15.057, -19.065058
   15.217, -19.087234
   15.379, -19.109653
   15.543, -19.132227
   15.708, -19.154919
   15.875, -19.177744
   16.044, -19.200722
   16.215, -19.223925
   16.388, -19.247505
   16.562, -19.271616
   16.738, -19.296316
   16.916, -19.321455
   17.096, -19.346888
   17.278, -19.372591
   17.462, -19.398682
   17.648, -19.425272
   17.836, -19.452307
   18.025, -19.479689
   18.217, -19.507362
   18.411, -19.535437
   18.607, -19.564070
   18.805, -19.593388
   19.005, -19.623569
   19.207, -19.654673
   19.412, -19.686472
   19.618, -19.718634
   19.827, -19.751158
   20.038, -19.784334
   20.251, -19.818361
   20.467, -19.853239
   20.684, -19.888908
   20.905, -19.925413
   21.127, -19.962915
   21.352, -20.001545
   21.579, -20.041275
   21.809, -20.081938
   22.041, -20.123386
   22.275, -20.165590
   22.512, -20.208548
   22.752, -20.252369
   22.994, -20.297220
   23.239, -20.343334
   23.486, -20.391207
   23.736, -20.441612
   23.988, -20.495319
   24.244, -20.552694
   24.501, -20.613756
   24.762, -20.678432
   25.026, -20.746561
   25.292, -20.818007
   25.561, -20.892786
   25.833, -20.970928
   26.108, -21.052385
   26.386, -21.136784
   26.667, -21.223703
   26.950, -21.313080
   27.237, -21.405100
   27.527, -21.499863
   27.820, -21.597048
   28.116, -21.696253
   28.415, -21.797174
   28.717, -21.899673
   29.023, -22.003616
   29.332, -22.108839
   29.644, -22.215107
   29.959, -22.322191
   30.278, -22.429817
   30.600, -22.537436
   30.926, -22.644457
   31.255, -22.750547
   31.587, -22.855612
   31.924, -22.959366
   32.263, -23.061316
   32.607, -23.160858
   32.953, -23.257425
   33.304, -23.350456
   33.658, -23.439375
   34.017, -23.523684
   34.379, -23.602962
   34.744, -23.675776
   35.114, -23.730474
   35.488, -23.764271
   35.865, -23.781412
   36.247, -23.795527
   36.633, -23.809475
   37.022, -23.823372
   37.416, -23.836967
   37.815, -23.850033
   38.217, -23.862711
   38.624, -23.875340
   39.035, -23.888229
   39.450, -23.901375
   39.870, -23.914675
   40.294, -23.928009
   40.723, -23.941376
   41.156, -23.954853
   41.594, -23.968504
   42.036, -23.982231
   42.484, -23.995897
   42.936, -24.009413
   43.393, -24.022867
   43.854, -24.036432
   44.321, -24.050182
   44.793, -24.064095
   45.269, -24.078100
   45.751, -24.092340
   46.238, -24.107050
   46.730, -24.122234
   47.227, -24.137678
   47.730, -24.153194
   48.237, -24.168783
   48.751, -24.184345
   49.269, -24.199781
   49.794, -24.215265
   50.323, -24.231060
   50.859, -24.247192
   51.400, -24.263561
   51.947, -24.280025
   52.500, -24.296440
   53.058, -24.312637
   53.623, -24.328590
   54.194, -24.344719
   54.770, -24.361557
   55.353, -24.379078
   55.942, -24.396589
   56.537, -24.413441
   57.139, -24.429609
   57.747, -24.444223
   58.361, -24.445288
   58.982, -24.418091
   59.610, -24.356466
   60.244, -24.267576
   60.885, -24.159266
   61.533, -24.033791
   62.188, -23.893177
   62.850, -23.740078
   63.518, -23.577435
   64.194, -23.408403
   64.877, -23.236366
   65.568, -23.064873
   66.265, -22.897568
   66.970, -22.738260
   67.683, -22.591040
   68.403, -22.460480
   69.131, -22.351969
   69.867, -22.275597
   70.610, -22.241316
   71.361, -22.248373
   72.121, -22.287413
   72.888, -22.347691
   73.664, -22.425367
   74.448, -22.517113
   75.240, -22.619329
   76.040, -22.728045
   76.849, -22.838680
   77.667, -22.946325
   78.494, -23.045872
   79.329, -23.132221
   80.173, -23.199982
   81.026, -23.243309
   81.888, -23.257265
   82.759, -23.243057
   83.640, -23.206234
   84.530, -23.153809
   85.430, -23.089659
   86.339, -23.016697
   87.257, -22.937344
   88.186, -22.854208
   89.124, -22.770634
   90.072, -22.690466
   91.031, -22.617895
   91.999, -22.557714
   92.978, -22.515224
   93.968, -22.492094
   94.968, -22.483366
   95.978, -22.481764
   96.999, -22.482616
   98.032, -22.485500
   99.075, -22.490496
  100.129, -22.497862
  101.194, -22.507847
  102.271, -22.520660
  103.359, -22.536493
  104.459, -22.555193
  105.571, -22.575331
  106.694, -22.595966
  107.829, -22.617048
  108.977, -22.639767
  110.136, -22.664606
  111.308, -22.691504
  112.492, -22.720282
  113.689, -22.750771
  114.899, -22.782852
  116.122, -22.816074
  117.357, -22.849215
  118.606, -22.882257
  119.868, -22.916136
  121.144, -22.952698
  122.433, -22.992458
  123.735, -23.035599
  125.052, -23.081921
  126.383, -23.131113
  127.727, -23.183769
  129.087, -23.248293
  130.460, -23.334135
  131.848, -23.446791
  133.251, -23.581003
  134.669, -23.727980
  136.102, -23.877348
  137.550, -24.018484
  139.014, -24.141138
  140.493, -24.229939
  141.988, -24.276020
  143.499, -24.281126
  145.026, -24.259726
  146.569, -24.226107
  148.129, -24.193998
  149.705, -24.177944
  151.298, -24.195471
  152.908, -24.254950
  154.535, -24.347664
  156.179, -24.455549
  157.841, -24.568932
  159.520, -24.690929
  161.218, -24.825279
  162.933, -24.969183
  164.667, -25.115753
  166.419, -25.260096
  168.190, -25.411692
  169.979, -25.586445
  171.788, -25.795122
  173.616, -26.029131
  175.463, -26.276251
  177.330, -26.524309
  179.217, -26.760408
  181.124, -26.970076
  183.052, -27.149656
  184.999, -27.304380
  186.968, -27.436300
  188.957, -27.544455
  190.968, -27.628763
  193.000, -27.692118
  195.054, -27.737511
  197.129, -27.764717
  199.227, -27.750494
  201.347, -27.687647
  203.489, -27.583046
  205.654, -27.466856
  207.843, -27.355400
  210.054, -27.262617
  212.289, -27.194315
  214.548, -27.147020
  216.831, -27.109945
  219.138, -27.071228
  221.470, -27.023163
  223.827, -26.966888
