Frequency(Hz),   Magnitude(dB)
   11.804, -25.477655
   11.929, -25.592558
   12.056, -25.769320
   12.184, -25.952759
   12.314, -26.134706
   12.445, -26.315248
   12.578, -26.494484
   12.711, -26.672523
   12.847, -26.849451
   12.983, -27.025232
   13.122, -27.199636
   13.261, -27.372395
   13.402, -27.543398
   13.545, -27.712729
   13.689, -27.880474
   13.835, -28.046692
   13.982, -28.211428
   14.131, -28.374691
   14.281, -28.536293
   14.433, -28.695961
   14.587, -28.853416
   14.742, -29.008572
   14.899, -29.161516
   15.057, -29.312365
   15.217, -29.461123
   15.379, -29.607605
   15.543, -29.751610
   15.708, -29.892967
   15.875, -30.031569
   16.044, -30.167299
   16.215, -30.300079
   16.388, -30.429899
   16.562, -30.556797
   16.738, -30.680651
   16.916, -30.801157
   17.096, -30.917999
   17.278, -31.030993
   17.462, -31.140062
   17.648, -31.245140
   17.836, -31.345999
   18.025, -31.442331
   18.217, -31.533880
   18.411, -31.620569
   18.607, -31.702322
   18.805, -31.779076
   19.005, -31.850740
   19.207, -31.917191
   19.412, -31.977903
   19.618, -32.032341
   19.827, -32.080242
   20.038, -32.121628
   20.251, -32.156429
   20.467, -32.184364
   20.684, -32.205101
   20.905, -32.218353
   21.127, -32.224003
   21.352, -32.221870
   21.579, -32.211609
   21.809, -32.192696
   22.041, -32.164650
   22.275, -32.127090
   22.512, -32.079639
   22.752, -32.022038
   22.994, -31.954067
   23.239, -31.875238
   23.486, -31.782789
   23.736, -31.672663
   23.988, -31.541519
   24.244, -31.388485
   24.501, -31.213884
   24.762, -31.018074
   25.026, -30.801397
   25.292, -30.564291
   25.561, -30.307402
   25.833, -30.031473
   26.108, -29.737202
   26.386, -29.425091
   26.667, -29.095636
   26.950, -28.749784
   27.237, -28.388828
   27.527, -28.014050
   27.820, -27.626415
   28.116, -27.226906
   28.415, -26.816715
   28.717, -26.397297
   29.023, -25.970224
   29.332, -25.537155
   29.644, -25.099838
   29.959, -24.660114
   30.278, -24.219902
   30.600, -23.781055
   30.926, -23.345455
   31.255, -22.915466
   31.587, -22.493759
   31.924, -22.083092
   32.263, -21.686069
