Frequency(Hz),   Magnitude(dB)
   11.804, -24.410360
   11.929, -24.381611
   12.056, -24.305553
   12.184, -24.221783
   12.314, -24.136139
   12.445, -24.048775
   12.578, -23.959885
   12.711, -23.869627
   12.847, -23.778181
   12.983, -23.685579
   13.122, -23.591686
   13.261, -23.496338
   13.402, -23.399511
   13.545, -23.301374
   13.689, -23.202120
   13.835, -23.101919
   13.982, -23.000933
   14.131, -22.899277
   14.281, -22.796881
   14.433, -22.693592
   14.587, -22.589264
   14.742, -22.483952
   14.899, -22.377878
   15.057, -22.271301
   15.217, -22.164370
   15.379, -22.057051
   15.543, -21.949333
   15.708, -21.841181
   15.875, -21.732676
   16.044, -21.623884
   16.215, -21.514908
   16.388, -21.405947
   16.562, -21.297220
   16.738, -21.188807
   16.916, -21.080650
   17.096, -20.972635
   17.278, -20.864824
   17.462, -20.757372
   17.648, -20.650467
   17.836, -20.544140
   18.025, -20.438351
   18.217, -20.333120
   18.411, -20.228653
   18.607, -20.125183
   18.805, -20.022942
   19.005, -19.922184
   19.207, -19.823072
   19.412, -19.725477
   19.618, -19.629189
   19.827, -19.534311
   20.038, -19.441250
   20.251, -19.350346
   20.467, -19.261694
   20.684, -19.175407
   20.905, -19.091644
   21.127, -19.010700
   21.352, -18.932896
   21.579, -18.858347
   21.809, -18.787048
   22.041, -18.719025
   22.275, -18.654436
   22.512, -18.593462
   22.752, -18.536404
   22.994, -18.483656
   23.239, -18.435480
   23.486, -18.391218
   23.736, -18.349585
   23.988, -18.309422
   24.244, -18.270456
   24.501, -18.232775
   24.762, -18.196390
   25.026, -18.161274
   25.292, -18.127415
   25.561, -18.094963
   25.833, -18.064129
   26.108, -18.034998
   26.386, -18.007378
   26.667, -17.981039
   26.950, -17.956108
   27.237, -17.933001
   27.527, -17.912035
   27.820, -17.893139
   28.116, -17.876158
   28.415, -17.861074
   28.717, -17.848036
   29.023, -17.837204
   29.332, -17.828749
   29.644, -17.822807
   29.959, -17.819494
   30.278, -17.818916
   30.600, -17.820953
   30.926, -17.825426
   31.255, -17.832487
   31.587, -17.842489
   31.924, -17.855692
   32.263, -17.872097
   32.607, -17.891693
   32.953, -17.914474
   33.304, -17.940519
   33.658, -17.969910
   34.017, -18.002825
   34.379, -18.039570
   34.744, -18.080912
   35.114, -18.131500
   35.488, -18.191990
   35.865, -18.260258
   36.247, -18.330496
   36.633, -18.401617
   37.022, -18.473526
   37.416, -18.546001
   37.815, -18.618805
   38.217, -18.692080
   38.624, -18.766172
   39.035, -18.841375
   39.450, -18.917711
   39.870, -18.995070
   40.294, -19.073339
   40.723, -19.152510
   41.156, -19.232649
   41.594, -19.313820
   42.036, -19.395954
   42.484, -19.478886
   42.936, -19.562525
   43.393, -19.646971
   43.854, -19.732367
   44.321, -19.818796
   44.793, -19.906218
   45.269, -19.994572
   45.751, -20.083981
   46.238, -20.174660
   46.730, -20.266405
   47.227, -20.358925
   47.730, -20.452166
   48.237, -20.546442
   48.751, -20.641769
   49.269, -20.738058
   49.794, -20.835463
   50.323, -20.934208
   50.859, -21.034340
   51.400, -21.135719
   51.947, -21.238186
   52.500, -21.341566
   53.058, -21.445673
   53.623, -21.550451
   54.194, -21.656282
   54.770, -21.763681
   55.353, -21.872564
   55.942, -21.982220
   56.537, -22.091959
   57.139, -22.201693
   57.747, -22.311550
   58.361, -22.421638
   58.982, -22.531876
   59.610, -22.642132
   60.244, -22.752369
   60.885, -22.862421
   61.533, -22.971693
   62.188, -23.079674
   62.850, -23.186317
   63.518, -23.291676
   64.194, -23.395834
   64.877, -23.498865
   65.568, -23.600828
   66.265, -23.701668
   66.970, -23.801235
   67.683, -23.899452
   68.403, -23.996477
   69.131, -24.091967
   69.867, -24.177958
   70.610, -24.237108
   71.361, -24.260368
   72.121, -24.250866
   72.888, -24.219954
   73.664, -24.171850
   74.448, -24.110264
   75.240, -24.039207
   76.040, -23.962767
   76.849, -23.884985
   77.667, -23.810163
   78.494, -23.742998
   79.329, -23.688795
   80.173, -23.653225
   81.026, -23.642107
   81.888, -23.661051
   82.759, -23.712046
   83.640, -23.793402
   84.530, -23.900660
   85.430, -24.029667
   86.339, -24.175631
   87.257, -24.332779
   88.186, -24.494957
   89.124, -24.656143
   90.072, -24.810188
   91.031, -24.950640
   91.999, -25.070808
   92.978, -25.162500
   93.968, -25.217915
   94.968, -25.238398
   95.978, -25.232084
   96.999, -25.208961
   98.032, -25.173574
   99.075, -25.130314
  100.129, -25.084026
  101.194, -25.039843
  102.271, -25.003160
  103.359, -24.979683
  104.459, -24.974684
  105.571, -24.989195
  106.694, -25.021294
  107.829, -25.067324
  108.977, -25.125032
  110.136, -25.191442
  111.308, -25.262838
  112.492, -25.335114
  113.689, -25.403912
  114.899, -25.464689
  116.122, -25.513390
  117.357, -25.550488
  118.606, -25.578362
  119.868, -25.599737
  121.144, -25.614517
  122.433, -25.622740
  123.735, -25.624271
  125.052, -25.618608
  126.383, -25.605030
  127.727, -25.581993
  129.087, -25.544960
  130.460, -25.490555
  131.848, -25.419123
  133.251, -25.336164
  134.669, -25.247221
  136.102, -25.157351
  137.550, -25.072399
  139.014, -25.000217
  140.493, -24.949486
  141.988, -24.924662
  143.499, -24.924446
  145.026, -24.941908
  146.569, -24.968943
  148.129, -24.996210
  149.705, -25.013659
  151.298, -25.011673
  152.908, -24.981897
  154.535, -24.919706
  156.179, -24.827101
  157.841, -24.715178
  159.520, -24.600912
  161.218, -24.502642
  162.933, -24.440447
  164.667, -24.426313
  166.419, -24.449234
  168.190, -24.496918
  169.979, -24.566595
  171.788, -24.670044
  173.616, -24.801504
  175.463, -24.949041
  177.330, -25.100464
  179.217, -25.242760
  181.124, -25.362839
  183.052, -25.456923
  184.999, -25.528782
  186.968, -25.572058
  188.957, -25.577444
  190.968, -25.544909
  193.000, -25.490599
  195.054, -25.434902
  197.129, -25.396534
  199.227, -25.391228
  201.347, -25.426170
  203.489, -25.495214
  205.654, -25.581232
  207.843, -25.663696
  210.054, -25.722357
  212.289, -25.747658
  214.548, -25.743879
  216.831, -25.725487
  219.138, -25.706062
  221.470, -25.696268
  223.827, -25.702965
  226.208, -25.729036
  228.615, -25.768270
  231.048, -25.814157
  233.506, -25.876421
  235.991, -25.988289
  238.502, -26.167631
  241.040, -26.391472
  243.605, -26.596270
  246.197, -26.693609
  248.816, -26.653749
  251.464, -26.511229
  254.140, -26.355284
  256.844, -26.243679
  259.577, -26.191797
