Frequency(Hz),   Magnitude(dB)
   11.804, -11.851709
   11.929, -11.947749
   12.056, -12.091159
   12.184, -12.240249
   12.314, -12.388865
   12.445, -12.537143
   12.578, -12.685250
   12.711, -12.833307
   12.847, -12.981462
   12.983, -13.129712
   13.122, -13.277889
   13.261, -13.425766
   13.402, -13.573291
   13.545, -13.720580
   13.689, -13.867794
   13.835, -14.015034
   13.982, -14.162413
   14.131, -14.309979
   14.281, -14.457629
   14.433, -14.605128
   14.587, -14.752273
   14.742, -14.899026
   14.899, -15.045562
   15.057, -15.192052
   15.217, -15.338561
   15.379, -15.484985
   15.543, -15.631203
   15.708, -15.777120
   15.875, -15.922682
   16.044, -16.067863
   16.215, -16.212679
   16.388, -16.357195
   16.562, -16.501526
   16.738, -16.645645
   16.916, -16.789335
   17.096, -16.932375
   17.278, -17.074665
   17.462, -17.216236
   17.648, -17.357115
   17.836, -17.497179
   18.025, -17.636227
   18.217, -17.774107
   18.411, -17.910843
   18.607, -18.046478
   18.805, -18.181072
   19.005, -18.314651
   19.207, -18.447197
   19.412, -18.578331
   19.618, -18.707634
   19.827, -18.834972
   20.038, -18.960503
   20.251, -19.084299
   20.467, -19.206228
   20.684, -19.326078
   20.905, -19.443750
   21.127, -19.559244
   21.352, -19.672546
   21.579, -19.783468
   21.809, -19.891670
   22.041, -19.996815
   22.275, -20.098700
   22.512, -20.197151
   22.752, -20.292061
   22.994, -20.383413
   23.239, -20.471222
   23.486, -20.555840
   23.736, -20.637907
   23.988, -20.718203
   24.244, -20.797064
   24.501, -20.874529
   24.762, -20.950497
   25.026, -21.024824
   25.292, -21.097385
   25.561, -21.168207
   25.833, -21.237375
   26.108, -21.304832
   26.386, -21.370272
   26.667, -21.433321
   26.950, -21.493973
   27.237, -21.552500
   27.527, -21.609068
   27.820, -21.663452
   28.116, -21.715355
   28.415, -21.764597
   28.717, -21.811163
   29.023, -21.855053
   29.332, -21.896265
   29.644, -21.934755
   29.959, -21.970467
   30.278, -22.003334
   30.600, -22.033028
   30.926, -22.059177
   31.255, -22.081745
   31.587, -22.100883
   31.924, -22.116632
   32.263, -22.128803
   32.607, -22.137146
   32.953, -22.141436
   33.304, -22.141531
   33.658, -22.137257
   34.017, -22.128572
   34.379, -22.115536
   34.744, -22.098446
   35.114, -22.079559
   35.488, -22.058195
