Frequency(Hz),   Magnitude(dB)
   11.804, -14.475954
   11.929, -14.508508
   12.056, -14.539594
   12.184, -14.569932
   12.314, -14.599691
   12.445, -14.629018
   12.578, -14.658116
   12.711, -14.687136
   12.847, -14.716262
   12.983, -14.745532
   13.122, -14.774776
   13.261, -14.803844
   13.402, -14.832694
   13.545, -14.861489
   13.689, -14.890429
   13.835, -14.919661
   13.982, -14.949327
   14.131, -14.979526
   14.281, -15.010198
   14.433, -15.041148
   14.587, -15.072230
   14.742, -15.103465
   14.899, -15.135064
   15.057, -15.167247
   15.217, -15.200154
   15.379, -15.233721
   15.543, -15.267891
   15.708, -15.302638
   15.875, -15.337965
   16.044, -15.373903
   16.215, -15.410543
   16.388, -15.448030
   16.562, -15.486521
   16.738, -15.526090
   16.916, -15.566591
   17.096, -15.607883
   17.278, -15.649941
   17.462, -15.692884
   17.648, -15.736841
   17.836, -15.781757
   18.025, -15.827536
   18.217, -15.874130
   18.411, -15.921639
   18.607, -15.970243
   18.805, -16.020065
   19.005, -16.071276
   19.207, -16.123960
   19.412, -16.177856
   19.618, -16.232658
   19.827, -16.288366
   20.038, -16.345261
   20.251, -16.403549
   20.467, -16.463232
   20.684, -16.524250
   20.905, -16.586628
   21.127, -16.650537
   21.352, -16.716108
   21.579, -16.783314
   21.809, -16.851976
   22.041, -16.921940
   22.275, -16.993174
   22.512, -17.065666
   22.752, -17.139519
   22.994, -17.214897
   23.239, -17.292091
   23.486, -17.372189
   23.736, -17.456917
   23.988, -17.547979
   24.244, -17.646029
   24.501, -17.751083
   24.762, -17.862995
   25.026, -17.981554
   25.292, -18.106558
   25.561, -18.237938
   25.833, -18.375656
   26.108, -18.519550
   26.386, -18.669161
   26.667, -18.823944
   26.950, -18.983711
   27.237, -19.148535
   27.527, -19.318361
   27.820, -19.492708
   28.116, -19.671001
   28.415, -19.852766
   28.717, -20.037663
   29.023, -20.225338
   29.332, -20.415409
   29.644, -20.607412
   29.959, -20.800871
   30.278, -20.995205
   30.600, -21.189598
   30.926, -21.383137
   31.255, -21.575172
   31.587, -21.765238
   31.924, -21.952705
   32.263, -22.136671
   32.607, -22.316113
   32.953, -22.490023
   33.304, -22.657373
   33.658, -22.817102
   34.017, -22.968168
   34.379, -23.109627
   34.744, -23.238144
   35.114, -23.326927
   35.488, -23.368229
   35.865, -23.370502
   36.247, -23.364065
   36.633, -23.355297
   37.022, -23.344570
   37.416, -23.331749
   37.815, -23.316700
   38.217, -23.299690
   38.624, -23.281153
   39.035, -23.261532
   39.450, -23.240993
   39.870, -23.219570
   40.294, -23.197294
   40.723, -23.174355
   41.156, -23.151001
   41.594, -23.127506
   42.036, -23.103973
   42.484, -23.080513
   42.936, -23.057255
   43.393, -23.034555
   43.854, -23.012844
   44.321, -22.992491
   44.793, -22.973759
   45.269, -22.956932
   45.751, -22.942467
   46.238, -22.930845
   46.730, -22.920938
   47.227, -22.911110
   47.730, -22.900438
   48.237, -22.889505
   48.751, -22.878736
   49.269, -22.868099
   49.794, -22.857815
   50.323, -22.848185
   50.859, -22.839283
   51.400, -22.831038
   51.947, -22.823374
   52.500, -22.816185
   53.058, -22.809351
   53.623, -22.802902
   54.194, -22.797325
   54.770, -22.793201
   55.353, -22.790552
   55.942, -22.788771
   56.537, -22.787283
   57.139, -22.786114
   57.747, -22.785479
   58.361, -22.785398
   58.982, -22.785982
   59.610, -22.787577
   60.244, -22.790764
   60.885, -22.795692
   61.533, -22.801882
   62.188, -22.808897
   62.850, -22.816797
   63.518, -22.825720
   64.194, -22.835846
   64.877, -22.847343
   65.568, -22.860386
   66.265, -22.875004
   66.970, -22.891182
   67.683, -22.908918
   68.403, -22.928514
   69.131, -22.950323
   69.867, -22.974268
   70.610, -23.000669
   71.361, -23.030634
   72.121, -23.065611
