Frequency(Hz),   Magnitude(dB)
   11.804, -17.059191
   11.929, -17.098076
   12.056, -17.140055
   12.184, -17.181301
   12.314, -17.221323
   12.445, -17.260292
   12.578, -17.298336
   12.711, -17.335642
   12.847, -17.372341
   12.983, -17.408457
   13.122, -17.443834
   13.261, -17.478262
   13.402, -17.511698
   13.545, -17.544300
   13.689, -17.576223
   13.835, -17.607601
   13.982, -17.638575
   14.131, -17.669220
   14.281, -17.699425
   14.433, -17.729021
   14.587, -17.757807
   14.742, -17.785799
   14.899, -17.813183
   15.057, -17.840168
   15.217, -17.866856
   15.379, -17.893185
   15.543, -17.919058
   15.708, -17.944429
   15.875, -17.969296
   16.044, -17.993666
   16.215, -18.017593
   16.388, -18.041203
   16.562, -18.064655
   16.738, -18.087982
   16.916, -18.111032
   17.096, -18.133614
   17.278, -18.155722
   17.462, -18.177435
   17.648, -18.198847
   17.836, -18.219902
   18.025, -18.240475
   18.217, -18.260509
   18.411, -18.280087
   18.607, -18.299335
   18.805, -18.318392
   19.005, -18.337416
   19.207, -18.356436
   19.412, -18.375208
   19.618, -18.393379
   19.827, -18.410959
   20.038, -18.428200
   20.251, -18.445299
   20.467, -18.462219
   20.684, -18.478910
   20.905, -18.495378
   21.127, -18.511786
   21.352, -18.528242
   21.579, -18.544703
   21.809, -18.560989
   22.041, -18.576937
   22.275, -18.592505
   22.512, -18.607672
   22.752, -18.622540
   22.994, -18.637255
   23.239, -18.651945
   23.486, -18.666162
   23.736, -18.679184
   23.988, -18.690414
   24.244, -18.699781
   24.501, -18.707361
   24.762, -18.713167
   25.026, -18.717133
   25.292, -18.719265
   25.561, -18.719706
   25.833, -18.718636
   26.108, -18.716160
   26.386, -18.712095
   26.667, -18.706223
   26.950, -18.698677
   27.237, -18.689903
   27.527, -18.680248
   27.820, -18.669659
   28.116, -18.658028
   28.415, -18.645386
   28.717, -18.631927
   29.023, -18.617872
   29.332, -18.603447
   29.644, -18.588875
   29.959, -18.574347
   30.278, -18.560064
   30.600, -18.545994
   30.926, -18.532080
   31.255, -18.518579
   31.587, -18.505980
   31.924, -18.494673
   32.263, -18.484833
   32.607, -18.476582
   32.953, -18.470104
   33.304, -18.465670
   33.658, -18.463551
   34.017, -18.464136
   34.379, -18.467999
   34.744, -18.476295
   35.114, -18.496223
   35.488, -18.530811
   35.865, -18.579472
   36.247, -18.635796
   36.633, -18.698210
   37.022, -18.766323
   37.416, -18.839600
   37.815, -18.917467
   38.217, -18.999725
   38.624, -19.086311
   39.035, -19.177116
   39.450, -19.271715
   39.870, -19.369501
   40.294, -19.469830
   40.723, -19.572165
   41.156, -19.675993
   41.594, -19.780720
   42.036, -19.885609
   42.484, -19.989788
   42.936, -20.092415
   43.393, -20.192749
   43.854, -20.290123
   44.321, -20.383677
   44.793, -20.472433
   45.269, -20.555294
   45.751, -20.631313
   46.238, -20.699743
   46.730, -20.761286
   47.227, -20.816507
   47.730, -20.865488
   48.237, -20.907246
   48.751, -20.941500
