Frequency(Hz),   Magnitude(dB)
   11.804, -18.128832
   11.929, -18.152277
   12.056, -18.167229
   12.184, -18.180065
   12.314, -18.191811
   12.445, -18.202608
   12.578, -18.212643
   12.711, -18.222092
   12.847, -18.231096
   12.983, -18.239698
   13.122, -18.247744
   13.261, -18.255049
   13.402, -18.261581
   13.545, -18.267519
   13.689, -18.273016
   13.835, -18.278244
   13.982, -18.283325
   14.131, -18.288383
   14.281, -18.293325
   14.433, -18.297983
   14.587, -18.302174
   14.742, -18.305933
   14.899, -18.309475
   15.057, -18.313028
   15.217, -18.316704
   15.379, -18.320459
   15.543, -18.324236
   15.708, -18.327997
   15.875, -18.331758
   16.044, -18.335567
   16.215, -18.339487
   16.388, -18.343689
   16.562, -18.348335
   16.738, -18.353485
   16.916, -18.359026
   17.096, -18.364794
   17.278, -18.370794
   17.462, -18.377153
   17.648, -18.383993
   17.836, -18.391296
   18.025, -18.398966
   18.217, -18.406956
   18.411, -18.415394
   18.607, -18.424467
   18.805, -18.434340
   19.005, -18.445171
   19.207, -18.457067
   19.412, -18.469803
   19.618, -18.483091
   19.827, -18.496962
   20.038, -18.511713
   20.251, -18.527592
   20.467, -18.544598
   20.684, -18.562738
   20.905, -18.582067
   21.127, -18.602785
   21.352, -18.625059
   21.579, -18.648891
   21.809, -18.674171
   22.041, -18.700771
   22.275, -18.728727
   22.512, -18.758057
   22.752, -18.788927
   22.994, -18.821562
   23.239, -18.856203
   23.486, -18.893032
   23.736, -18.932261
   23.988, -18.974142
   24.244, -19.018843
   24.501, -19.066410
   24.762, -19.116753
   25.026, -19.169727
   25.292, -19.225227
   25.561, -19.283279
   25.833, -19.343941
   26.108, -19.407173
   26.386, -19.472641
   26.667, -19.539953
   26.950, -19.609055
   27.237, -19.680180
   27.527, -19.753466
   27.820, -19.828630
   28.116, -19.905300
   28.415, -19.983229
   28.717, -20.062325
   29.023, -20.142492
   29.332, -20.223625
   29.644, -20.305565
   29.959, -20.388130
   30.278, -20.471113
   30.600, -20.554050
   30.926, -20.636400
   31.255, -20.717953
   31.587, -20.798651
   31.924, -20.878344
   32.263, -20.956604
   32.607, -21.032944
   32.953, -21.106899
   33.304, -21.178015
   33.658, -21.245848
   34.017, -21.310024
   34.379, -21.370277
   34.744, -21.426411
   35.114, -21.479298
   35.488, -21.530136
   35.865, -21.579950
   36.247, -21.628788
   36.633, -21.676611
   37.022, -21.723324
   37.416, -21.768639
   37.815, -21.812260
   38.217, -21.854292
   38.624, -21.894997
   39.035, -21.934628
   39.450, -21.973131
   39.870, -22.010340
   40.294, -22.046057
   40.723, -22.080233
   41.156, -22.112860
   41.594, -22.143925
   42.036, -22.173273
   42.484, -22.200682
   42.936, -22.225985
   43.393, -22.249195
   43.854, -22.270390
   44.321, -22.289557
   44.793, -22.306587
   45.269, -22.321318
   45.751, -22.333794
   46.238, -22.344288
   46.730, -22.353998
   47.227, -22.362251
   47.730, -22.367105
   48.237, -22.365900
   48.751, -22.358011
   49.269, -22.343817
   49.794, -22.324110
   50.323, -22.299784
   50.859, -22.271561
   51.400, -22.240093
   51.947, -22.206022
   52.500, -22.170061
   53.058, -22.132948
   53.623, -22.095629
   54.194, -22.059563
   54.770, -22.026361
   55.353, -21.997162
   55.942, -21.972521
   56.537, -21.953104
   57.139, -21.940252
   57.747, -21.935736
   58.361, -21.942789
   58.982, -21.964525
   59.610, -22.002169
   60.244, -22.054441
   60.885, -22.119242
   61.533, -22.194544
   62.188, -22.278397
   62.850, -22.369181
   63.518, -22.465269
   64.194, -22.564936
   64.877, -22.666336
   65.568, -22.767479
   66.265, -22.866096
   66.970, -22.959713
   67.683, -23.045732
   68.403, -23.121672
   69.131, -23.184984
   69.867, -23.232933
   70.610, -23.262691
   71.361, -23.272638
   72.121, -23.263212
   72.888, -23.236572
   73.664, -23.195602
   74.448, -23.143410
   75.240, -23.083349
   76.040, -23.018839
   76.849, -22.953207
   77.667, -22.889982
   78.494, -22.833040
   79.329, -22.786839
   80.173, -22.756132
   81.026, -22.745901
   81.888, -22.761974
   82.759, -22.807180
   83.640, -22.880812
   84.530, -22.978676
   85.430, -23.096792
   86.339, -23.230692
   87.257, -23.374956
   88.186, -23.523821
   89.124, -23.671656
   90.072, -23.812778
   91.031, -23.941195
   91.999, -24.050777
   92.978, -24.134277
   93.968, -24.184828
   94.968, -24.202412
   95.978, -24.192884
   96.999, -24.164450
   98.032, -24.122034
   99.075, -24.070667
  100.129, -24.015854
  101.194, -23.963440
  102.271, -23.919586
  103.359, -23.890739
  104.459, -23.882641
  105.571, -23.895760
  106.694, -23.930281
  107.829, -23.984884
  108.977, -24.059092
  110.136, -24.147827
  111.308, -24.244705
  112.492, -24.342777
  113.689, -24.434654
  114.899, -24.512436
  116.122, -24.567173
  117.357, -24.588573
  118.606, -24.572750
  119.868, -24.523315
  121.144, -24.450443
  122.433, -24.363432
  123.735, -24.271723
  125.052, -24.184959
  126.383, -24.113255
  127.727, -24.067739
  129.087, -24.059278
  130.460, -24.088034
  131.848, -24.146454
  133.251, -24.222540
  134.669, -24.308596
  136.102, -24.396175
  137.550, -24.476734
  139.014, -24.543121
  140.493, -24.592306
