Frequency(Hz),   Magnitude(dB)
   11.804, -23.220270
   11.929, -23.268797
   12.056, -23.327551
   12.184, -23.386154
   12.314, -23.443142
   12.445, -23.498657
   12.578, -23.552837
   12.711, -23.605831
   12.847, -23.657751
   12.983, -23.708630
   13.122, -23.758255
   13.261, -23.806425
   13.402, -23.853079
   13.545, -23.898336
   13.689, -23.942352
   13.835, -23.985231
   13.982, -24.027086
   14.131, -24.067986
   14.281, -24.107801
   14.433, -24.146324
   14.587, -24.183340
   14.742, -24.218838
   14.899, -24.252983
   15.057, -24.285967
   15.217, -24.317852
   15.379, -24.348558
   15.543, -24.377960
   15.708, -24.405993
   15.875, -24.432613
   16.044, -24.457823
   16.215, -24.481627
   16.388, -24.504139
   16.562, -24.525475
   16.738, -24.545626
   16.916, -24.564432
   17.096, -24.581673
   17.278, -24.597286
   17.462, -24.611332
   17.648, -24.623865
   17.836, -24.634811
   18.025, -24.644007
   18.217, -24.651329
   18.411, -24.656849
   18.607, -24.660658
   18.805, -24.662853
   19.005, -24.663528
   19.207, -24.662703
   19.412, -24.660074
   19.618, -24.655262
   19.827, -24.648228
   20.038, -24.639166
   20.251, -24.628237
   20.467, -24.615374
   20.684, -24.600460
   20.905, -24.583464
   21.127, -24.564480
   21.352, -24.543591
   21.579, -24.520702
   21.809, -24.495571
   22.041, -24.467974
   22.275, -24.437832
   22.512, -24.405067
   22.752, -24.369705
   22.994, -24.331863
   23.239, -24.291489
   23.486, -24.247122
   23.736, -24.196495
   23.988, -24.137688
   24.244, -24.070160
   24.501, -23.994093
   24.762, -23.909576
   25.026, -23.816696
   25.292, -23.715593
   25.561, -23.606571
   25.833, -23.489983
   26.108, -23.366142
   26.386, -23.235077
   26.667, -23.096796
   26.950, -22.951702
   27.237, -22.800526
   27.527, -22.643900
   27.820, -22.482115
   28.116, -22.315416
   28.415, -22.144197
   28.717, -21.969082
   29.023, -21.790728
   29.332, -21.609829
   29.644, -21.427095
   29.959, -21.243280
   30.278, -21.059130
   30.600, -20.875238
   30.926, -20.692181
   31.255, -20.510900
   31.587, -20.332619
   31.924, -20.158491
   32.263, -19.989502
   32.607, -19.826632
   32.953, -19.671009
   33.304, -19.523819
   33.658, -19.386374
   34.017, -19.260130
   34.379, -19.146757
   34.744, -19.049797
   35.114, -18.989416
   35.488, -18.969807
   35.865, -18.984201
   36.247, -19.010695
   36.633, -19.044603
   37.022, -19.085289
   37.416, -19.132139
   37.815, -19.184486
   38.217, -19.242025
   38.624, -19.304588
   39.035, -19.371952
   39.450, -19.443558
   39.870, -19.518684
   40.294, -19.596554
   40.723, -19.676449
   41.156, -19.757713
   41.594, -19.839571
   42.036, -19.921114
   42.484, -20.001270
   42.936, -20.078968
   43.393, -20.153286
   43.854, -20.223289
   44.321, -20.287889
   44.793, -20.345814
   45.269, -20.395735
   45.751, -20.436373
   46.238, -20.466799
   46.730, -20.488745
   47.227, -20.504827
   47.730, -20.516863
   48.237, -20.524260
   48.751, -20.526356
   49.269, -20.523415
   49.794, -20.516106
   50.323, -20.505198
   50.859, -20.491280
   51.400, -20.474852
   51.947, -20.456411
   52.500, -20.436491
   53.058, -20.415667
   53.623, -20.394684
   54.194, -20.374811
   54.770, -20.357450
   55.353, -20.343500
   55.942, -20.333269
   56.537, -20.327185
   57.139, -20.326311
   57.747, -20.332047
   58.361, -20.346100
   58.982, -20.368608
   59.610, -20.398232
   60.244, -20.432909
   60.885, -20.471531
   61.533, -20.513130
   62.188, -20.556852
   62.850, -20.602270
   63.518, -20.649035
   64.194, -20.696774
   64.877, -20.745121
   65.568, -20.793640
   66.265, -20.841713
   66.970, -20.888638
   67.683, -20.933706
   68.403, -20.976458
   69.131, -21.016567
   69.867, -21.054922
   70.610, -21.092606
   71.361, -21.128721
   72.121, -21.161228
   72.888, -21.188671
   73.664, -21.211836
   74.448, -21.231836
   75.240, -21.249882
   76.040, -21.267082
   76.849, -21.284344
   77.667, -21.302591
   78.494, -21.322954
   79.329, -21.346952
   80.173, -21.376280
   81.026, -21.414228
   81.888, -21.482153
   82.759, -21.601145
   83.640, -21.782904
   84.530, -22.017210
   85.430, -22.293169
   86.339, -22.601496
   87.257, -22.931812
   88.186, -23.273043
