Frequency(Hz),   Magnitude(dB)
   11.804, -28.315180
   11.929, -28.332788
   12.056, -28.337212
   12.184, -28.338175
   12.314, -28.337208
   12.445, -28.334435
   12.578, -28.330002
   12.711, -28.324068
   12.847, -28.316765
   12.983, -28.308096
   13.122, -28.297897
   13.261, -28.285957
   13.402, -28.272224
   13.545, -28.256828
   13.689, -28.239923
   13.835, -28.221634
   13.982, -28.202072
   14.131, -28.181324
   14.281, -28.159277
   14.433, -28.135725
   14.587, -28.110476
   14.742, -28.083527
   14.899, -28.055054
   15.057, -28.025257
   15.217, -27.994219
   15.379, -27.961878
   15.543, -27.928127
   15.708, -27.892912
   15.875, -27.856209
   16.044, -27.818027
   16.215, -27.778412
   16.388, -27.737476
   16.562, -27.695364
   16.738, -27.652105
   16.916, -27.607540
   17.096, -27.561476
   17.278, -27.513870
   17.462, -27.464821
   17.648, -27.414421
   17.836, -27.362587
   18.025, -27.309202
   18.217, -27.254173
   18.411, -27.197618
   18.607, -27.139639
   18.805, -27.080370
   19.005, -27.019943
   19.207, -26.958426
   19.412, -26.895525
   19.618, -26.830936
   19.827, -26.764631
   20.038, -26.696861
   20.251, -26.627825
   20.467, -26.557503
   20.684, -26.485826
   20.905, -26.412821
   21.127, -26.338610
   21.352, -26.263361
   21.579, -26.187000
   21.809, -26.109360
   22.041, -26.030283
   22.275, -25.949730
   22.512, -25.867708
   22.752, -25.784300
   22.994, -25.699690
   23.239, -25.613920
   23.486, -25.525799
   23.736, -25.433458
   23.988, -25.335274
   24.244, -25.230820
   24.501, -25.120201
   24.762, -25.003479
   25.026, -24.880653
   25.292, -24.751789
   25.561, -24.617104
   25.833, -24.476873
   26.108, -24.331308
   26.386, -24.180311
   26.667, -24.023777
   26.950, -23.862003
   27.237, -23.695539
   27.527, -23.524895
   27.820, -23.350187
   28.116, -23.171482
   28.415, -22.989010
   28.717, -22.803165
   29.023, -22.614407
   29.332, -22.423199
   29.644, -22.230013
   29.959, -22.035316
   30.278, -21.839607
   30.600, -21.643175
   30.926, -21.446270
   31.255, -21.249540
   31.587, -21.053825
   31.924, -20.859928
   32.263, -20.668432
   32.607, -20.479927
   32.953, -20.295074
   33.304, -20.114630
   33.658, -19.939409
   34.017, -19.770346
   34.379, -19.608603
   34.744, -19.458914
   35.114, -19.359308
   35.488, -19.320759
   35.865, -19.335249
   36.247, -19.365232
   36.633, -19.402479
   37.022, -19.446169
   37.416, -19.495699
   37.815, -19.550440
   38.217, -19.610115
   38.624, -19.674576
   39.035, -19.743647
   39.450, -19.816788
   39.870, -19.893307
   40.294, -19.972473
   40.723, -20.053608
   41.156, -20.136074
   41.594, -20.219191
   42.036, -20.302040
   42.484, -20.383646
   42.936, -20.462984
   43.393, -20.539181
   43.854, -20.611349
   44.321, -20.678505
   44.793, -20.739424
   45.269, -20.792845
   45.751, -20.837574
   46.238, -20.872597
   46.730, -20.897861
   47.227, -20.915890
   47.730, -20.930109
   48.237, -20.943037
   48.751, -20.954803
   49.269, -20.965338
   49.794, -20.974785
   50.323, -20.983389
   50.859, -20.991196
   51.400, -20.998066
   51.947, -21.003878
   52.500, -21.008448
   53.058, -21.011618
   53.623, -21.013361
   54.194, -21.014097
   54.770, -21.014332
   55.353, -21.014048
   55.942, -21.012562
   56.537, -21.009224
   57.139, -21.004002
   57.747, -20.997225
   58.361, -20.990822
   58.982, -20.985807
   59.610, -20.981461
   60.244, -20.975588
   60.885, -20.967089
   61.533, -20.955711
