Frequency(Hz),   Magnitude(dB)
   11.804, -25.646914
   11.929, -25.573189
   12.056, -25.420160
   12.184, -25.255976
   12.314, -25.090490
   12.445, -24.923885
   12.578, -24.756393
   12.711, -24.588211
   12.847, -24.419546
   12.983, -24.250479
   13.122, -24.080902
   13.261, -23.910671
   13.402, -23.739811
   13.545, -23.568537
   13.689, -23.397079
   13.835, -23.225639
   13.982, -23.054415
   14.131, -22.883579
   14.281, -22.713100
   14.433, -22.542864
   14.587, -22.372770
   14.742, -22.202923
   14.899, -22.033583
   15.057, -21.865046
   15.217, -21.697527
   15.379, -21.531042
   15.543, -21.365618
   15.708, -21.201284
   15.875, -21.038162
   16.044, -20.876366
   16.215, -20.716063
   16.388, -20.557501
   16.562, -20.400948
   16.738, -20.246576
   16.916, -20.094332
   17.096, -19.944202
   17.278, -19.796280
   17.462, -19.650805
   17.648, -19.508013
   17.836, -19.367992
   18.025, -19.230780
   18.217, -19.096462
   18.411, -18.965311
   18.607, -18.837608
   18.805, -18.713671
   19.005, -18.593821
   19.207, -18.478287
   19.412, -18.367016
   19.618, -18.259865
   19.827, -18.157015
   20.038, -18.058947
   20.251, -17.966059
   20.467, -17.878561
   20.684, -17.796614
   20.905, -17.720461
   21.127, -17.650484
   21.352, -17.587080
   21.579, -17.530451
   21.809, -17.480667
   22.041, -17.437849
   22.275, -17.402224
   22.512, -17.374075
   22.752, -17.353781
   22.994, -17.341831
   23.239, -17.338926
   23.486, -17.347717
   23.736, -17.372040
   23.988, -17.415342
   24.244, -17.478764
   24.501, -17.562122
   24.762, -17.665022
   25.026, -17.786938
   25.292, -17.927324
   25.561, -18.085741
   25.833, -18.261730
   26.108, -18.454691
   26.386, -18.663639
   26.667, -18.887506
   26.950, -19.125494
   27.237, -19.377045
   27.527, -19.641390
   27.820, -19.917322
   28.116, -20.203447
   28.415, -20.498413
   28.717, -20.800955
   29.023, -21.109728
   29.332, -21.423262
   29.644, -21.739967
   29.959, -22.058119
   30.278, -22.375858
   30.600, -22.690977
   30.926, -23.001083
   31.255, -23.303965
   31.587, -23.597485
   31.924, -23.879251
   32.263, -24.146473
   32.607, -24.396143
   32.953, -24.625147
   33.304, -24.830244
   33.658, -25.007988
   34.017, -25.154858
   34.379, -25.267258
   34.744, -25.340796
   35.114, -25.365282
   35.488, -25.339645
   35.865, -25.269611
   36.247, -25.167120
   36.633, -25.035528
   37.022, -24.876324
   37.416, -24.690802
   37.815, -24.480402
   38.217, -24.247089
   38.624, -23.993137
   39.035, -23.720955
   39.450, -23.432844
   39.870, -23.131088
   40.294, -22.818180
   40.723, -22.496902
   41.156, -22.170280
   41.594, -21.841534
   42.036, -21.513941
   42.484, -21.190931
   42.936, -20.876183
   43.393, -20.573809
   43.854, -20.288225
   44.321, -20.023998
   44.793, -19.785835
   45.269, -19.578684
   45.751, -19.407949
   46.238, -19.280981
   46.730, -19.219318
   47.227, -19.224977
   47.730, -19.282112
