Frequency(Hz),   Magnitude(dB)
   11.804, -21.602724
   11.929, -21.631500
   12.056, -21.655636
   12.184, -21.677809
   12.314, -21.698509
   12.445, -21.717890
   12.578, -21.736088
   12.711, -21.753271
   12.847, -21.769581
   12.983, -21.785040
   13.122, -21.799465
   13.261, -21.812674
   13.402, -21.824614
   13.545, -21.835424
   13.689, -21.845270
   13.835, -21.854294
   13.982, -21.862608
   14.131, -21.870300
   14.281, -21.877262
   14.433, -21.883303
   14.587, -21.888237
   14.742, -21.892082
   14.899, -21.895004
   15.057, -21.897223
   15.217, -21.898829
   15.379, -21.899761
   15.543, -21.899933
   15.708, -21.899279
   15.875, -21.897795
   16.044, -21.895510
   16.215, -21.892458
   16.388, -21.888773
   16.562, -21.884598
   16.738, -21.879972
   16.916, -21.874737
   17.096, -21.868717
   17.278, -21.861891
   17.462, -21.854336
   17.648, -21.846165
   17.836, -21.837303
   18.025, -21.827635
   18.217, -21.817085
   18.411, -21.805754
   18.607, -21.793770
   18.805, -21.781279
   19.005, -21.768412
   19.207, -21.755217
   19.412, -21.741449
   19.618, -21.726776
   19.827, -21.711178
   20.038, -21.694925
   20.251, -21.678217
   20.467, -21.661015
   20.684, -21.643278
   20.905, -21.625023
   21.127, -21.606382
   21.352, -21.587515
   21.579, -21.568365
   21.809, -21.548746
   22.041, -21.528511
   22.275, -21.507620
   22.512, -21.486061
   22.752, -21.463936
   22.994, -21.441429
   23.239, -21.418621
   23.486, -21.394901
   23.736, -21.369261
   23.988, -21.340857
   24.244, -21.309521
   24.501, -21.275339
   24.762, -21.238316
   25.026, -21.198412
   25.292, -21.155636
   25.561, -21.110147
   25.833, -21.062138
   26.108, -21.011740
   26.386, -20.958780
   26.667, -20.903059
   26.950, -20.844740
   27.237, -20.784296
   27.527, -20.722084
   27.820, -20.658108
   28.116, -20.592279
   28.415, -20.524658
   28.717, -20.455496
   29.023, -20.385040
   29.332, -20.313585
   29.644, -20.241364
   29.959, -20.168661
   30.278, -20.095699
   30.600, -20.022539
   30.926, -19.949154
   31.255, -19.875896
   31.587, -19.803320
   31.924, -19.731884
   32.263, -19.661839
   32.607, -19.593420
   32.953, -19.526890
   33.304, -19.462603
   33.658, -19.400955
   34.017, -19.342442
   34.379, -19.287729
   34.744, -19.238815
   35.114, -19.210392
   35.488, -19.209875
   35.865, -19.237679
   36.247, -19.282148
   36.633, -19.340128
   37.022, -19.410788
   37.416, -19.493162
   37.815, -19.586250
   38.217, -19.689346
   38.624, -19.801882
   39.035, -19.923176
   39.450, -20.052183
   39.870, -20.187677
   40.294, -20.328299
   40.723, -20.472757
   41.156, -20.619740
   41.594, -20.767820
   42.036, -20.915319
   42.484, -21.060411
   42.936, -21.201204
   43.393, -21.335880
   43.854, -21.462570
   44.321, -21.579222
   44.793, -21.683495
   45.269, -21.772926
   45.751, -21.845074
   46.238, -21.897730
   46.730, -21.931034
   47.227, -21.944246
   47.730, -21.935902
   48.237, -21.903578
   48.751, -21.847471
   49.269, -21.769352
   49.794, -21.671558
   50.323, -21.556662
   50.859, -21.427197
   51.400, -21.285704
   51.947, -21.134912
   52.500, -20.977720
   53.058, -20.817192
   53.623, -20.656773
   54.194, -20.500553
   54.770, -20.352968
   55.353, -20.218102
   55.942, -20.099676
   56.537, -20.001657
   57.139, -19.928915
   57.747, -19.887186
   58.361, -19.886600
   58.982, -19.935183
   59.610, -20.034357
   60.244, -20.177839
   60.885, -20.358740
   61.533, -20.572010
   62.188, -20.812590
   62.850, -21.075541
   63.518, -21.355650
   64.194, -21.647358
   64.877, -21.944719
   65.568, -22.241318
   66.265, -22.530174
   66.970, -22.803759
   67.683, -23.054087
   68.403, -23.272924
   69.131, -23.450954
   69.867, -23.572021
   70.610, -23.622942
   71.361, -23.609610
   72.121, -23.552052
   72.888, -23.467896
   73.664, -23.362429
   74.448, -23.240160
   75.240, -23.105894
   76.040, -22.964565
   76.849, -22.821152
   77.667, -22.680937
   78.494, -22.549627
   79.329, -22.433626
   80.173, -22.339758
   81.026, -22.273870
   81.888, -22.229452
   82.759, -22.197287
   83.640, -22.170706
   84.530, -22.153547
   85.430, -22.148687
   86.339, -22.156645
   87.257, -22.177141
   88.186, -22.209915
   89.124, -22.255201
   90.072, -22.313545
   91.031, -22.385637
   91.999, -22.472427
   92.978, -22.575153
   93.968, -22.700214
   94.968, -22.857998
   95.978, -23.056400
   96.999, -23.293812
   98.032, -23.561235
   99.075, -23.848509
  100.129, -24.144876
  101.194, -24.438799
  102.271, -24.717812
  103.359, -24.968287
  104.459, -25.170063
  105.571, -25.281668
  106.694, -25.300005
  107.829, -25.249542
  108.977, -25.176006
  110.136, -25.089218
  111.308, -24.995295
  112.492, -24.900639
  113.689, -24.812080
  114.899, -24.736797
  116.122, -24.680460
  117.357, -24.638641
  118.606, -24.605766
  119.868, -24.577465
  121.144, -24.556768
  122.433, -24.544516
  123.735, -24.541059
  125.052, -24.546392
  126.383, -24.560318
  127.727, -24.582008
  129.087, -24.610388
  130.460, -24.647163
  131.848, -24.695541
  133.251, -24.758638
  134.669, -24.835997
  136.102, -24.926018
  137.550, -25.027452
  139.014, -25.140789
  140.493, -25.269835
  141.988, -25.423262
  143.499, -25.607172
  145.026, -25.819517
  146.569, -26.048664
  148.129, -26.280352
  149.705, -26.498978
  151.298, -26.687088
  152.908, -26.832874
  154.535, -26.935965
  156.179, -27.003529
  157.841, -27.042896
  159.520, -27.057653
  161.218, -27.050650
  162.933, -27.018982
  164.667, -26.946465
  166.419, -26.815844
  168.190, -26.635256
  169.979, -26.442053
  171.788, -26.282030
  173.616, -26.185944
  175.463, -26.195494
  177.330, -26.308102
  179.217, -26.491262
  181.124, -26.686806
  183.052, -26.881721
  184.999, -27.081240
  186.968, -27.285429
  188.957, -27.502121
  190.968, -27.740210
  193.000, -28.005257
  195.054, -28.280237
  197.129, -28.535839
  199.227, -28.705084
  201.347, -28.750612
  203.489, -28.681488
  205.654, -28.569952
  207.843, -28.476635
  210.054, -28.457933
  212.289, -28.544346
  214.548, -28.729376
  216.831, -28.971642
  219.138, -29.215565
  221.470, -29.401836
  223.827, -29.500372
  226.208, -29.523344
  228.615, -29.507408
  231.048, -29.483591
  233.506, -29.472860
  235.991, -29.489580
  238.502, -29.538307
  241.040, -29.615187
  243.605, -29.719667
  246.197, -29.862450
  248.816, -30.062315
  251.464, -30.318163
  254.140, -30.586861
  256.844, -30.764782
  259.577, -30.776882
  262.339, -30.634439
  265.130, -30.434763
  267.952, -30.265421
  270.803, -30.163370
  273.684, -30.125731
  276.596, -30.114740
  279.540, -30.079172
  282.514, -29.971197
  285.520, -29.782778
  288.558, -29.560755
  291.629, -29.404325
  294.732, -29.391134
  297.868, -29.519562
  301.037, -29.699640
  304.241, -29.812363
  307.478, -29.819103
  310.750, -29.741943
  314.056, -29.623564
  317.398, -29.467659
  320.775, -29.275789
  324.189, -29.082378
  327.638, -29.034569
  331.124, -29.220604
  334.648, -29.613869
  338.209, -30.021418
  341.807, -30.312227
  345.444, -30.461979
  349.120, -30.499571
  352.835, -30.404839
  356.589, -30.194847
  360.384, -29.987347
  364.218, -29.955330
  368.094, -30.138836
  372.011, -30.418863
  375.969, -30.619459
  379.970, -30.682592
  384.013, -30.640789
  388.099, -30.514767
  392.228, -30.329523
  396.402, -30.157440
  400.620, -30.068863
  404.883, -30.058790
  409.191, -30.045799
  413.545, -29.973114
  417.945, -29.857174
  422.393, -29.745049
  426.887, -29.657499
  431.429, -29.595642
  436.020, -29.559067
  440.660, -29.536808
  445.348, -29.507183
  450.087, -29.458057
  454.876, -29.424923
  459.717, -29.444027
  464.608, -29.520697
  469.552, -29.624918
  474.548, -29.730707
  479.598, -29.776299
  484.701, -29.716223
  489.858, -29.668743
  495.071, -29.819216
  500.339, -30.103683
  505.663, -30.218687
  511.043, -30.036537
  516.481, -29.769421
  521.977, -29.612110
  527.531, -29.590153
  533.144, -29.659233
  538.817, -29.739828
  544.550, -29.775833
  550.345, -29.816055
  556.201, -29.904510
  562.119, -29.907270
  568.100, -29.739271
  574.145, -29.518774
  580.255, -29.431976
  586.429, -29.529324
  592.669, -29.703890
  598.975, -29.828539
  605.349, -29.837038
  611.790, -29.765314
  618.300, -29.695513
  624.879, -29.669699
  631.528, -29.759817
  638.248, -29.971937
  645.039, -30.191265
  651.903, -30.275389
  658.839, -30.184252
  665.850, -30.053934
  672.935, -29.949205
  680.095, -29.782972
  687.332, -29.586700
  694.645, -29.486309
  702.037, -29.538580
  709.507, -29.641064
  717.057, -29.699938
