Frequency(Hz),   Magnitude(dB)
   11.804, -27.823513
   11.929, -27.794020
   12.056, -27.716703
   12.184, -27.631702
   12.314, -27.544905
   12.445, -27.456472
   12.578, -27.366562
   12.711, -27.275351
   12.847, -27.182970
   12.983, -27.089462
   13.122, -26.994663
   13.261, -26.898380
   13.402, -26.800581
   13.545, -26.701414
   13.689, -26.601053
   13.835, -26.499641
   13.982, -26.397310
   14.131, -26.294147
   14.281, -26.190073
   14.433, -26.084896
   14.587, -25.978432
   14.742, -25.870707
   14.899, -25.761906
   15.057, -25.652258
   15.217, -25.541864
   15.379, -25.430664
   15.543, -25.318588
   15.708, -25.205582
   15.875, -25.091650
   16.044, -24.976812
   16.215, -24.861132
   16.388, -24.744751
   16.562, -24.627832
   16.738, -24.510397
   16.916, -24.392303
   17.096, -24.273397
   17.278, -24.153656
   17.462, -24.033167
   17.648, -23.912043
   17.836, -23.790228
   18.025, -23.667616
   18.217, -23.544123
   18.411, -23.419857
   18.607, -23.294977
   18.805, -23.169600
   19.005, -23.043884
   19.207, -22.917879
   19.412, -22.791340
   19.618, -22.663923
   19.827, -22.535639
   20.038, -22.406748
   20.251, -22.277430
   20.467, -22.147684
   20.684, -22.017443
   20.905, -21.886721
   21.127, -21.755661
   21.352, -21.624403
   21.579, -21.492901
   21.809, -21.360949
   22.041, -21.228399
   22.275, -21.095203
   22.512, -20.961349
   22.752, -20.826910
   22.994, -20.692051
   23.239, -20.556948
   23.486, -20.421753
   23.736, -20.286726
   23.988, -20.152187
   24.244, -20.018398
   24.501, -19.885502
   24.762, -19.753511
   25.026, -19.622417
   25.292, -19.492208
   25.561, -19.363064
   25.833, -19.235184
   26.108, -19.108664
   26.386, -18.983339
   26.667, -18.858973
   26.950, -18.735718
   27.237, -18.614000
   27.527, -18.494148
   27.820, -18.376099
   28.116, -18.259726
   28.415, -18.145021
   28.717, -18.032133
   29.023, -17.921261
   29.332, -17.812574
   29.644, -17.706230
   29.959, -17.602371
   30.278, -17.501114
   30.600, -17.402357
   30.926, -17.305941
   31.255, -17.212036
   31.587, -17.121016
   31.924, -17.033167
   32.263, -16.948511
   32.607, -16.867046
   32.953, -16.788815
   33.304, -16.713903
   33.658, -16.642414
   34.017, -16.574554
   34.379, -16.510677
   34.744, -16.453409
   35.114, -16.427475
   35.488, -16.440357
   35.865, -16.486729
   36.247, -16.541145
   36.633, -16.598143
   37.022, -16.657310
   37.416, -16.718294
   37.815, -16.780760
   38.217, -16.844736
   38.624, -16.910427
   39.035, -16.978001
   39.450, -17.047327
   39.870, -17.118124
   40.294, -17.190119
   40.723, -17.263109
   41.156, -17.336992
   41.594, -17.411612
   42.036, -17.486660
   42.484, -17.561771
   42.936, -17.636570
   43.393, -17.710897
   43.854, -17.784639
   44.321, -17.857574
   44.793, -17.929337
   45.269, -17.999542
   45.751, -18.067961
   46.238, -18.134655
   46.730, -18.201576
   47.227, -18.269873
   47.730, -18.339357
   48.237, -18.407932
   48.751, -18.474592
   49.269, -18.539371
   49.794, -18.602701
   50.323, -18.665073
   50.859, -18.726810
   51.400, -18.788097
   51.947, -18.849108
   52.500, -18.910030
   53.058, -18.971050
   53.623, -19.032541
   54.194, -19.095314
   54.770, -19.160341
   55.353, -19.228045
   55.942, -19.298218
   56.537, -19.370745
   57.139, -19.446127
   57.747, -19.525200
   58.361, -19.609968
   58.982, -19.703745
   59.610, -19.809195
   60.244, -19.927128
   60.885, -20.056292
   61.533, -20.194984
   62.188, -20.341503
   62.850, -20.494524
   63.518, -20.652716
   64.194, -20.814686
   64.877, -20.978933
   65.568, -21.143858
   66.265, -21.307564
   66.970, -21.468004
   67.683, -21.623051
   68.403, -21.770687
   69.131, -21.908129
   69.867, -22.023722
   70.610, -22.101898
   71.361, -22.142467
   72.121, -22.159382
   72.888, -22.168209
   73.664, -22.171442
   74.448, -22.170433
   75.240, -22.166639
   76.040, -22.161438
   76.849, -22.156021
   77.667, -22.151619
   78.494, -22.149685
   79.329, -22.152102
   80.173, -22.160896
   81.026, -22.177654
   81.888, -22.199774
   82.759, -22.225592
   83.640, -22.254896
   84.530, -22.290705
   85.430, -22.333347
   86.339, -22.381474
   87.257, -22.432917
   88.186, -22.485384
   89.124, -22.536983
   90.072, -22.585991
   91.031, -22.630693
   91.999, -22.669600
   92.978, -22.701525
   93.968, -22.723284
   94.968, -22.728928
   95.978, -22.714022
   96.999, -22.678825
   98.032, -22.628075
   99.075, -22.567371
  100.129, -22.502831
  101.194, -22.440947
  102.271, -22.388557
  103.359, -22.353340
  104.459, -22.352489
  105.571, -22.444000
  106.694, -22.642687
  107.829, -22.935337
  108.977, -23.263479
  110.136, -23.614332
  111.308, -23.979202
  112.492, -24.348614
  113.689, -24.712479
  114.899, -25.060246
  116.122, -25.384663
  117.357, -25.696543
  118.606, -26.003605
  119.868, -26.308470
  121.144, -26.598108
  122.433, -26.870899
  123.735, -27.126308
  125.052, -27.363422
