Frequency(Hz),   Magnitude(dB)
   11.804, -18.294075
   11.929, -18.305637
   12.056, -18.299665
   12.184, -18.290081
   12.314, -18.279043
   12.445, -18.266666
   12.578, -18.253155
   12.711, -18.238667
   12.847, -18.223372
   12.983, -18.207302
   13.122, -18.190294
   13.261, -18.172184
   13.402, -18.152948
   13.545, -18.132727
   13.689, -18.111731
   13.835, -18.090103
   13.982, -18.067995
   14.131, -18.045513
   14.281, -18.022577
   14.433, -17.999035
   14.587, -17.974710
   14.742, -17.949640
   14.899, -17.924057
   15.057, -17.898190
   15.217, -17.872168
   15.379, -17.845959
   15.543, -17.819513
   15.708, -17.792814
   15.875, -17.765896
   16.044, -17.738806
   16.215, -17.711636
   16.388, -17.684566
   16.562, -17.657799
   16.738, -17.631401
   16.916, -17.605270
   17.096, -17.579281
   17.278, -17.553457
   17.462, -17.527954
   17.648, -17.502922
   17.836, -17.478363
   18.025, -17.454218
   18.217, -17.430479
   18.411, -17.407312
   18.607, -17.384914
   18.805, -17.363506
   19.005, -17.343296
   19.207, -17.324408
   19.412, -17.306683
   19.618, -17.289873
   19.827, -17.274046
   20.038, -17.259567
   20.251, -17.246721
   20.467, -17.235594
   20.684, -17.226212
   20.905, -17.218723
   21.127, -17.213377
   21.352, -17.210417
   21.579, -17.209930
   21.809, -17.211845
   22.041, -17.216139
   22.275, -17.222914
   22.512, -17.232292
   22.752, -17.244528
   22.994, -17.259920
   23.239, -17.278740
   23.486, -17.300482
   23.736, -17.324213
   23.988, -17.349062
   24.244, -17.374813
   24.501, -17.401514
   24.762, -17.429092
   25.026, -17.457462
   25.292, -17.486536
   25.561, -17.516407
   25.833, -17.547180
   26.108, -17.578875
   26.386, -17.611193
   26.667, -17.643839
   26.950, -17.676815
   27.237, -17.710461
   27.527, -17.744980
   27.820, -17.780186
   28.116, -17.815809
   28.415, -17.851719
   28.717, -17.887938
   29.023, -17.924494
   29.332, -17.961414
   29.644, -17.998693
   29.959, -18.036312
   30.278, -18.074205
   30.600, -18.112101
   30.926, -18.149637
   31.255, -18.186787
   31.587, -18.223740
   31.924, -18.260536
   32.263, -18.297007
   32.607, -18.332891
   32.953, -18.368004
   33.304, -18.402184
   33.658, -18.435255
   34.017, -18.467169
   34.379, -18.497982
   34.744, -18.527880
   35.114, -18.558241
   35.488, -18.589491
   35.865, -18.621357
   36.247, -18.652494
   36.633, -18.682751
   37.022, -18.712126
   37.416, -18.740437
   37.815, -18.767521
   38.217, -18.793598
   38.624, -18.819063
   39.035, -18.844313
   39.450, -18.869446
   39.870, -18.894457
   40.294, -18.919312
   40.723, -18.944122
   41.156, -18.969091
   41.594, -18.994387
   42.036, -19.020063
   42.484, -19.046118
   42.936, -19.072603
   43.393, -19.099781
   43.854, -19.127966
   44.321, -19.157433
   44.793, -19.188330
   45.269, -19.220798
   45.751, -19.255180
   46.238, -19.291910
   46.730, -19.330832
   47.227, -19.371538
   47.730, -19.413824
   48.237, -19.458004
   48.751, -19.504179
   49.269, -19.552355
   49.794, -19.602810
   50.323, -19.655865
   50.859, -19.711662
   51.400, -19.770182
   51.947, -19.831383
   52.500, -19.895224
   53.058, -19.961632
   53.623, -20.030704
   54.194, -20.102976
   54.770, -20.179075
   55.353, -20.259100
   55.942, -20.342491
   56.537, -20.428741
   57.139, -20.517933
   57.747, -20.610538
   58.361, -20.709173
   58.982, -20.820660
   59.610, -20.951849
   60.244, -21.106213
   60.885, -21.281992
   61.533, -21.476313
   62.188, -21.686184
   62.850, -21.908909
   63.518, -22.141668
   64.194, -22.381477
   64.877, -22.625156
   65.568, -22.869246
   66.265, -23.109941
   66.970, -23.343109
   67.683, -23.564398
   68.403, -23.769455
   69.131, -23.952444
   69.867, -24.092060
   70.610, -24.156160
   71.361, -24.137726
   72.121, -24.056383
   72.888, -23.939354
   73.664, -23.794100
   74.448, -23.626513
   75.240, -23.442923
   76.040, -23.249876
   76.849, -23.054077
   77.667, -22.862583
   78.494, -22.683046
   79.329, -22.523863
   80.173, -22.393993
   81.026, -22.302862
   81.888, -22.260275
   82.759, -22.259151
   83.640, -22.284279
