Frequency(Hz),   Magnitude(dB)
   11.804, -18.877237
   11.929, -18.972198
   12.056, -19.113703
   12.184, -19.260721
   12.314, -19.407211
   12.445, -19.553297
   12.578, -19.699097
   12.711, -19.844730
   12.847, -19.990301
   12.983, -20.135803
   13.122, -20.281015
   13.261, -20.425707
   13.402, -20.569788
   13.545, -20.713331
   13.689, -20.856472
   13.835, -20.999277
   13.982, -21.141811
   14.131, -21.284103
   14.281, -21.425983
   14.433, -21.567188
   14.587, -21.707449
   14.742, -21.846706
   14.899, -21.985069
   15.057, -22.122662
   15.217, -22.259480
   15.379, -22.395367
   15.543, -22.530130
   15.708, -22.663620
   15.875, -22.795736
   16.044, -22.926346
   16.215, -23.055397
   16.388, -23.182880
   16.562, -23.308834
   16.738, -23.433126
   16.916, -23.555473
   17.096, -23.675539
   17.278, -23.793148
   17.462, -23.908207
   17.648, -24.020657
   17.836, -24.130241
   18.025, -24.236645
   18.217, -24.339602
   18.411, -24.439011
   18.607, -24.534773
   18.805, -24.626795
   19.005, -24.714989
   19.207, -24.799154
   19.412, -24.878780
   19.618, -24.953266
   19.827, -25.022306
   20.038, -25.085886
   20.251, -25.143888
   20.467, -25.195971
   20.684, -25.241749
   20.905, -25.280886
   21.127, -25.313162
   21.352, -25.338354
   21.579, -25.356016
   21.809, -25.365551
   22.041, -25.366392
   22.275, -25.358051
   22.512, -25.340059
   22.752, -25.312021
   22.994, -25.273636
   23.239, -25.224659
   23.486, -25.165701
   23.736, -25.098127
   23.988, -25.023470
   24.244, -24.942419
   24.501, -24.855204
   24.762, -24.761866
   25.026, -24.662424
   25.292, -24.556953
   25.561, -24.445681
   25.833, -24.328901
   26.108, -24.206816
   26.386, -24.079365
   26.667, -23.946453
   26.950, -23.808359
   27.237, -23.665699
   27.527, -23.518963
   27.820, -23.368298
   28.116, -23.213806
   28.415, -23.055710
   28.717, -22.894432
   29.023, -22.730469
   29.332, -22.564285
   29.644, -22.396391
   29.959, -22.227301
   30.278, -22.057512
   30.600, -21.887344
   30.926, -21.717113
   31.255, -21.547459
   31.587, -21.379295
   31.924, -21.213436
   32.263, -21.050512
   32.607, -20.891161
   32.953, -20.736073
   33.304, -20.586069
   33.658, -20.441996
   34.017, -20.304871
   34.379, -20.175877
   34.744, -20.055122
   35.114, -19.931398
   35.488, -19.798922
   35.865, -19.657419
   36.247, -19.516008
   36.633, -19.376978
   37.022, -19.240519
   37.416, -19.106495
   37.815, -18.974783
   38.217, -18.845659
   38.624, -18.719538
   39.035, -18.596872
   39.450, -18.477800
   39.870, -18.362307
   40.294, -18.250414
   40.723, -18.142263
   41.156, -18.038038
   41.594, -17.937954
   42.036, -17.842066
   42.484, -17.750370
   42.936, -17.662910
   43.393, -17.579929
   43.854, -17.501751
   44.321, -17.428612
   44.793, -17.360641
   45.269, -17.297943
   45.751, -17.240801
   46.238, -17.191853
   46.730, -17.175966
   47.227, -17.211971
   47.730, -17.302723
   48.237, -17.427441
   48.751, -17.573751
   49.269, -17.739029
   49.794, -17.921711
   50.323, -18.120134
   50.859, -18.332306
   51.400, -18.555916
   51.947, -18.788473
   52.500, -19.027313
   53.058, -19.269569
   53.623, -19.512325
   54.194, -19.752949
   54.770, -19.988674
   55.353, -20.215975
   55.942, -20.430468
   56.537, -20.627563
   57.139, -20.803005
   57.747, -20.952288
   58.361, -21.068890
   58.982, -21.155104
   59.610, -21.220909
   60.244, -21.279562
   60.885, -21.335388
   61.533, -21.388088
   62.188, -21.437065
   62.850, -21.482216
   63.518, -21.523525
   64.194, -21.561003
   64.877, -21.594664
   65.568, -21.624491
   66.265, -21.650352
   66.970, -21.672033
   67.683, -21.689369
   68.403, -21.702452
   69.131, -21.711643
   69.867, -21.718985
   70.610, -21.726246
   71.361, -21.731710
   72.121, -21.731764
   72.888, -21.724054
   73.664, -21.709673
   74.448, -21.690172
   75.240, -21.667200
   76.040, -21.642353
   76.849, -21.617062
   77.667, -21.592785
   78.494, -21.571243
   79.329, -21.554605
   80.173, -21.545176
   81.026, -21.544844
   81.888, -21.550903
   82.759, -21.561481
   83.640, -21.576529
   84.530, -21.600063
   85.430, -21.633989
   86.339, -21.678692
   87.257, -21.733826
   88.186, -21.799044
   89.124, -21.874504
   90.072, -21.960686
   91.031, -22.058174
   91.999, -22.168272
   92.978, -22.299046
   93.968, -22.484102
   94.968, -22.752731
   95.978, -23.118656
   96.999, -23.562643
   98.032, -24.065948
   99.075, -24.609007
  100.129, -25.170906
  101.194, -25.729006
  102.271, -26.258844
  103.359, -26.733538
  104.459, -27.115082
  105.571, -27.324924
  106.694, -27.342661
  107.829, -27.203211
  108.977, -26.986967
  110.136, -26.721766
  111.308, -26.430775
  112.492, -26.138298
  113.689, -25.869915
  114.899, -25.652630
  116.122, -25.515087
  117.357, -25.473087
  118.606, -25.509859
  119.868, -25.593014
  121.144, -25.694225
  122.433, -25.806112
  123.735, -25.922705
  125.052, -26.037214
  126.383, -26.142225
  127.727, -26.230186
  129.087, -26.299707
  130.460, -26.356911
  131.848, -26.410734
  133.251, -26.465477
  134.669, -26.520348
  136.102, -26.573280
  137.550, -26.622578
  139.014, -26.668270
  140.493, -26.713106
  141.988, -26.758091
  143.499, -26.803061
  145.026, -26.845709
  146.569, -26.885885
  148.129, -26.923290
  149.705, -26.956474
  151.298, -26.969662
  152.908, -26.907976
  154.535, -26.727930
  156.179, -26.427347
  157.841, -26.059525
  159.520, -25.682016
  161.218, -25.355579
  162.933, -25.158125
