Frequency(Hz),   Magnitude(dB)
   11.804, -25.430592
   11.929, -25.440552
   12.056, -25.431738
   12.184, -25.419054
   12.314, -25.404745
   12.445, -25.388964
   12.578, -25.371857
   12.711, -25.353592
   12.847, -25.334311
   12.983, -25.314026
   13.122, -25.292564
   13.261, -25.269743
   13.402, -25.245510
   13.545, -25.220005
   13.689, -25.193382
   13.835, -25.165785
   13.982, -25.137335
   14.131, -25.108109
   14.281, -25.078012
   14.433, -25.046841
   14.587, -25.014410
   14.742, -24.980728
   14.899, -24.945980
   15.057, -24.910357
   15.217, -24.873968
   15.379, -24.836744
   15.543, -24.798597
   15.708, -24.759453
   15.875, -24.719316
   16.044, -24.678198
   16.215, -24.636131
   16.388, -24.593250
   16.562, -24.549698
   16.738, -24.505505
   16.916, -24.460510
   17.096, -24.414532
   17.278, -24.367537
   17.462, -24.319603
   17.648, -24.270824
   17.836, -24.221146
   18.025, -24.170431
   18.217, -24.118587
   18.411, -24.065723
   18.607, -24.011940
   18.805, -23.957392
   19.005, -23.902172
   19.207, -23.846357
   19.412, -23.789665
   19.618, -23.731762
   19.827, -23.672609
   20.038, -23.612469
   20.251, -23.551510
   20.467, -23.489714
   20.684, -23.426992
   20.905, -23.363352
   21.127, -23.298916
   21.352, -23.233814
   21.579, -23.167982
   21.809, -23.101213
   22.041, -23.033323
   22.275, -22.964272
   22.512, -22.894009
   22.752, -22.822607
   22.994, -22.750233
   23.239, -22.677004
   23.486, -22.602854
   23.736, -22.527670
   23.988, -22.451420
   24.244, -22.374184
   24.501, -22.296028
   24.762, -22.216919
   25.026, -22.136742
   25.292, -22.055437
   25.561, -21.973089
   25.833, -21.889832
   26.108, -21.805674
   26.386, -21.720375
   26.667, -21.633621
   26.950, -21.545452
   27.237, -21.456226
   27.527, -21.366167
   27.820, -21.275126
   28.116, -21.182880
   28.415, -21.089319
   28.717, -20.994503
   29.023, -20.898508
   29.332, -20.801418
   29.644, -20.703276
   29.959, -20.604099
   30.278, -20.503901
   30.600, -20.402464
   30.926, -20.299505
   31.255, -20.195063
   31.587, -20.089413
   31.924, -19.982681
   32.263, -19.874765
   32.607, -19.765549
   32.953, -19.654911
   33.304, -19.542797
   33.658, -19.429184
   34.017, -19.314117
   34.379, -19.197788
   34.744, -19.084578
   35.114, -19.019361
   35.488, -19.022898
   35.865, -19.095552
   36.247, -19.200409
   36.633, -19.328045
   37.022, -19.476887
   37.416, -19.645521
   37.815, -19.832479
   38.217, -20.036522
   38.624, -20.256508
   39.035, -20.491156
   39.450, -20.738771
   39.870, -20.997395
   40.294, -21.264921
   40.723, -21.539251
   41.156, -21.818174
   41.594, -22.099350
   42.036, -22.380096
   42.484, -22.657520
   42.936, -22.928595
   43.393, -23.190300
   43.854, -23.439480
   44.321, -23.672680
   44.793, -23.886129
   45.269, -24.075811
   45.751, -24.237652
   46.238, -24.366259
   46.730, -24.444510
   47.227, -24.469681
   47.730, -24.454756
   48.237, -24.425264
   48.751, -24.390015
   49.269, -24.349422
   49.794, -24.303528
   50.323, -24.252451
   50.859, -24.196106
   51.400, -24.134233
   51.947, -24.066555
   52.500, -23.992781
   53.058, -23.912600
   53.623, -23.825842
   54.194, -23.732775
   54.770, -23.633780
   55.353, -23.528648
   55.942, -23.416555
   56.537, -23.296707
   57.139, -23.168880
   57.747, -23.033873
   58.361, -22.899897
   58.982, -22.770466
   59.610, -22.641121
   60.244, -22.500952
   60.885, -22.345434
   61.533, -22.175404
   62.188, -21.992390
   62.850, -21.798512
   63.518, -21.596157
   64.194, -21.387873
   64.877, -21.176392
   65.568, -20.964596
   66.265, -20.755405
   66.970, -20.551867
   67.683, -20.357258
   68.403, -20.175295
   69.131, -20.012300
   69.867, -19.899574
   70.610, -19.887877
   71.361, -19.993668
   72.121, -20.198570
   72.888, -20.463583
   73.664, -20.777180
   74.448, -21.130203
   75.240, -21.512781
   76.040, -21.914141
   76.849, -22.322409
   77.667, -22.724844
   78.494, -23.107889
   79.329, -23.457367
   80.173, -23.758148
   81.026, -23.992659
   81.888, -24.132566
   82.759, -24.183199
   83.640, -24.173002
   84.530, -24.142635
   85.430, -24.100477
   86.339, -24.046598
   87.257, -23.979939
   88.186, -23.899426
   89.124, -23.804502
   90.072, -23.694866
   91.031, -23.570330
   91.999, -23.431395
   92.978, -23.283123
   93.968, -23.134985
   94.968, -22.980707
   95.978, -22.808311
   96.999, -22.607061
   98.032, -22.382751
   99.075, -22.143244
  100.129, -21.897085
  101.194, -21.653326
  102.271, -21.421494
  103.359, -21.212517
  104.459, -21.054043
  105.571, -21.045113
  106.694, -21.210516
  107.829, -21.532578
  108.977, -21.915956
  110.136, -22.338249
  111.308, -22.783724
  112.492, -23.235342
  113.689, -23.674776
  114.899, -24.082567
  116.122, -24.442013
  117.357, -24.759768
  118.606, -25.049883
  119.868, -25.326023
  121.144, -25.582846
  122.433, -25.819321
  123.735, -26.034809
  125.052, -26.228283
  126.383, -26.398153
  127.727, -26.536783
  129.087, -26.619331
  130.460, -26.647781
  131.848, -26.641438
  133.251, -26.632847
  134.669, -26.625013
  136.102, -26.617245
  137.550, -26.609322
  139.014, -26.602409
  140.493, -26.596300
  141.988, -26.591322
  143.499, -26.587931
  145.026, -26.587311
  146.569, -26.588882
  148.129, -26.591011
  149.705, -26.591694
  151.298, -26.587629
  152.908, -26.569431
  154.535, -26.527868
  156.179, -26.459772
  157.841, -26.374857
  159.520, -26.288181
  161.218, -26.216852
  162.933, -26.190830
  164.667, -26.255842
  166.419, -26.424189
  168.190, -26.683979
  169.979, -26.998560
  171.788, -27.348610
  173.616, -27.697231
  175.463, -28.018347
  177.330, -28.301491
  179.217, -28.543131
  181.124, -28.729948
  183.052, -28.855808
  184.999, -28.922947
  186.968, -28.912073
  188.957, -28.810457
  190.968, -28.629110
  193.000, -28.408632
  195.054, -28.184031
  197.129, -27.982737
  199.227, -27.822630
  201.347, -27.700874
  203.489, -27.601738
  205.654, -27.508179
  207.843, -27.413422
  210.054, -27.315336
  212.289, -27.213722
  214.548, -27.109035
  216.831, -27.001198
  219.138, -26.892166
  221.470, -26.793289
  223.827, -26.723616
  226.208, -26.695623
  228.615, -26.704731
  231.048, -26.740852
  233.506, -26.826300
  235.991, -26.983963
  238.502, -27.213106
  241.040, -27.475018
  243.605, -27.739248
  246.197, -27.996319
  248.816, -28.244249
  251.464, -28.487204
  254.140, -28.731812
  256.844, -28.998959
  259.577, -29.316387
  262.339, -29.693258
  265.130, -30.103361
  267.952, -30.484337
  270.803, -30.788036
  273.684, -31.002844
  276.596, -31.147150
  279.540, -31.233147
  282.514, -31.263874
  285.520, -31.247717
  288.558, -31.195400
  291.629, -31.113844
  294.732, -31.000631
  297.868, -30.860533
  301.037, -30.715075
  304.241, -30.613468
  307.478, -30.574375
  310.750, -30.583075
  314.056, -30.596970
  317.398, -30.598707
  320.775, -30.586061
  324.189, -30.563635
  327.638, -30.534861
  331.124, -30.499338
  334.648, -30.451605
  338.209, -30.346344
  341.807, -30.104126
  345.444, -29.728336
  349.120, -29.349745
  352.835, -29.098953
  356.589, -28.993513
  360.384, -28.982517
  364.218, -29.026394
  368.094, -29.111605
  372.011, -29.198198
  375.969, -29.218998
  379.970, -29.152832
  384.013, -29.074312
  388.099, -29.092438
  392.228, -29.225826
  396.402, -29.396027
  400.620, -29.511889
  404.883, -29.540955
  409.191, -29.479374
  413.545, -29.313705
  417.945, -29.125019
  422.393, -29.087595
  426.887, -29.274475
  431.429, -29.650774
  436.020, -30.107124
  440.660, -30.585869
  445.348, -30.878843
  450.087, -30.885412
  454.876, -30.659655
  459.717, -30.390778
  464.608, -30.137133
  469.552, -30.020884
  474.548, -30.061880
  479.598, -30.184233
  484.701, -30.231636
  489.858, -30.124647
  495.071, -29.816536
  500.339, -29.437494
  505.663, -29.184799
  511.043, -29.185764
  516.481, -29.431467
  521.977, -29.810074
  527.531, -30.138783
  533.144, -30.284042
  538.817, -30.262346
  544.550, -30.179323
  550.345, -30.042305
  556.201, -29.873716
  562.119, -29.884850
  568.100, -30.137077
  574.145, -30.463150
  580.255, -30.585073
  586.429, -30.486488
  592.669, -30.353714
  598.975, -30.260525
  605.349, -30.193884
  611.790, -30.100798
  618.300, -29.943907
  624.879, -29.764208
  631.528, -29.648485
  638.248, -29.615005
  645.039, -29.620138
  651.903, -29.567791
  658.839, -29.405834
  665.850, -29.290604
  672.935, -29.329079
  680.095, -29.554329
  687.332, -29.770903
  694.645, -29.783312
  702.037, -29.751116
  709.507, -29.762028
  717.057, -29.745810
  724.686, -29.690639
  732.398, -29.688210
  740.191, -29.761477
  748.067, -29.760445
  756.027, -29.695013
  764.071, -29.638372
  772.201, -29.554211
  780.418, -29.460209
  788.722, -29.383062
  797.115, -29.223511
  805.597, -29.045767
  814.169, -28.977806
  822.832, -29.140816
  831.587, -29.210026
  840.436, -29.058382
  849.379, -28.836205
  858.417, -28.895124
  867.551, -29.050676
  876.782, -29.173964
  886.111, -29.195513
  895.540, -29.202238
  905.069, -28.937029
  914.700, -28.681862
  924.433, -28.595375
  934.269, -28.622229
  944.210, -28.456482
  954.257, -28.199682
  964.411, -28.031368
  974.673, -27.923992
  985.044, -27.862310
  995.526, -27.800287
 1006.119, -27.855415
 1016.824, -27.946850
 1027.644, -27.985485
 1038.579, -27.847904
 1049.630, -27.684629
 1060.799, -27.511164
 1072.086, -27.250450
 1083.494, -26.973507
 1095.023, -26.816805
 1106.674, -26.778139
 1118.450, -26.695250
 1130.351, -26.571487
 1142.379, -26.591757
 1154.534, -26.815475
 1166.819, -26.881029
 1179.235, -26.757887
 1191.783, -26.547543
 1204.464, -26.437771
 1217.280, -26.223490
 1230.233, -25.935869
 1243.323, -25.810884
 1256.553, -25.747286
 1269.923, -25.771202
 1283.436, -25.704384
 1297.093, -25.601286
 1310.895, -25.597881
 1324.843, -25.459148
 1338.940, -25.380116
 1353.188, -25.257544
 1367.586, -25.497581
 1382.138, -25.395229
 1396.845, -25.133240
 1411.708, -24.719349
 1426.730, -24.765833
 1441.911, -24.854605
 1457.254, -24.953926
 1472.760, -24.919603
 1488.431, -24.887903
 1504.269, -24.635576
 1520.275, -24.437000
 1536.452, -24.160053
 1552.801, -24.030134
 1569.323, -23.900782
 1586.022, -23.970852
 1602.898, -24.020914
 1619.954, -23.981583
 1637.191, -23.672256
 1654.612, -23.504732
 1672.218, -23.327707
 1690.011, -23.282377
 1707.994, -23.286871
 1726.168, -23.344950
 1744.536, -23.329077
 1763.099, -23.167131
 1781.859, -22.993296
 1800.819, -22.867943
