Frequency(Hz),   Magnitude(dB)
   11.804, -20.409363
   11.929, -20.437290
   12.056, -20.460014
   12.184, -20.480947
   12.314, -20.500666
   12.445, -20.519312
   12.578, -20.537062
   12.711, -20.554083
   12.847, -20.570526
   12.983, -20.586414
   13.122, -20.601583
   13.261, -20.615860
   13.402, -20.629202
   13.545, -20.641768
   13.689, -20.653721
   13.835, -20.665224
   13.982, -20.676390
   14.131, -20.687332
   14.281, -20.697948
   14.433, -20.708071
   14.587, -20.717525
   14.742, -20.726320
   14.899, -20.734659
   15.057, -20.742771
   15.217, -20.750757
   15.379, -20.758575
   15.543, -20.766148
   15.708, -20.773438
   15.875, -20.780451
   16.044, -20.787226
   16.215, -20.793816
   16.388, -20.800373
   16.562, -20.807079
   16.738, -20.813974
   16.916, -20.820917
   17.096, -20.827763
   17.278, -20.834478
   17.462, -20.841209
   17.648, -20.848059
   17.836, -20.854980
   18.025, -20.861887
   18.217, -20.868713
   18.411, -20.875597
   18.607, -20.882687
   18.805, -20.890146
   19.005, -20.898136
   19.207, -20.906742
   19.412, -20.915730
   19.618, -20.924793
   19.827, -20.933962
   20.038, -20.943516
   20.251, -20.953682
   20.467, -20.964470
   20.684, -20.975849
   20.905, -20.987883
   21.127, -21.000742
   21.352, -21.014605
   21.579, -21.029453
   21.809, -21.045149
   22.041, -21.061554
   22.275, -21.078695
   22.512, -21.096590
   22.752, -21.115377
   22.994, -21.135271
   23.239, -21.156446
   23.486, -21.178656
   23.736, -21.201462
   23.988, -21.224499
   24.244, -21.247742
   24.501, -21.271267
   24.762, -21.295040
   25.026, -21.318975
   25.292, -21.343023
   25.561, -21.367296
   25.833, -21.391918
   26.108, -21.416937
   26.386, -21.442112
   26.667, -21.467167
   26.950, -21.492142
   27.237, -21.517414
   27.527, -21.543245
   27.820, -21.569487
   28.116, -21.595926
   28.415, -21.622490
   28.717, -21.649248
   29.023, -21.676306
   29.332, -21.703747
   29.644, -21.731632
   29.959, -21.760029
   30.278, -21.788948
   30.600, -21.818193
   30.926, -21.847519
   31.255, -21.876972
   31.587, -21.906839
   31.924, -21.937275
   32.263, -21.968224
   32.607, -21.999559
   32.953, -22.031191
   33.304, -22.063110
   33.658, -22.095285
   34.017, -22.127800
   34.379, -22.160873
   34.744, -22.194624
   35.114, -22.228161
   35.488, -22.261127
   35.865, -22.293737
   36.247, -22.327097
   36.633, -22.361511
   37.022, -22.396894
   37.416, -22.432978
   37.815, -22.469475
   38.217, -22.506462
   38.624, -22.544230
   39.035, -22.583012
   39.450, -22.622755
   39.870, -22.663282
   40.294, -22.704369
   40.723, -22.745955
   41.156, -22.788013
   41.594, -22.830503
   42.036, -22.873251
   42.484, -22.915995
   42.936, -22.958521
   43.393, -23.000795
   43.854, -23.042866
   44.321, -23.084663
   44.793, -23.125994
   45.269, -23.166674
   45.751, -23.206644
