Frequency(Hz),   Magnitude(dB)
   11.804, -10.703819
   11.929, -10.788234
   12.056, -10.910806
   12.184, -11.037465
   12.314, -11.163250
   12.445, -11.288268
   12.578, -11.412677
   12.711, -11.536587
   12.847, -11.660136
   12.983, -11.783324
   13.122, -11.905952
   13.261, -12.027794
   13.402, -12.148778
   13.545, -12.269021
   13.689, -12.388655
   13.835, -12.507780
   13.982, -12.626482
   14.131, -12.744828
   14.281, -12.862657
   14.433, -12.979743
   14.587, -13.095864
   14.742, -13.210984
   14.899, -13.325238
   15.057, -13.438798
   15.217, -13.551709
   15.379, -13.663839
   15.543, -13.775057
   15.708, -13.885249
   15.875, -13.994352
   16.044, -14.102312
   16.215, -14.209124
   16.388, -14.314845
   16.562, -14.419559
   16.738, -14.523215
   16.916, -14.625582
   17.096, -14.726412
   17.278, -14.825585
   17.462, -14.923098
   17.648, -15.018972
   17.836, -15.113060
   18.025, -15.205120
   18.217, -15.294983
   18.411, -15.382632
   18.607, -15.468105
   18.805, -15.551401
   19.005, -15.632557
   19.207, -15.711477
   19.412, -15.787794
   19.618, -15.861031
   19.827, -15.931034
   20.038, -15.997931
   20.251, -16.061743
   20.467, -16.122293
   20.684, -16.179354
   20.905, -16.232777
   21.127, -16.282534
   21.352, -16.328564
   21.579, -16.370621
   21.809, -16.408327
   22.041, -16.441326
   22.275, -16.469349
   22.512, -16.492174
   22.752, -16.509645
   22.994, -16.521700
   23.239, -16.528198
   23.486, -16.528444
   23.736, -16.521544
   23.988, -16.506863
   24.244, -16.484358
   24.501, -16.454220
   24.762, -16.416538
   25.026, -16.371408
   25.292, -16.318943
   25.561, -16.259445
   25.833, -16.193268
   26.108, -16.120716
   26.386, -16.041798
   26.667, -15.956522
   26.950, -15.865254
   27.237, -15.768723
   27.527, -15.667554
   27.820, -15.561996
   28.116, -15.452291
   28.415, -15.338806
   28.717, -15.222123
   29.023, -15.102886
   29.332, -14.981764
   29.644, -14.859437
   29.959, -14.736609
   30.278, -14.613997
   30.600, -14.492153
   30.926, -14.371609
   31.255, -14.253281
   31.587, -14.138312
   31.924, -14.027835
   32.263, -13.922760
   32.607, -13.824024
   32.953, -13.732670
   33.304, -13.649852
   33.658, -13.576789
   34.017, -13.514872
   34.379, -13.465701
   34.744, -13.431865
   35.114, -13.424537
   35.488, -13.443302
   35.865, -13.480775
   36.247, -13.521708
   36.633, -13.563293
   37.022, -13.605353
   37.416, -13.647635
   37.815, -13.689920
   38.217, -13.732352
   38.624, -13.775251
   39.035, -13.818926
   39.450, -13.863391
