Frequency(Hz),   Magnitude(dB)
   11.804, -14.409931
   11.929, -14.457982
   12.056, -14.515971
   12.184, -14.573890
   12.314, -14.630333
   12.445, -14.685456
   12.578, -14.739388
   12.711, -14.792307
   12.847, -14.844321
   12.983, -14.895459
   13.122, -14.945532
   13.261, -14.994331
   13.402, -15.041816
   13.545, -15.088111
   13.689, -15.133368
   13.835, -15.177725
   13.982, -15.221277
   14.131, -15.264112
   14.281, -15.306104
   14.433, -15.347058
   14.587, -15.386781
   14.742, -15.425254
   14.899, -15.462670
   15.057, -15.499211
   15.217, -15.534970
   15.379, -15.569862
   15.543, -15.603785
   15.708, -15.636682
   15.875, -15.668528
   16.044, -15.699326
   16.215, -15.729099
   16.388, -15.757974
   16.562, -15.786089
   16.738, -15.813451
   16.916, -15.839895
   17.096, -15.865232
   17.278, -15.889419
   17.462, -15.912525
   17.648, -15.934624
   17.836, -15.955660
   18.025, -15.975479
   18.217, -15.993998
   18.411, -16.011295
   18.607, -16.027483
   18.805, -16.042677
   19.005, -16.056990
   19.207, -16.070469
   19.412, -16.082832
   19.618, -16.093737
   19.827, -16.103134
   20.038, -16.111286
   20.251, -16.118353
   20.467, -16.124296
   20.684, -16.129028
   20.905, -16.132555
   21.127, -16.135000
   21.352, -16.136465
   21.579, -16.136894
   21.809, -16.136072
   22.041, -16.133823
   22.275, -16.130079
   22.512, -16.124819
   22.752, -16.118095
   22.994, -16.110065
   23.239, -16.100723
   23.486, -16.088820
   23.736, -16.072315
   23.988, -16.049480
   24.244, -16.019861
   24.501, -15.983571
   24.762, -15.940721
   25.026, -15.891349
   25.292, -15.835545
   25.561, -15.773596
   25.833, -15.705807
   26.108, -15.632444
   26.386, -15.553477
   26.667, -15.468870
   26.950, -15.378947
   27.237, -15.284380
   27.527, -15.185729
   27.820, -15.083194
   28.116, -14.976951
   28.415, -14.867290
   28.717, -14.754727
   29.023, -14.639820
   29.332, -14.523151
   29.644, -14.405297
   29.959, -14.286884
   30.278, -14.168517
   30.600, -14.050640
   30.926, -13.933672
   31.255, -13.818377
   31.587, -13.705802
   31.924, -13.596927
   32.263, -13.492510
   32.607, -13.393335
   32.953, -13.300293
   33.304, -13.214347
   33.658, -13.136535
   34.017, -13.068075
   34.379, -13.010341
   34.744, -12.966205
   35.114, -12.951762
   35.488, -12.972054
   35.865, -13.023612
   36.247, -13.090322
   36.633, -13.168406
   37.022, -13.257110
   37.416, -13.355629
   37.815, -13.463089
   38.217, -13.578954
   38.624, -13.702820
   39.035, -13.834194
   39.450, -13.972234
   39.870, -14.115901
   40.294, -14.264094
   40.723, -14.415761
   41.156, -14.569830
   41.594, -14.725160
   42.036, -14.880383
   42.484, -15.033972
   42.936, -15.184387
   43.393, -15.330165
   43.854, -15.469824
   44.321, -15.601678
   44.793, -15.723861
   45.269, -15.834340
   45.751, -15.931169
   46.238, -16.012396
   46.730, -16.076237
   47.227, -16.125488
   47.730, -16.165466
   48.237, -16.201588
   48.751, -16.234840
   49.269, -16.265135
