Frequency(Hz),   Magnitude(dB)
   11.804, -17.481745
   11.929, -17.489311
   12.056, -17.476339
   12.184, -17.459297
   12.314, -17.440697
   12.445, -17.420681
   12.578, -17.399435
   12.711, -17.377108
   12.847, -17.353859
   12.983, -17.329750
   13.122, -17.304598
   13.261, -17.278248
   13.402, -17.250648
   13.545, -17.221977
   13.689, -17.192408
   13.835, -17.162102
   13.982, -17.131191
   14.131, -17.099800
   14.281, -17.067835
   14.433, -17.035137
   14.587, -17.001543
   14.742, -16.967079
   14.899, -16.931969
   15.057, -16.896450
   15.217, -16.860643
   15.379, -16.824516
   15.543, -16.788019
   15.708, -16.751125
   15.875, -16.713869
   16.044, -16.676298
   16.215, -16.638504
   16.388, -16.600658
   16.562, -16.562952
   16.738, -16.525454
   16.916, -16.488070
   17.096, -16.450674
   17.278, -16.413273
   17.462, -16.376011
   17.648, -16.339058
   17.836, -16.302387
   18.025, -16.265959
   18.217, -16.229746
   18.411, -16.193914
   18.607, -16.158661
   18.805, -16.124197
   19.005, -16.090731
   19.207, -16.058386
   19.412, -16.026995
   19.618, -15.996290
   19.827, -15.966358
   20.038, -15.937535
   20.251, -15.910129
   20.467, -15.884199
   20.684, -15.859787
   20.905, -15.837003
   21.127, -15.816101
   21.352, -15.797339
   21.579, -15.780782
   21.809, -15.766352
   22.041, -15.754032
   22.275, -15.743907
   22.512, -15.736102
   22.752, -15.730837
   22.994, -15.728434
   23.239, -15.729135
   23.486, -15.732442
   23.736, -15.737404
   23.988, -15.743152
   24.244, -15.749465
   24.501, -15.756387
   24.762, -15.763871
   25.026, -15.771815
   25.292, -15.780136
   25.561, -15.788912
   25.833, -15.798265
   26.108, -15.808216
   26.386, -15.818475
   26.667, -15.828730
   26.950, -15.839009
   27.237, -15.849642
   27.527, -15.860835
   27.820, -15.872397
   28.116, -15.884095
   28.415, -15.895781
   28.717, -15.907491
   29.023, -15.919250
   29.332, -15.931108
   29.644, -15.943059
   29.959, -15.955090
   30.278, -15.967147
   30.600, -15.978960
   30.926, -15.990194
   31.255, -16.000841
   31.587, -16.011072
   31.924, -16.020975
   32.263, -16.030361
   32.607, -16.039019
   32.953, -16.046751
   33.304, -16.053436
   33.658, -16.058908
   34.017, -16.063128
   34.379, -16.066189
   34.744, -16.068258
   35.114, -16.070419
   35.488, -16.072973
   35.865, -16.075705
   36.247, -16.077612
   36.633, -16.078590
   37.022, -16.078650
   37.416, -16.077578
   37.815, -16.075184
   38.217, -16.071669
   38.624, -16.067417
   39.035, -16.062798
   39.450, -16.057871
   39.870, -16.052603
   40.294, -16.046940
   40.723, -16.040966
   41.156, -16.034845
   41.594, -16.028708
   42.036, -16.022570
   42.484, -16.016390
