Frequency(Hz),   Magnitude(dB)
   11.804, -15.855158
   11.929, -15.874846
   12.056, -15.883130
   12.184, -15.888759
   12.314, -15.893084
   12.445, -15.896251
   12.578, -15.898437
   12.711, -15.899780
   12.847, -15.900439
   12.983, -15.900441
   13.122, -15.899616
   13.261, -15.897766
   13.402, -15.894858
   13.545, -15.891038
   13.689, -15.886475
   13.835, -15.881289
   13.982, -15.875622
   14.131, -15.869561
   14.281, -15.863002
   14.433, -15.855758
   14.587, -15.847634
   14.742, -15.838662
   14.899, -15.829015
   15.057, -15.818902
   15.217, -15.808427
   15.379, -15.797523
   15.543, -15.786108
   15.708, -15.774116
   15.875, -15.761549
   16.044, -15.748430
   16.215, -15.734802
   16.388, -15.720790
   16.562, -15.706543
   16.738, -15.692096
   16.916, -15.677294
   17.096, -15.661957
   17.278, -15.646050
   17.462, -15.629675
   17.648, -15.612902
   17.836, -15.595686
   18.025, -15.577892
   18.217, -15.559456
   18.411, -15.540446
   18.607, -15.521006
   18.805, -15.501257
   19.005, -15.481333
   19.207, -15.461271
   19.412, -15.440819
   19.618, -15.419632
   19.827, -15.397663
   20.038, -15.375192
   20.251, -15.352391
   20.467, -15.329227
   20.684, -15.305607
   20.905, -15.281564
   21.127, -15.257200
   21.352, -15.232640
   21.579, -15.207824
   21.809, -15.182531
   22.041, -15.156603
   22.275, -15.129960
   22.512, -15.102586
   22.752, -15.074518
   22.994, -15.045927
   23.239, -15.016931
   23.486, -14.987584
   23.736, -14.957937
   23.988, -14.928123
   24.244, -14.898320
   24.501, -14.868611
   24.762, -14.838969
   25.026, -14.809329
   25.292, -14.779627
   25.561, -14.749979
   25.833, -14.720547
   26.108, -14.691368
   26.386, -14.662202
   26.667, -14.632784
   26.950, -14.603171
   27.237, -14.573750
   27.527, -14.544774
   27.820, -14.516120
   28.116, -14.487582
   28.415, -14.459089
   28.717, -14.430726
   29.023, -14.402603
   29.332, -14.374836
   29.644, -14.347476
   29.959, -14.320606
   30.278, -14.294250
   30.600, -14.268221
   30.926, -14.242281
   31.255, -14.216507
   31.587, -14.191203
   31.924, -14.166528
   32.263, -14.142420
   32.607, -14.118786
   32.953, -14.095562
   33.304, -14.072730
   33.658, -14.050288
   34.017, -14.028349
   34.379, -14.007121
   34.744, -13.987742
   35.114, -13.979947
   35.488, -13.987812
   35.865, -14.010570
   36.247, -14.039438
   36.633, -14.072384
   37.022, -14.109094
   37.416, -14.149086
   37.815, -14.191916
   38.217, -14.237475
   38.624, -14.285830
   39.035, -14.337009
   39.450, -14.390697
   39.870, -14.446464
   40.294, -14.503819
   40.723, -14.562398
   41.156, -14.621853
   41.594, -14.681815
   42.036, -14.741728
   42.484, -14.800961
   42.936, -14.858889
   43.393, -14.915059
