Frequency(Hz),   Magnitude(dB)
   11.804, -16.603745
   11.929, -16.621315
   12.056, -16.625900
   12.184, -16.627579
   12.314, -16.627890
   12.445, -16.626995
   12.578, -16.625051
   12.711, -16.622217
   12.847, -16.618643
   12.983, -16.614351
   13.122, -16.609179
   13.261, -16.602932
   13.402, -16.595560
   13.545, -16.587212
   13.689, -16.578060
   13.835, -16.568249
   13.982, -16.557880
   14.131, -16.547070
   14.281, -16.535685
   14.433, -16.523567
   14.587, -16.510525
   14.742, -16.496555
   14.899, -16.481853
   15.057, -16.466629
   15.217, -16.450983
   15.379, -16.434855
   15.543, -16.418156
   15.708, -16.400812
   15.875, -16.382849
   16.044, -16.364265
   16.215, -16.345116
   16.388, -16.325523
   16.562, -16.305651
   16.738, -16.285509
   16.916, -16.264967
   17.096, -16.243832
   17.278, -16.222071
   17.462, -16.199781
   17.648, -16.177057
   17.836, -16.153833
   18.025, -16.129974
   18.217, -16.105425
   18.411, -16.080265
   18.607, -16.054615
   18.805, -16.028620
   19.005, -16.002392
   19.207, -15.976007
   19.412, -15.949175
   19.618, -15.921570
   19.827, -15.893164
   20.038, -15.864217
   20.251, -15.834903
   20.467, -15.805187
   20.684, -15.775005
   20.905, -15.744363
   21.127, -15.713381
   21.352, -15.682193
   21.579, -15.650729
   21.809, -15.618780
   22.041, -15.586185
   22.275, -15.552876
   22.512, -15.518826
   22.752, -15.484102
   22.994, -15.448854
   23.239, -15.413230
   23.486, -15.377227
   23.736, -15.340847
   23.988, -15.304223
   24.244, -15.267459
   24.501, -15.230664
   24.762, -15.193803
   25.026, -15.156800
   25.292, -15.119602
   25.561, -15.082315
   25.833, -15.045101
   26.108, -15.007988
   26.386, -14.970754
   26.667, -14.933096
   26.950, -14.895101
   27.237, -14.857124
   27.527, -14.819442
   27.820, -14.781909
   28.116, -14.744330
   28.415, -14.706615
   28.717, -14.668859
   29.023, -14.631161
   29.332, -14.593628
   29.644, -14.556331
   29.959, -14.519314
   30.278, -14.482629
   30.600, -14.446072
   30.926, -14.409412
   31.255, -14.372700
   31.587, -14.336238
