Frequency(Hz),   Magnitude(dB)
   11.804, -13.926743
   11.929, -13.972505
   12.056, -14.026670
   12.184, -14.080993
   12.314, -14.134346
   12.445, -14.186856
   12.578, -14.238700
   12.711, -14.290016
   12.847, -14.340943
   12.983, -14.391519
   13.122, -14.441534
   13.261, -14.490820
   13.402, -14.539296
   13.545, -14.587117
   13.689, -14.634434
   13.835, -14.681376
   13.982, -14.728046
   14.131, -14.774543
   14.281, -14.820731
   14.433, -14.866406
   14.587, -14.911393
   14.742, -14.955655
   14.899, -14.999385
   15.057, -15.042764
   15.217, -15.085885
   15.379, -15.128654
   15.543, -15.170969
   15.708, -15.212735
   15.875, -15.253956
   16.044, -15.294615
   16.215, -15.334717
   16.388, -15.374387
   16.562, -15.413736
   16.738, -15.452762
   16.916, -15.491299
   17.096, -15.529119
   17.278, -15.566171
   17.462, -15.602495
   17.648, -15.638165
   17.836, -15.673077
   18.025, -15.707058
   18.217, -15.739986
   18.411, -15.771932
   18.607, -15.802959
   18.805, -15.833164
   19.005, -15.862602
   19.207, -15.891302
   19.412, -15.918934
   19.618, -15.945097
   19.827, -15.969715
   20.038, -15.992982
   20.251, -16.015013
   20.467, -16.035709
   20.684, -16.054937
   20.905, -16.072617
   21.127, -16.088823
   21.352, -16.103573
   21.579, -16.116743
   21.809, -16.128042
   22.041, -16.137209
   22.275, -16.144089
   22.512, -16.148565
   22.752, -16.150587
   22.994, -16.150234
   23.239, -16.147558
   23.486, -16.142874
   23.736, -16.136774
   23.988, -16.129913
   24.244, -16.122610
   24.501, -16.114960
   24.762, -16.106928
   25.026, -16.098400
   25.292, -16.089327
   25.561, -16.079792
   25.833, -16.069920
   26.108, -16.059748
   26.386, -16.049007
   26.667, -16.037394
   26.950, -16.024965
   27.237, -16.012072
   27.527, -15.998937
   27.820, -15.985408
   28.116, -15.971271
   28.415, -15.956425
   28.717, -15.940927
   29.023, -15.924839
   29.332, -15.908258
   29.644, -15.891217
   29.959, -15.873760
   30.278, -15.855891
   30.600, -15.837378
   30.926, -15.817942
   31.255, -15.797642
   31.587, -15.776734
   31.924, -15.755349
   32.263, -15.733397
   32.607, -15.710745
   32.953, -15.687283
   33.304, -15.662953
   33.658, -15.637717
   34.017, -15.611639
   34.379, -15.584899
   34.744, -15.557796
   35.114, -15.531442
   35.488, -15.505871
   35.865, -15.480487
   36.247, -15.454004
   36.633, -15.426277
   37.022, -15.397298
   37.416, -15.366861
   37.815, -15.334780
   38.217, -15.301251
   38.624, -15.266655
   39.035, -15.231346
   39.450, -15.195416
   39.870, -15.158801
   40.294, -15.121457
   40.723, -15.083457
   41.156, -15.044960
   41.594, -15.006112
   42.036, -14.966928
   42.484, -14.927351
   42.936, -14.887394
   43.393, -14.847272
   43.854, -14.807268
   44.321, -14.767585
   44.793, -14.728330
   45.269, -14.689588
   45.751, -14.651643
   46.238, -14.615845
   46.730, -14.592986
   47.227, -14.589586
   47.730, -14.604530
   48.237, -14.627052
   48.751, -14.651828
   49.269, -14.678191
   49.794, -14.706197
   50.323, -14.735878
   50.859, -14.767118
   51.400, -14.799582
   51.947, -14.832918
   52.500, -14.866757
   53.058, -14.900664
   53.623, -14.934345
   54.194, -14.967956
   54.770, -15.001712
   55.353, -15.035254
   55.942, -15.067566
   56.537, -15.097635
   57.139, -15.125048
   57.747, -15.149686
   58.361, -15.172761
   58.982, -15.195497
   59.610, -15.218254
   60.244, -15.240153
   60.885, -15.260510
   61.533, -15.279021
   62.188, -15.295536
   62.850, -15.310398
   63.518, -15.324070
   64.194, -15.337067
   64.877, -15.349928
   65.568, -15.363227
   66.265, -15.377418
   66.970, -15.392926
   67.683, -15.410234
   68.403, -15.430156
   69.131, -15.453642
   69.867, -15.482079
   70.610, -15.517168
   71.361, -15.559691
   72.121, -15.609395
   72.888, -15.665123
   73.664, -15.726054
   74.448, -15.791372
   75.240, -15.860211
   76.040, -15.931503
   76.849, -16.003782
   77.667, -16.075483
   78.494, -16.145065
   79.329, -16.211216
   80.173, -16.272606
   81.026, -16.327091
   81.888, -16.367130
   82.759, -16.390869
   83.640, -16.401587
   84.530, -16.408318
   85.430, -16.414043
   86.339, -16.419292
   87.257, -16.423805
   88.186, -16.427368
   89.124, -16.430302
   90.072, -16.433247
   91.031, -16.436979
   91.999, -16.442612
   92.978, -16.450857
   93.968, -16.460609
   94.968, -16.470793
   95.978, -16.481016
   96.999, -16.492140
   98.032, -16.504160
   99.075, -16.517138
  100.129, -16.531275
  101.194, -16.546791
  102.271, -16.563848
  103.359, -16.582666
  104.459, -16.604551
  105.571, -16.637287
  106.694, -16.685169
  107.829, -16.748966
  108.977, -16.822668
  110.136, -16.903584
  111.308, -16.988770
  112.492, -17.074987
  113.689, -17.158796
  114.899, -17.236540
  116.122, -17.303741
  117.357, -17.355993
  118.606, -17.395388
  119.868, -17.427511
  121.144, -17.458466
  122.433, -17.489061
  123.735, -17.519365
  125.052, -17.549065
  126.383, -17.577658
  127.727, -17.604422
  129.087, -17.629187
  130.460, -17.652868
  131.848, -17.677080
  133.251, -17.703060
  134.669, -17.730598
  136.102, -17.758593
  137.550, -17.786375
  139.014, -17.815063
  140.493, -17.848875
  141.988, -17.892401
  143.499, -17.948109
  145.026, -18.013826
  146.569, -18.085569
  148.129, -18.158413
  149.705, -18.226597
  151.298, -18.280563
  152.908, -18.310459
  154.535, -18.316399
  156.179, -18.306028
  157.841, -18.289692
  159.520, -18.271986
  161.218, -18.256428
  162.933, -18.241144
  164.667, -18.220488
  166.419, -18.189421
  168.190, -18.157301
  169.979, -18.141739
  171.788, -18.158279
  173.616, -18.203842
  175.463, -18.272739
  177.330, -18.354868
  179.217, -18.435995
  181.124, -18.498196
  183.052, -18.537281
  184.999, -18.558929
