Frequency(Hz),   Magnitude(dB)
   11.804, -31.232155
   11.929, -31.095171
   12.056, -30.833881
   12.184, -30.553598
   12.314, -30.269381
   12.445, -29.981421
   12.578, -29.689941
   12.711, -29.395159
   12.847, -29.097290
   12.983, -28.796434
   13.122, -28.492514
   13.261, -28.185411
   13.402, -27.875172
   13.545, -27.562038
   13.689, -27.246271
   13.835, -26.928137
   13.982, -26.607872
   14.131, -26.285698
   14.281, -25.961630
   14.433, -25.635620
   14.587, -25.307636
   14.742, -24.977848
   14.899, -24.646612
   15.057, -24.314310
   15.217, -23.981234
   15.379, -23.647512
   15.543, -23.313259
   15.708, -22.978638
   15.875, -22.643892
   16.044, -22.309252
   16.215, -21.975037
   16.388, -21.641647
   16.562, -21.309494
   16.738, -20.978931
   16.916, -20.650095
   17.096, -20.323135
   17.278, -19.998373
   17.462, -19.676239
   17.648, -19.357218
   17.836, -19.041626
   18.025, -18.729757
   18.217, -18.421957
   18.411, -18.118773
   18.607, -17.820810
   18.805, -17.528673
   19.005, -17.243017
   19.207, -16.964424
   19.412, -16.693203
   19.618, -16.429583
   19.827, -16.174164
   20.038, -15.927836
   20.251, -15.691461
   20.467, -15.465679
   20.684, -15.251152
   20.905, -15.048648
   21.127, -14.859070
   21.352, -14.683372
   21.579, -14.522342
   21.809, -14.376677
   22.041, -14.247112
   22.275, -14.134582
   22.512, -14.040050
   22.752, -13.964613
   22.994, -13.909538
   23.239, -13.875583
   23.486, -13.859340
   23.736, -13.854393
   23.988, -13.854581
   24.244, -13.857633
   24.501, -13.863410
   24.762, -13.871839
   25.026, -13.882749
   25.292, -13.896009
   25.561, -13.911642
   25.833, -13.929693
   26.108, -13.950106
   26.386, -13.972524
   26.667, -13.996540
   26.950, -14.022079
   27.237, -14.049362
   27.527, -14.078504
   27.820, -14.109187
   28.116, -14.141026
   28.415, -14.173750
   28.717, -14.207223
   29.023, -14.241327
   29.332, -14.275930
   29.644, -14.310845
   29.959, -14.345860
   30.278, -14.380710
   30.600, -14.414906
   30.926, -14.447865
   31.255, -14.479321
   31.587, -14.509196
   31.924, -14.537278
   32.263, -14.563086
   32.607, -14.586086
   32.953, -14.605749
   33.304, -14.621579
   33.658, -14.633069
   34.017, -14.639759
   34.379, -14.641334
   34.744, -14.637881
   35.114, -14.634091
   35.488, -14.631933
   35.865, -14.631106
   36.247, -14.627331
   36.633, -14.619850
   37.022, -14.608743
   37.416, -14.593975
   37.815, -14.575531
   38.217, -14.553761
   38.624, -14.529264
   39.035, -14.502615
   39.450, -14.474095
   39.870, -14.443917
   40.294, -14.412286
   40.723, -14.379560
   41.156, -14.346184
   41.594, -14.312619
   42.036, -14.279224
   42.484, -14.246313
   42.936, -14.214272
   43.393, -14.183705
   43.854, -14.155336
   44.321, -14.129825
   44.793, -14.107755
   45.269, -14.089717
   45.751, -14.076520
   46.238, -14.069494
   46.730, -14.073148
   47.227, -14.089746
   47.730, -14.118338
   48.237, -14.154316
   48.751, -14.195256
   49.269, -14.240521
   49.794, -14.289870
   50.323, -14.343107
   50.859, -14.399781
   51.400, -14.459264
   51.947, -14.520857
   52.500, -14.583812
   53.058, -14.647321
   53.623, -14.710670
   54.194, -14.773568
   54.770, -14.835763
   55.353, -14.896389
   55.942, -14.953897
   56.537, -15.006712
   57.139, -15.053818
   57.747, -15.094401
   58.361, -15.128463
   58.982, -15.156959
   59.610, -15.181061
   60.244, -15.201549
   60.885, -15.218596
   61.533, -15.232158
   62.188, -15.242331
   62.850, -15.249716
   63.518, -15.255081
   64.194, -15.259228
   64.877, -15.263039
   65.568, -15.267411
   66.265, -15.273171
   66.970, -15.281127
   67.683, -15.292189
   68.403, -15.307590
   69.131, -15.328644
   69.867, -15.355717
   70.610, -15.387907
   71.361, -15.424842
   72.121, -15.466840
   72.888, -15.514423
   73.664, -15.566943
   74.448, -15.623640
   75.240, -15.683677
   76.040, -15.746014
   76.849, -15.809242
   77.667, -15.871825
   78.494, -15.932281
   79.329, -15.989345
   80.173, -16.041731
   81.026, -16.087843
   81.888, -16.125088
   82.759, -16.150648
   83.640, -16.163254
   84.530, -16.164129
   85.430, -16.155970
   86.339, -16.141134
   87.257, -16.121500
   88.186, -16.099104
   89.124, -16.076641
   90.072, -16.057318
   91.031, -16.044600
   91.999, -16.042631
   92.978, -16.057352
   93.968, -16.096601
   94.968, -16.161421
   95.978, -16.247547
   96.999, -16.347038
   98.032, -16.456181
   99.075, -16.571650
  100.129, -16.690042
  101.194, -16.807716
  102.271, -16.920723
  103.359, -17.024809
  104.459, -17.115721
  105.571, -17.192535
  106.694, -17.258022
