Frequency(Hz),   Magnitude(dB)
   11.804, -11.469830
   11.929, -11.527102
   12.056, -11.601504
   12.184, -11.677142
   12.314, -11.751753
   12.445, -11.825463
   12.578, -11.898431
   12.711, -11.970814
   12.847, -12.042731
   12.983, -12.114211
   13.122, -12.185064
   13.261, -12.255102
   13.402, -12.324254
   13.545, -12.392665
   13.689, -12.460476
   13.835, -12.527826
   13.982, -12.594820
   14.131, -12.661525
   14.281, -12.727836
   14.433, -12.793538
   14.587, -12.858438
   14.742, -12.922517
   14.899, -12.985950
   15.057, -13.048926
   15.217, -13.111541
   15.379, -13.173689
   15.543, -13.235277
   15.708, -13.296203
   15.875, -13.356468
   16.044, -13.416048
   16.215, -13.474985
   16.388, -13.533357
   16.562, -13.591303
   16.738, -13.648820
   16.916, -13.705734
   17.096, -13.761827
   17.278, -13.817037
   17.462, -13.871433
   17.648, -13.925060
   17.836, -13.977835
   18.025, -14.029593
   18.217, -14.080212
   18.411, -14.129743
   18.607, -14.178299
   18.805, -14.225937
   19.005, -14.272770
   19.207, -14.318789
   19.412, -14.363682
   19.618, -14.407078
   19.827, -14.448881
   20.038, -14.489314
   20.251, -14.528493
   20.467, -14.566355
   20.684, -14.602739
   20.905, -14.637614
   21.127, -14.671043
   21.352, -14.703084
   21.579, -14.733609
   21.809, -14.762352
   22.041, -14.789066
   22.275, -14.813626
   22.512, -14.835938
   22.752, -14.855974
   22.994, -14.873808
   23.239, -14.889472
   23.486, -14.902516
   23.736, -14.912342
   23.988, -14.918481
   24.244, -14.920913
   24.501, -14.919776
   24.762, -14.915092
   25.026, -14.906861
   25.292, -14.895107
   25.561, -14.880032
   25.833, -14.861881
   26.108, -14.840799
   26.386, -14.816669
   26.667, -14.789349
   26.950, -14.759049
   27.237, -14.726299
   27.527, -14.691525
   27.820, -14.654784
   28.116, -14.616061
   28.415, -14.575504
   28.717, -14.533418
   29.023, -14.490160
   29.332, -14.446104
   29.644, -14.401597
   29.959, -14.357018
   30.278, -14.312694
   30.600, -14.268803
   30.926, -14.225458
   31.255, -14.183128
   31.587, -14.142509
   31.924, -14.104215
   32.263, -14.068644
   32.607, -14.036188
   32.953, -14.007309
   33.304, -13.982522
   33.658, -13.962417
   34.017, -13.947706
   34.379, -13.939248
   34.744, -13.938256
   35.114, -13.948428
   35.488, -13.969521
   35.865, -13.998944
   36.247, -14.031694
   36.633, -14.066853
   37.022, -14.104220
   37.416, -14.143440
   37.815, -14.184153
   38.217, -14.226365
   38.624, -14.270256
   39.035, -14.315981
   39.450, -14.363364
   39.870, -14.412103
   40.294, -14.461886
   40.723, -14.512492
   41.156, -14.563765
   41.594, -14.615525
   42.036, -14.667427
   42.484, -14.719030
   42.936, -14.769968
   43.393, -14.820006
   43.854, -14.868971
   44.321, -14.916606
   44.793, -14.962476
   45.269, -15.006160
   45.751, -15.047332
   46.238, -15.085968
   46.730, -15.123410
   47.227, -15.161018
   47.730, -15.199394
   48.237, -15.237690
   48.751, -15.275159
   49.269, -15.311622
   49.794, -15.347276
   50.323, -15.382336
   50.859, -15.416856
   51.400, -15.450713
   51.947, -15.483763
   52.500, -15.515847
   53.058, -15.546817
   53.623, -15.576616
   54.194, -15.605687
   54.770, -15.634542
   55.353, -15.663153
   55.942, -15.690840
   56.537, -15.716970
   57.139, -15.741503
   57.747, -15.764443
   58.361, -15.784085
   58.982, -15.799306
   59.610, -15.810791
   60.244, -15.821122
   60.885, -15.831618
   61.533, -15.841889
   62.188, -15.851519
   62.850, -15.860554
   63.518, -15.869162
   64.194, -15.877523
   64.877, -15.885845
   65.568, -15.894309
   66.265, -15.902978
   66.970, -15.911839
   67.683, -15.920965
   68.403, -15.930654
   69.131, -15.941303
   69.867, -15.952984
   70.610, -15.965023
   71.361, -15.976829
   72.121, -15.988280
   72.888, -15.999672
   73.664, -16.011135
   74.448, -16.022839
   75.240, -16.034962
   76.040, -16.047527
   76.849, -16.060268
   77.667, -16.072889
   78.494, -16.085184
   79.329, -16.097290
   80.173, -16.109394
   81.026, -16.121469
   81.888, -16.132860
   82.759, -16.142876
   83.640, -16.151314
   84.530, -16.158884
   85.430, -16.166393
   86.339, -16.174046
   87.257, -16.181372
   88.186, -16.187948
   89.124, -16.193838
   90.072, -16.199434
   91.031, -16.205236
   91.999, -16.212080
   92.978, -16.220764
   93.968, -16.231146
   94.968, -16.242674
   95.978, -16.254967
   96.999, -16.268150
   98.032, -16.282145
   99.075, -16.297010
  100.129, -16.312950
  101.194, -16.330173
  102.271, -16.348843
  103.359, -16.369158
  104.459, -16.391977
  105.571, -16.421804
  106.694, -16.459978
  107.829, -16.505789
  108.977, -16.555105
  110.136, -16.607153
  111.308, -16.660992
  112.492, -16.715500
  113.689, -16.769516
  114.899, -16.821873
  116.122, -16.871498
  117.357, -16.918295
  118.606, -16.962667
  119.868, -17.005453
  121.144, -17.047308
  122.433, -17.089109
  123.735, -17.131554
  125.052, -17.174995
  126.383, -17.219648
  127.727, -17.265114
  129.087, -17.310278
  130.460, -17.356066
  131.848, -17.404539
  133.251, -17.458014
  134.669, -17.515669
  136.102, -17.575573
  137.550, -17.636171
  139.014, -17.697466
  140.493, -17.761003
  141.988, -17.830412
  143.499, -17.908731
  145.026, -17.996193
  146.569, -18.089556
  148.129, -18.184286
  149.705, -18.274786
  151.298, -18.347998
  152.908, -18.382347
  154.535, -18.370043
  156.179, -18.319637
  157.841, -18.252909
  159.520, -18.184811
  161.218, -18.129684
  162.933, -18.096872
  164.667, -18.084665
  166.419, -18.082571
  168.190, -18.089714
