Frequency(Hz),   Magnitude(dB)
   11.804, -18.138283
   11.929, -18.133795
   12.056, -18.099957
   12.184, -18.061104
   12.314, -18.020893
   12.445, -17.979467
   12.578, -17.937002
   12.711, -17.893684
   12.847, -17.849674
   12.983, -17.805014
   13.122, -17.759548
   13.261, -17.713104
   13.402, -17.665668
   13.545, -17.617390
   13.689, -17.568470
   13.835, -17.519062
   13.982, -17.469316
   14.131, -17.419338
   14.281, -17.369062
   14.433, -17.318321
   14.587, -17.266951
   14.742, -17.214996
   14.899, -17.162663
   15.057, -17.110207
   15.217, -17.057749
   15.379, -17.005266
   15.543, -16.952690
   15.708, -16.900013
   15.875, -16.847260
   16.044, -16.794487
   16.215, -16.741777
   16.388, -16.689312
   16.562, -16.637272
   16.738, -16.585735
   16.916, -16.534599
   17.096, -16.483728
   17.278, -16.433138
   17.462, -16.382973
   17.648, -16.333384
   17.836, -16.284344
   18.025, -16.235804
   18.217, -16.187737
   18.411, -16.140299
   18.607, -16.093687
   18.805, -16.048084
   19.005, -16.003689
   19.207, -15.960634
   19.412, -15.918724
   19.618, -15.877682
   19.827, -15.837574
   20.038, -15.798738
   20.251, -15.761441
   20.467, -15.725727
   20.684, -15.691616
   20.905, -15.659219
   21.127, -15.628752
   21.352, -15.600434
   21.579, -15.574321
   21.809, -15.550297
   22.041, -15.528316
   22.275, -15.508435
   22.512, -15.490731
   22.752, -15.475405
   22.994, -15.462730
   23.239, -15.453027
   23.486, -15.446836
   23.736, -15.444883
   23.988, -15.447865
   24.244, -15.456067
   24.501, -15.469483
   24.762, -15.487983
   25.026, -15.511348
   25.292, -15.539400
   25.561, -15.572075
   25.833, -15.609352
   26.108, -15.651089
   26.386, -15.696843
   26.667, -15.746103
   26.950, -15.798688
   27.237, -15.854706
   27.527, -15.914126
   27.820, -15.976520
   28.116, -16.041346
   28.415, -16.108164
   28.717, -16.176683
   29.023, -16.246599
   29.332, -16.317575
   29.644, -16.389235
   29.959, -16.461128
   30.278, -16.532763
   30.600, -16.603388
   30.926, -16.672167
   31.255, -16.738537
   31.587, -16.802126
   31.924, -16.862392
   32.263, -16.918537
   32.607, -16.969652
   32.953, -17.014826
   33.304, -17.053164
   33.658, -17.083736
   34.017, -17.105637
   34.379, -17.118073
   34.744, -17.120275
   35.114, -17.112337
   35.488, -17.094807
   35.865, -17.068394
   36.247, -17.033384
   36.633, -16.990141
   37.022, -16.939016
   37.416, -16.880180
   37.815, -16.813862
   38.217, -16.740700
   38.624, -16.661566
   39.035, -16.577353
   39.450, -16.488684
   39.870, -16.396107
   40.294, -16.300236
   40.723, -16.201832
   41.156, -16.101793
   41.594, -16.001041
   42.036, -15.900433
   42.484, -15.800812
   42.936, -15.703119
   43.393, -15.608600
   43.854, -15.518566
   44.321, -15.434394
   44.793, -15.357345
   45.269, -15.288781
   45.751, -15.230323
   46.238, -15.184168
   46.730, -15.156093
   47.227, -15.147123
   47.730, -15.153580
   48.237, -15.167709
   48.751, -15.186305
   49.269, -15.208673
   49.794, -15.234628
   50.323, -15.263985
   50.859, -15.296330
   51.400, -15.331065
   51.947, -15.367529
   52.500, -15.405021
   53.058, -15.442771
   53.623, -15.480124
   54.194, -15.516824
   54.770, -15.552669
   55.353, -15.586868
   55.942, -15.617912
   56.537, -15.644300
   57.139, -15.665066
   57.747, -15.679566
   58.361, -15.688584
   58.982, -15.693820
   59.610, -15.696550
   60.244, -15.696868
   60.885, -15.694385
   61.533, -15.688949
   62.188, -15.680515
   62.850, -15.669580
   63.518, -15.656778
   64.194, -15.642767
   64.877, -15.628277
   65.568, -15.614062
   66.265, -15.600768
   66.970, -15.589030
   67.683, -15.579569
   68.403, -15.573426
   69.131, -15.571831
   69.867, -15.576368
   70.610, -15.587482
   71.361, -15.603646
   72.121, -15.622499
   72.888, -15.642559
   73.664, -15.663655
   74.448, -15.685762
   75.240, -15.708882
   76.040, -15.732815
   76.849, -15.757086
   77.667, -15.781140
   78.494, -15.804546
   79.329, -15.827163
   80.173, -15.848879
   81.026, -15.869461
   81.888, -15.888872
   82.759, -15.907031
   83.640, -15.924071
   84.530, -15.940292
   85.430, -15.956375
   86.339, -15.972544
   87.257, -15.988406
   88.186, -16.003555
   89.124, -16.018133
   90.072, -16.032579
   91.031, -16.047470
   91.999, -16.063717
   92.978, -16.082357
   93.968, -16.103678
   94.968, -16.126993
   95.978, -16.151417
   96.999, -16.176483
   98.032, -16.202055
   99.075, -16.228155
  100.129, -16.255005
  101.194, -16.282776
  102.271, -16.311621
  103.359, -16.341692
  104.459, -16.372894
  105.571, -16.404600
  106.694, -16.436470
  107.829, -16.468777
  108.977, -16.502367
  110.136, -16.537668
  111.308, -16.574608
  112.492, -16.612999
  113.689, -16.652662
  114.899, -16.693451
  116.122, -16.735228
  117.357, -16.777990
  118.606, -16.822115
  119.868, -16.868219
  121.144, -16.917027
  122.433, -16.968946
  123.735, -17.024151
  125.052, -17.082441
  126.383, -17.143440
  127.727, -17.206758
  129.087, -17.274773
  130.460, -17.351803
  131.848, -17.441332
  133.251, -17.542566
  134.669, -17.651129
  136.102, -17.761301
  137.550, -17.867485
  139.014, -17.965439
  140.493, -18.053038
  141.988, -18.130257
  143.499, -18.198486
  145.026, -18.258511
  146.569, -18.310513
  148.129, -18.354021
  149.705, -18.388197
  151.298, -18.409386
  152.908, -18.406561
  154.535, -18.371521
  156.179, -18.304436
  157.841, -18.219006
  159.520, -18.131615
  161.218, -18.059141
  162.933, -18.015028
  164.667, -18.003498
  166.419, -18.016558
  168.190, -18.051004
  169.979, -18.111040
  171.788, -18.203579
  173.616, -18.316690
  175.463, -18.435036
  177.330, -18.546146
  179.217, -18.639576
  181.124, -18.705267
  183.052, -18.743313
  184.999, -18.762777
  186.968, -18.771845
  188.957, -18.777327
  190.968, -18.784340
  193.000, -18.795433
  195.054, -18.809202
  197.129, -18.821741
  199.227, -18.817360
  201.347, -18.791010
  203.489, -18.745537
  205.654, -18.695847
  207.843, -18.648726
  210.054, -18.609549
  212.289, -18.580051
  214.548, -18.559536
  216.831, -18.546427
  219.138, -18.540659
  221.470, -18.547335
  223.827, -18.578665
  226.208, -18.640375
  228.615, -18.719349
  231.048, -18.789955
  233.506, -18.833355
  235.991, -18.852907
  238.502, -18.861599
  241.040, -18.868832
  243.605, -18.874130
  246.197, -18.875731
  248.816, -18.874027
  251.464, -18.870466
  254.140, -18.866938
  256.844, -18.869402
  259.577, -18.883190
  262.339, -18.910797
  265.130, -18.951265
  267.952, -19.004740
  270.803, -19.075380
  273.684, -19.163721
  276.596, -19.262051
  279.540, -19.351528
  282.514, -19.417665
  285.520, -19.460579
  288.558, -19.493578
  291.629, -19.531984
  294.732, -19.581221
  297.868, -19.639410
  301.037, -19.700546
  304.241, -19.761856
  307.478, -19.822422
  310.750, -19.881838
  314.056, -19.936607
  317.398, -19.976273
  320.775, -19.997110
  324.189, -20.007738
  327.638, -20.029222
  331.124, -20.067772
  334.648, -20.118992
  338.209, -20.173376
  341.807, -20.229229
  345.444, -20.285673
  349.120, -20.335777
  352.835, -20.364670
  356.589, -20.365774
  360.384, -20.342495
  364.218, -20.303335
  368.094, -20.251884
  372.011, -20.200911
  375.969, -20.174532
  379.970, -20.179949
  384.013, -20.188833
  388.099, -20.149920
  392.228, -20.055141
  396.402, -19.956539
  400.620, -19.912403
  404.883, -19.920708
  409.191, -19.925188
  413.545, -19.883535
  417.945, -19.812342
  422.393, -19.757751
  426.887, -19.743397
  431.429, -19.766970
  436.020, -19.816044
  440.660, -19.883268
  445.348, -19.961056
  450.087, -20.045101
  454.876, -20.133131
  459.717, -20.222960
  464.608, -20.302271
  469.552, -20.311382
  474.548, -20.240646
  479.598, -20.156872
  484.701, -20.135630
  489.858, -20.180561
  495.071, -20.250057
  500.339, -20.326080
  505.663, -20.395021
  511.043, -20.445683
  516.481, -20.469227
  521.977, -20.475996
  527.531, -20.510143
  533.144, -20.587959
  538.817, -20.647373
  544.550, -20.637907
  550.345, -20.615129
  556.201, -20.644991
  562.119, -20.683447
  568.100, -20.672651
  574.145, -20.665958
  580.255, -20.743670
  586.429, -20.931759
  592.669, -21.149088
  598.975, -21.240892
  605.349, -21.207411
  611.790, -21.169209
  618.300, -21.229631
  624.879, -21.327290
  631.528, -21.407442
  638.248, -21.484713
  645.039, -21.543022
  651.903, -21.585175
  658.839, -21.643078
  665.850, -21.716112
  672.935, -21.773975
  680.095, -21.807966
  687.332, -21.841873
  694.645, -21.870914
  702.037, -21.889349
  709.507, -21.900213
  717.057, -21.884033
  724.686, -21.867830
  732.398, -21.879629
  740.191, -21.929131
  748.067, -21.940744
  756.027, -21.908291
  764.071, -21.894747
  772.201, -21.913067
  780.418, -21.961201
  788.722, -22.024702
  797.115, -22.088444
  805.597, -22.133240
  814.169, -22.154009
  822.832, -22.201576
  831.587, -22.226765
  840.436, -22.218515
  849.379, -22.206804
  858.417, -22.270121
  867.551, -22.407295
  876.782, -22.412746
  886.111, -22.265686
  895.540, -22.078558
  905.069, -22.003740
  914.700, -22.024815
  924.433, -22.020697
  934.269, -22.007172
  944.210, -21.974386
  954.257, -21.953239
  964.411, -21.889200
  974.673, -21.895512
  985.044, -21.898155
  995.526, -21.937555
 1006.119, -21.852798
 1016.824, -21.751505
 1027.644, -21.639469
 1038.579, -21.543802
 1049.630, -21.451309
 1060.799, -21.388098
 1072.086, -21.366022
 1083.494, -21.325151
 1095.023, -21.242636
 1106.674, -21.187414
 1118.450, -21.184776
 1130.351, -21.185373
 1142.379, -21.137255
 1154.534, -21.069273
 1166.819, -21.016323
 1179.235, -20.973032
 1191.783, -20.923210
 1204.464, -20.814507
 1217.280, -20.707256
 1230.233, -20.651045
 1243.323, -20.600676
 1256.553, -20.552917
 1269.923, -20.484327
 1283.436, -20.442619
 1297.093, -20.400394
 1310.895, -20.418028
 1324.843, -20.409195
 1338.940, -20.346432
 1353.188, -20.250143
 1367.586, -20.214703
 1382.138, -20.144318
 1396.845, -20.056248
 1411.708, -19.992186
 1426.730, -20.000227
 1441.911, -19.981129
 1457.254, -19.906605
 1472.760, -19.824112
 1488.431, -19.770697
 1504.269, -19.729408
 1520.275, -19.665348
 1536.452, -19.557335
 1552.801, -19.500572
 1569.323, -19.441076
 1586.022, -19.391279
 1602.898, -19.325546
 1619.954, -19.293196
 1637.191, -19.224081
 1654.612, -19.146173
 1672.218, -19.085821
 1690.011, -19.038727
 1707.994, -18.883261
 1726.168, -18.771671
 1744.536, -18.720856
 1763.099, -18.715046
 1781.859, -18.640078
 1800.819, -18.507038
 1819.981, -18.343744
 1839.347, -18.151318
 1858.918, -17.910019
 1878.698, -17.647997
 1898.689, -17.318172
 1918.892, -17.047209
 1939.310, -16.813923
 1959.946, -16.597307
 1980.801, -16.383909
 2001.878, -16.256094
 2023.179, -16.179811
 2044.707, -16.095716
 2066.464, -15.942328
 2088.452, -15.828861
 2110.674, -15.707705
 2133.133, -15.618194
 2155.831, -15.498310
 2178.771, -15.350072
