Frequency(Hz),   Magnitude(dB)
   11.804, -18.920792
   11.929, -18.890326
   12.056, -18.811245
   12.184, -18.724194
   12.314, -18.635155
   12.445, -18.544300
   12.578, -18.451796
   12.711, -18.357819
   12.847, -18.262548
   12.983, -18.166008
   13.122, -18.068071
   13.261, -17.968555
   13.402, -17.867456
   13.545, -17.764933
   13.689, -17.661177
   13.835, -17.556360
   13.982, -17.450644
   14.131, -17.344151
   14.281, -17.236797
   14.433, -17.128445
   14.587, -17.018948
   14.742, -16.908342
   14.899, -16.796871
   15.057, -16.684792
   15.217, -16.572233
   15.379, -16.459202
   15.543, -16.345657
   15.708, -16.231592
   15.875, -16.117060
   16.044, -16.002136
   16.215, -15.886932
   16.388, -15.771649
   16.562, -15.656513
   16.738, -15.541606
   16.916, -15.426868
   17.096, -15.312187
   17.278, -15.197623
   17.462, -15.083363
   17.648, -14.969563
   17.836, -14.856293
   18.025, -14.743494
   18.217, -14.631216
   18.411, -14.519643
   18.607, -14.409021
   18.805, -14.299608
   19.005, -14.191641
   19.207, -14.085320
   19.412, -13.980486
   19.618, -13.876959
   19.827, -13.774853
   20.038, -13.674581
   20.251, -13.576488
   20.467, -13.480692
   20.684, -13.387300
   20.905, -13.296500
   21.127, -13.208603
   21.352, -13.123923
   21.579, -13.042602
   21.809, -12.964657
   22.041, -12.890110
   22.275, -12.819150
   22.512, -12.751979
   22.752, -12.688892
   22.994, -12.630327
   23.239, -12.576545
   23.486, -12.526771
   23.736, -12.479519
   23.988, -12.433463
   24.244, -12.388211
   24.501, -12.343873
   24.762, -12.300450
   25.026, -12.257888
   25.292, -12.216169
   25.561, -12.175440
   25.833, -12.135870
   26.108, -12.097565
   26.386, -12.060302
   26.667, -12.023846
   26.950, -11.988311
   27.237, -11.954092
   27.527, -11.921512
   27.820, -11.890454
   28.116, -11.860782
   28.415, -11.832441
   28.717, -11.805575
   29.023, -11.780323
   29.332, -11.756847
   29.644, -11.735267
   29.959, -11.715673
   30.278, -11.698167
   30.600, -11.682600
   30.926, -11.668781
   31.255, -11.656845
   31.587, -11.647124
   31.924, -11.639853
   32.263, -11.635029
   32.607, -11.632614
   32.953, -11.632574
   33.304, -11.634986
   33.658, -11.639895
   34.017, -11.647453
   34.379, -11.657964
   34.744, -11.671973
   35.114, -11.692292
   35.488, -11.719078
   35.865, -11.750819
   36.247, -11.783941
   36.633, -11.817802
   37.022, -11.852319
   37.416, -11.887209
   37.815, -11.922218
   38.217, -11.957469
   38.624, -11.993225
   39.035, -12.029795
   39.450, -12.067126
   39.870, -12.105079
   40.294, -12.143466
   40.723, -12.182256
   41.156, -12.221464
   41.594, -12.261094
   42.036, -12.300999
   42.484, -12.340967
   42.936, -12.380842
   43.393, -12.420648
   43.854, -12.460466
   44.321, -12.500281
   44.793, -12.539990
   45.269, -12.579440
   45.751, -12.618657
   46.238, -12.657846
   46.730, -12.697663
   47.227, -12.738390
   47.730, -12.779951
   48.237, -12.821775
   48.751, -12.863431
   49.269, -12.904815
   49.794, -12.946115
   50.323, -12.987602
   50.859, -13.029342
   51.400, -13.071229
   51.947, -13.113157
   52.500, -13.154979
   53.058, -13.196563
   53.623, -13.237911
   54.194, -13.279456
   54.770, -13.321767
   55.353, -13.364826
   55.942, -13.407991
   56.537, -13.450659
   57.139, -13.492815
   57.747, -13.534648
   58.361, -13.576119
   58.982, -13.616565
   59.610, -13.655268
   60.244, -13.691968
   60.885, -13.726802
   61.533, -13.759570
   62.188, -13.790190
   62.850, -13.819061
   63.518, -13.846714
   64.194, -13.873739
   64.877, -13.900753
   65.568, -13.928405
   66.265, -13.957234
   66.970, -13.987754
   67.683, -14.020550
   68.403, -14.056521
   69.131, -14.096811
   69.867, -14.143654
   70.610, -14.200926
   71.361, -14.271049
   72.121, -14.354169
   72.888, -14.448072
   73.664, -14.551204
   74.448, -14.661993
   75.240, -14.778783
   76.040, -14.899637
   76.849, -15.022184
   77.667, -15.143857
   78.494, -15.262077
   79.329, -15.374415
   80.173, -15.478348
   81.026, -15.570360
   81.888, -15.640087
