Frequency(Hz),   Magnitude(dB)
   11.804, -15.941046
   11.929, -15.963777
   12.056, -15.977410
   12.184, -15.988723
   12.314, -15.998798
   12.445, -16.007765
   12.578, -16.015806
   12.711, -16.023062
   12.847, -16.029701
   12.983, -16.035738
   13.122, -16.041008
   13.261, -16.045328
   13.402, -16.048647
   13.545, -16.051113
   13.689, -16.052891
   13.835, -16.054132
   13.982, -16.054951
   14.131, -16.055450
   14.281, -16.055529
   14.433, -16.054989
   14.587, -16.053648
   14.742, -16.051533
   14.899, -16.048819
   15.057, -16.045715
   15.217, -16.042343
   15.379, -16.038612
   15.543, -16.034464
   15.708, -16.029823
   15.875, -16.024696
   16.044, -16.019112
   16.215, -16.013103
   16.388, -16.006805
   16.562, -16.000380
   16.738, -15.993848
   16.916, -15.987066
   17.096, -15.979855
   17.278, -15.972188
   17.462, -15.964148
   17.648, -15.955833
   17.836, -15.947201
   18.025, -15.938105
   18.217, -15.928471
   18.411, -15.918406
   18.607, -15.908045
   18.805, -15.897509
   19.005, -15.886921
   19.207, -15.876348
   19.412, -15.865528
   19.618, -15.854116
   19.827, -15.842085
   20.038, -15.829713
   20.251, -15.817164
   20.467, -15.804415
   20.684, -15.791399
   20.905, -15.778123
   21.127, -15.764717
   21.352, -15.751306
   21.579, -15.737819
   21.809, -15.724075
   22.041, -15.709887
   22.275, -15.695212
   22.512, -15.680017
   22.752, -15.664356
   22.994, -15.648401
   23.239, -15.632298
   23.486, -15.616046
   23.736, -15.599665
   23.988, -15.583259
   24.244, -15.566970
   24.501, -15.550899
   24.762, -15.535018
   25.026, -15.519244
   25.292, -15.503542
   25.561, -15.488028
   25.833, -15.472824
   26.108, -15.458008
   26.386, -15.443328
   26.667, -15.428520
   26.950, -15.413642
   27.237, -15.399078
   27.527, -15.385085
   27.820, -15.371547
   28.116, -15.358249
   28.415, -15.345119
   28.717, -15.332244
   29.023, -15.319742
   29.332, -15.307720
   29.644, -15.296248
   29.959, -15.285381
   30.278, -15.275170
   30.600, -15.265421
   30.926, -15.255884
   31.255, -15.246656
   31.587, -15.238013
   31.924, -15.230142
   32.263, -15.222980
   32.607, -15.216427
   32.953, -15.210407
   33.304, -15.204923
   33.658, -15.199971
   34.017, -15.195637
   34.379, -15.192176
   34.744, -15.189887
   35.114, -15.189940
   35.488, -15.194000
   35.865, -15.203492
   36.247, -15.218819
   36.633, -15.239824
   37.022, -15.266177
   37.416, -15.297319
   37.815, -15.332682
   38.217, -15.372052
   38.624, -15.415352
   39.035, -15.462460
   39.450, -15.512923
   39.870, -15.566144
   40.294, -15.621469
   40.723, -15.678321
   41.156, -15.736183
   41.594, -15.794457
   42.036, -15.852377
   42.484, -15.909054
   42.936, -15.963606
   43.393, -16.015322
   43.854, -16.063457
   44.321, -16.107182
   44.793, -16.145460
   45.269, -16.177185
   45.751, -16.201372
   46.238, -16.216673
   46.730, -16.216904
   47.227, -16.196861
   47.730, -16.155434
   48.237, -16.097103
   48.751, -16.024822
   49.269, -15.939759
   49.794, -15.843301
   50.323, -15.736969
   50.859, -15.622163
   51.400, -15.500247
   51.947, -15.372660
   52.500, -15.240951
   53.058, -15.106725
   53.623, -14.971891
   54.194, -14.838904
   54.770, -14.710450
   55.353, -14.588800
   55.942, -14.475697
   56.537, -14.373091
   57.139, -14.283669
   57.747, -14.211146
   58.361, -14.165662
   58.982, -14.151252
   59.610, -14.162937
   60.244, -14.188041
   60.885, -14.219823
   61.533, -14.256606
   62.188, -14.297211
   62.850, -14.340855
   63.518, -14.386827
   64.194, -14.434376
   64.877, -14.482676
   65.568, -14.530860
   66.265, -14.577828
   66.970, -14.622357
   67.683, -14.663202
   68.403, -14.699307
   69.131, -14.729803
   69.867, -14.755465
   70.610, -14.778337
   71.361, -14.798450
   72.121, -14.814221
   72.888, -14.823963
   73.664, -14.828570
   74.448, -14.829306
   75.240, -14.827516
   76.040, -14.824478
   76.849, -14.821274
   77.667, -14.818988
   78.494, -14.818962
   79.329, -14.822925
   80.173, -14.832758
   81.026, -14.850403
   81.888, -14.878778
   82.759, -14.921494
   83.640, -14.980954
   84.530, -15.057009
   85.430, -15.147459
   86.339, -15.249210
   87.257, -15.358256
   88.186, -15.470365
   89.124, -15.581571
   90.072, -15.687941
   91.031, -15.785372
   91.999, -15.869672
   92.978, -15.934443
   93.968, -15.968085
   94.968, -15.965041
   95.978, -15.927436
   96.999, -15.864985
   98.032, -15.784118
   99.075, -15.691417
  100.129, -15.594069
  101.194, -15.499677
  102.271, -15.416226
  103.359, -15.352304
  104.459, -15.318426
  105.571, -15.328836
  106.694, -15.380428
  107.829, -15.460944
  108.977, -15.552451
  110.136, -15.651285
  111.308, -15.754553
  112.492, -15.859054
  113.689, -15.961400
  114.899, -16.058075
  116.122, -16.146238
  117.357, -16.227758
  118.606, -16.305300
  119.868, -16.381197
  121.144, -16.454514
  122.433, -16.525326
  123.735, -16.593605
  125.052, -16.658962
  126.383, -16.720839
  127.727, -16.778292
  129.087, -16.829588
  130.460, -16.873249
  131.848, -16.909554
  133.251, -16.941036
  134.669, -16.970539
  136.102, -17.000355
  137.550, -17.033401
  139.014, -17.074640
  140.493, -17.132313
  141.988, -17.212488
  143.499, -17.316423
  145.026, -17.438236
  146.569, -17.570328
  148.129, -17.703997
  149.705, -17.829506
  151.298, -17.933855
  152.908, -18.005894
  154.535, -18.046452
  156.179, -18.065712
  157.841, -18.077061
  159.520, -18.088976
  161.218, -18.109066
  162.933, -18.137852
  164.667, -18.169867
  166.419, -18.200693
  168.190, -18.239384
  169.979, -18.301327
  171.788, -18.395859
  173.616, -18.512222
  175.463, -18.630062
  177.330, -18.729052
  179.217, -18.794262
  181.124, -18.820309
  183.052, -18.816097
  184.999, -18.800447
  186.968, -18.797537
  188.957, -18.818840
  190.968, -18.863352
  193.000, -18.918400
  195.054, -18.977077
  197.129, -19.036232
  199.227, -19.096643
  201.347, -19.159948
  203.489, -19.226236
  205.654, -19.290997
  207.843, -19.350668
  210.054, -19.396912
  212.289, -19.424311
