Frequency(Hz),   Magnitude(dB)
   11.804, -6.261485
   11.929, -6.351116
   12.056, -6.482982
   12.184, -6.619540
   12.314, -6.755282
   12.445, -6.890323
   12.578, -7.024802
   12.711, -7.158850
   12.847, -7.292603
   12.983, -7.426044
   13.122, -7.558972
   13.261, -7.691170
   13.402, -7.822567
   13.545, -7.953264
   13.689, -8.083387
   13.835, -8.213060
   13.982, -8.342348
   14.131, -8.471318
   14.281, -8.599809
   14.433, -8.727586
   14.587, -8.854436
   14.742, -8.980294
   14.899, -9.105325
   15.057, -9.229671
   15.217, -9.353377
   15.379, -9.476322
   15.543, -9.598364
   15.708, -9.719380
   15.875, -9.839308
   16.044, -9.958092
   16.215, -10.075708
   16.388, -10.192225
   16.562, -10.307697
   16.738, -10.422091
   16.916, -10.535158
   17.096, -10.646641
   17.278, -10.756419
   17.462, -10.864508
   17.648, -10.970873
   17.836, -11.075384
   18.025, -11.177792
   18.217, -11.277916
   18.411, -11.375731
   18.607, -11.471275
   18.805, -11.564528
   19.005, -11.655506
   19.207, -11.744135
   19.412, -11.830017
   19.618, -11.912657
   19.827, -11.991901
   20.038, -12.067849
   20.251, -12.140521
   20.467, -12.209740
   20.684, -12.275259
   20.905, -12.336913
   21.127, -12.394642
   21.352, -12.448388
   21.579, -12.497891
   21.809, -12.542751
   22.041, -12.582579
   22.275, -12.617124
   22.512, -12.646111
   22.752, -12.669380
   22.994, -12.686852
   23.239, -12.698367
   23.486, -12.703219
   23.736, -12.700542
   23.988, -12.689696
   24.244, -12.670661
   24.501, -12.643632
   24.762, -12.608726
   25.026, -12.566030
   25.292, -12.515671
   25.561, -12.457966
   25.833, -12.393286
   26.108, -12.321936
   26.386, -12.243951
   26.667, -12.159344
   26.950, -12.068515
   27.237, -11.972193
   27.527, -11.871034
   27.820, -11.765313
   28.116, -11.655293
   28.415, -11.541380
   28.717, -11.424163
   29.023, -11.304335
   29.332, -11.182573
   29.644, -11.059608
   29.959, -10.936178
   30.278, -10.813033
   30.600, -10.690779
   30.926, -10.569986
   31.255, -10.451601
   31.587, -10.336843
   31.924, -10.226871
   32.263, -10.122663
   32.607, -10.025215
   32.953, -9.935625
   33.304, -9.855105
   33.658, -9.784951
   34.017, -9.726629
   34.379, -9.681808
   34.744, -9.653159
   35.114, -9.651877
   35.488, -9.677395
   35.865, -9.722077
   36.247, -9.770420
   36.633, -9.819578
   37.022, -9.869372
   37.416, -9.919550
   37.815, -9.969894
   38.217, -10.020547
   38.624, -10.071838
   39.035, -10.124077
   39.450, -10.177297
   39.870, -10.231376
   40.294, -10.286185
   40.723, -10.341731
   41.156, -10.398087
   41.594, -10.455312
   42.036, -10.513327
   42.484, -10.571978
   42.936, -10.631174
   43.393, -10.691007
   43.854, -10.751625
   44.321, -10.813107
   44.793, -10.875428
   45.269, -10.938510
   45.751, -11.002484
   46.238, -11.067547
   46.730, -11.133294
   47.227, -11.199360
   47.730, -11.265745
   48.237, -11.333014
   48.751, -11.401258
   49.269, -11.470355
   49.794, -11.540475
   50.323, -11.611803
   50.859, -11.684356
   51.400, -11.757953
   51.947, -11.832420
   52.500, -11.907554
   53.058, -11.983127
   53.623, -12.059036
   54.194, -12.135648
   54.770, -12.213416
   55.353, -12.292229
   55.942, -12.371319
   56.537, -12.449949
   57.139, -12.527992
   57.747, -12.605302
   58.361, -12.679427
   58.982, -12.748559
   59.610, -12.813192
   60.244, -12.876462
   60.885, -12.940021
   61.533, -13.003478
   62.188, -13.066351
   62.850, -13.128611
   63.518, -13.190357
   64.194, -13.251696
   64.877, -13.312737
   65.568, -13.373595
   66.265, -13.434230
   66.970, -13.494561
   67.683, -13.554518
   68.403, -13.614322
   69.131, -13.674314
   69.867, -13.735271
   70.610, -13.797312
   71.361, -13.859357
   72.121, -13.919875
   72.888, -13.978121
   73.664, -14.034589
   74.448, -14.089931
   75.240, -14.144876
   76.040, -14.200003
   76.849, -14.255678
   77.667, -14.312224
   78.494, -14.370153
   79.329, -14.430335
   80.173, -14.493736
   81.026, -14.561678
   81.888, -14.640512
   82.759, -14.735681
   83.640, -14.849700
   84.530, -14.979008
   85.430, -15.120794
   86.339, -15.272499
   87.257, -15.430821
   88.186, -15.592244
   89.124, -15.753566
   90.072, -15.911682
   91.031, -16.063377
   91.999, -16.205280
   92.978, -16.330723
   93.968, -16.429234
   94.968, -16.502779
   95.978, -16.561687
   96.999, -16.619045
   98.032, -16.675917
   99.075, -16.732277
  100.129, -16.788309
  101.194, -16.844156
  102.271, -16.899923
  103.359, -16.955706
  104.459, -17.011656
  105.571, -17.068386
  106.694, -17.125824
  107.829, -17.183775
  108.977, -17.241722
  110.136, -17.299902
  111.308, -17.358213
  112.492, -17.416384
  113.689, -17.474195
  114.899, -17.531387
  116.122, -17.586639
  117.357, -17.633427
  118.606, -17.666946
  119.868, -17.685995
  121.144, -17.695759
  122.433, -17.700319
  123.735, -17.703615
  125.052, -17.709406
  126.383, -17.721529
  127.727, -17.743124
  129.087, -17.776978
  130.460, -17.828878
  131.848, -17.902843
  133.251, -17.998337
  134.669, -18.106632
  136.102, -18.216862
  137.550, -18.317915
  139.014, -18.397367
  140.493, -18.421585
  141.988, -18.374159
  143.499, -18.259827
  145.026, -18.110834
  146.569, -17.946524
  148.129, -17.782894
  149.705, -17.636482
  151.298, -17.523251
  152.908, -17.445524
  154.535, -17.392956
  156.179, -17.350914
  157.841, -17.315800
  159.520, -17.291399
  161.218, -17.281506
  162.933, -17.282883
  164.667, -17.286955
  166.419, -17.287874
  168.190, -17.295818
  169.979, -17.329494
  171.788, -17.402750
  173.616, -17.510035
  175.463, -17.640177
  177.330, -17.783884
  179.217, -17.929623
  181.124, -18.062290
  183.052, -18.171156
  184.999, -18.252705
  186.968, -18.302046
  188.957, -18.314537
  190.968, -18.293493
  193.000, -18.251944
  195.054, -18.209084
  197.129, -18.185764
  199.227, -18.205101
  201.347, -18.279354
  203.489, -18.402872
  205.654, -18.550583
  207.843, -18.693396
  210.054, -18.803411
  212.289, -18.862749
  214.548, -18.872704
  216.831, -18.853310
  219.138, -18.834648
  221.470, -18.854656
  223.827, -18.934061
  226.208, -19.066744
  228.615, -19.221153
  231.048, -19.374443
  233.506, -19.522747
  235.991, -19.674974
  238.502, -19.838915
  241.040, -20.012144
  243.605, -20.182505
  246.197, -20.314701
  248.816, -20.396816
  251.464, -20.437668
  254.140, -20.473974
  256.844, -20.519993
  259.577, -20.582418
  262.339, -20.659950
  265.130, -20.743496
  267.952, -20.811819
  270.803, -20.845514
  273.684, -20.842093
  276.596, -20.813068
  279.540, -20.769508
  282.514, -20.711315
  285.520, -20.639196
  288.558, -20.561111
  291.629, -20.499916
  294.732, -20.479095
  297.868, -20.499519
  301.037, -20.533924
  304.241, -20.541046
  307.478, -20.502735
  310.750, -20.430954
  314.056, -20.359228
  317.398, -20.314064
  320.775, -20.300941
