Frequency(Hz),   Magnitude(dB)
   11.804, -10.023087
   11.929, -10.075105
   12.056, -10.140256
   12.184, -10.206157
   12.314, -10.271059
   12.445, -10.335118
   12.578, -10.398482
   12.711, -10.461309
   12.847, -10.523757
   12.983, -10.585834
   13.122, -10.647369
   13.261, -10.708185
   13.402, -10.768220
   13.545, -10.827628
   13.689, -10.886560
   13.835, -10.945166
   13.982, -11.003548
   14.131, -11.061822
   14.281, -11.119855
   14.433, -11.177461
   14.587, -11.234464
   14.742, -11.290856
   14.899, -11.346831
   15.057, -11.402598
   15.217, -11.458241
   15.379, -11.513704
   15.543, -11.568884
   15.708, -11.623715
   15.875, -11.678211
   16.044, -11.732365
   16.215, -11.786238
   16.388, -11.839936
   16.562, -11.893610
   16.738, -11.947293
   16.916, -12.000822
   17.096, -12.054016
   17.278, -12.106822
   17.462, -12.159349
   17.648, -12.211660
   17.836, -12.263710
   18.025, -12.315353
   18.217, -12.366507
   18.411, -12.417258
   18.607, -12.467741
   18.805, -12.518059
   19.005, -12.568344
   19.207, -12.618635
   19.412, -12.668669
   19.618, -12.718092
   19.827, -12.766886
   20.038, -12.815272
   20.251, -12.863454
   20.467, -12.911367
   20.684, -12.958948
   20.905, -13.006192
   21.127, -13.053221
   21.352, -13.100139
   21.579, -13.146876
   21.809, -13.193233
   22.041, -13.239021
   22.275, -13.284171
   22.512, -13.328647
   22.752, -13.372505
   22.994, -13.415897
   23.239, -13.458932
   23.486, -13.501531
   23.736, -13.543562
   23.988, -13.584958
   24.244, -13.625804
   24.501, -13.666152
   24.762, -13.705937
   25.026, -13.745038
   25.292, -13.783381
   25.561, -13.821033
   25.833, -13.858120
   26.108, -13.894630
   26.386, -13.930295
   26.667, -13.964792
   26.950, -13.998151
   27.237, -14.030708
   27.527, -14.062654
   27.820, -14.093833
   28.116, -14.123994
   28.415, -14.153008
   28.717, -14.180911
   29.023, -14.207767
   29.332, -14.233616
   29.644, -14.258479
   29.959, -14.282364
   30.278, -14.305236
   30.600, -14.326872
   30.926, -14.346947
   31.255, -14.365490
   31.587, -14.382710
   31.924, -14.398728
   32.263, -14.413416
   32.607, -14.426603
   32.953, -14.438150
   33.304, -14.447963
   33.658, -14.455972
   34.017, -14.462194
   34.379, -14.466783
   34.744, -14.469787
   35.114, -14.469897
   35.488, -14.465698
   35.865, -14.456269
   36.247, -14.442051
   36.633, -14.423460
   37.022, -14.400689
   37.416, -14.373705
   37.815, -14.342510
   38.217, -14.307513
   38.624, -14.269331
   39.035, -14.228567
   39.450, -14.185571
   39.870, -14.140563
   40.294, -14.093806
   40.723, -14.045707
   41.156, -13.996758
   41.594, -13.947486
   42.036, -13.898289
   42.484, -13.849556
   42.936, -13.801722
   43.393, -13.755486
   43.854, -13.711620
   44.321, -13.670878
   44.793, -13.633922
   45.269, -13.601426
   45.751, -13.574306
   46.238, -13.553823
   46.730, -13.542876
