Frequency(Hz),   Magnitude(dB)
   11.804, -13.133829
   11.929, -13.167365
   12.056, -13.199862
   12.184, -13.230926
   12.314, -13.260590
   12.445, -13.288972
   12.578, -13.316239
   12.711, -13.342560
   12.847, -13.368062
   12.983, -13.392774
   13.122, -13.416515
   13.261, -13.439108
   13.402, -13.460481
   13.545, -13.480798
   13.689, -13.500200
   13.835, -13.518837
   13.982, -13.536812
   14.131, -13.554240
   14.281, -13.570989
   14.433, -13.586881
   14.587, -13.601712
   14.742, -13.615504
   14.899, -13.628440
   15.057, -13.640719
   15.217, -13.652436
   15.379, -13.663534
   15.543, -13.673920
   15.708, -13.683528
   15.875, -13.692362
   16.044, -13.700434
   16.215, -13.707777
   16.388, -13.714536
   16.562, -13.720850
   16.738, -13.726764
   16.916, -13.732094
   17.096, -13.736689
   17.278, -13.740504
   17.462, -13.743631
   17.648, -13.746170
   17.836, -13.748056
   18.025, -13.749165
   18.217, -13.749411
   18.411, -13.748912
   18.607, -13.747782
   18.805, -13.746153
   19.005, -13.744167
   19.207, -13.741882
   19.412, -13.739025
   19.618, -13.735281
   19.827, -13.730612
   20.038, -13.725297
   20.251, -13.719520
   20.467, -13.713255
   20.684, -13.706448
   20.905, -13.699113
   21.127, -13.691381
   21.352, -13.683396
   21.579, -13.675107
   21.809, -13.666332
   22.041, -13.656912
   22.275, -13.646796
   22.512, -13.635987
   22.752, -13.624552
   22.994, -13.612698
   23.239, -13.600476
   23.486, -13.587256
   23.736, -13.571953
   23.988, -13.553697
   24.244, -13.532268
   24.501, -13.507775
   24.762, -13.480241
   25.026, -13.449628
   25.292, -13.415939
   25.561, -13.379358
   25.833, -13.340094
   26.108, -13.298279
   26.386, -13.253758
   26.667, -13.206345
   26.950, -13.156228
   27.237, -13.103880
   27.527, -13.049689
   27.820, -12.993674
   28.116, -12.935773
   28.415, -12.876057
   28.717, -12.814801
   29.023, -12.752298
   29.332, -12.688835
   29.644, -12.624721
   29.959, -12.560228
   30.278, -12.495629
   30.600, -12.431015
   30.926, -12.366423
   31.255, -12.302197
   31.587, -12.238965
   31.924, -12.177230
   32.263, -12.117283
   32.607, -12.059393
   32.953, -12.003887
   33.304, -11.951177
   33.658, -11.901708
   34.017, -11.856050
   34.379, -11.814919
   34.744, -11.780234
   35.114, -11.765153
   35.488, -11.774773
   35.865, -11.807525
   36.247, -11.851242
   36.633, -11.903032
   37.022, -11.962354
   37.416, -12.028515
   37.815, -12.100861
   38.217, -12.179036
   38.624, -12.262829
   39.035, -12.351984
   39.450, -12.445897
   39.870, -12.543788
   40.294, -12.644832
   40.723, -12.748261
   41.156, -12.853359
   41.594, -12.959289
   42.036, -13.065063
   42.484, -13.169548
   42.936, -13.271603
   43.393, -13.370202
   43.854, -13.464323
   44.321, -13.552814
   44.793, -13.634294
   45.269, -13.707303
   45.751, -13.770486
   46.238, -13.822321
   46.730, -13.859496
   47.227, -13.882036
   47.730, -13.893204
   48.237, -13.898417
   48.751, -13.899550
   49.269, -13.896941
   49.794, -13.891110
   50.323, -13.882702
   50.859, -13.872142
   51.400, -13.859775
   51.947, -13.845922
   52.500, -13.830924
   53.058, -13.815164
   53.623, -13.799158
   54.194, -13.783950
   54.770, -13.770709
   55.353, -13.760077
   55.942, -13.752096
   56.537, -13.746889
   57.139, -13.745234
   57.747, -13.747975
   58.361, -13.754085
   58.982, -13.761619
   59.610, -13.769518
   60.244, -13.778695
   60.885, -13.790011
   61.533, -13.803096
   62.188, -13.817513
   62.850, -13.833328
   63.518, -13.850710
   64.194, -13.869839
   64.877, -13.890911
   65.568, -13.914119
   66.265, -13.939515
   66.970, -13.967069
   67.683, -13.996832
   68.403, -14.029103
   69.131, -14.064234
   69.867, -14.102150
   70.610, -14.143229
   71.361, -14.188909
   72.121, -14.240939
   72.888, -14.299767
   73.664, -14.364589
   74.448, -14.434427
   75.240, -14.508264
   76.040, -14.584829
   76.849, -14.662468
   77.667, -14.739413
   78.494, -14.813908
   79.329, -14.884389
   80.173, -14.949287
   81.026, -15.006538
   81.888, -15.051870
   82.759, -15.080424
   83.640, -15.089673
   84.530, -15.081413
   85.430, -15.059483
   86.339, -15.027376
   87.257, -14.988145
   88.186, -14.945071
   89.124, -14.902211
   90.072, -14.864176
   91.031, -14.835941
   91.999, -14.823205
   92.978, -14.833436
   93.968, -14.876987
   94.968, -14.958323
   95.978, -15.075433
   96.999, -15.219701
   98.032, -15.384185
   99.075, -15.561851
  100.129, -15.745341
  101.194, -15.926742
  102.271, -16.097530
  103.359, -16.248508
  104.459, -16.368650
  105.571, -16.443729
  106.694, -16.472404
  107.829, -16.463579
