Frequency(Hz),   Magnitude(dB)
   11.804, -25.460241
   11.929, -25.369694
   12.056, -25.187445
   12.184, -24.991312
   12.314, -24.792524
   12.445, -24.591282
   12.578, -24.387779
   12.711, -24.182213
   12.847, -23.974791
   12.983, -23.765583
   13.122, -23.554474
   13.261, -23.341337
   13.402, -23.126188
   13.545, -22.909233
   13.689, -22.690712
   13.835, -22.470825
   13.982, -22.249781
   14.131, -22.027752
   14.281, -21.804707
   14.433, -21.580568
   14.587, -21.355238
   14.742, -21.128819
   14.899, -20.901609
   15.057, -20.673925
   15.217, -20.445982
   15.379, -20.217842
   15.543, -19.989542
   15.708, -19.761150
   15.875, -19.532825
   16.044, -19.304710
   16.215, -19.077011
   16.388, -18.850033
   16.562, -18.624071
   16.738, -18.399347
   16.916, -18.175882
   17.096, -17.953712
   17.278, -17.732977
   17.462, -17.514002
   17.648, -17.297091
   17.836, -17.082417
   18.025, -16.870083
   18.217, -16.660273
   18.411, -16.453342
   18.607, -16.249680
   18.805, -16.049725
   19.005, -15.853876
   19.207, -15.662506
   19.412, -15.475666
   19.618, -15.293356
   19.827, -15.115900
   20.038, -14.943931
   20.251, -14.778003
   20.467, -14.618483
   20.684, -14.465696
   20.905, -14.320098
   21.127, -14.182238
   21.352, -14.052716
   21.579, -13.931951
   21.809, -13.820255
   22.041, -13.717957
   22.275, -13.625548
   22.512, -13.543567
   22.752, -13.472660
   22.994, -13.413589
   23.239, -13.366988
   23.486, -13.332225
   23.736, -13.307718
   23.988, -13.291884
   24.244, -13.284122
   24.501, -13.284310
   24.762, -13.292262
   25.026, -13.307683
   25.292, -13.330328
   25.561, -13.360037
   25.833, -13.396713
   26.108, -13.440109
   26.386, -13.489659
   26.667, -13.544737
   26.950, -13.605037
   27.237, -13.670515
   27.527, -13.740998
   27.820, -13.815875
   28.116, -13.894435
   28.415, -13.976053
   28.717, -14.060233
   29.023, -14.146437
   29.332, -14.234112
   29.644, -14.322604
   29.959, -14.411205
   30.278, -14.499146
   30.600, -14.585365
   30.926, -14.668707
   31.255, -14.748266
   31.587, -14.823298
   31.924, -14.892884
   32.263, -14.955790
   32.607, -15.010710
   32.953, -15.056255
   33.304, -15.091063
   33.658, -15.113664
   34.017, -15.122643
   34.379, -15.116607
   34.744, -15.095092
   35.114, -15.067250
   35.488, -15.037359
   35.865, -15.005223
   36.247, -14.962614
   36.633, -14.908108
   37.022, -14.842164
   37.416, -14.765160
   37.815, -14.677526
   38.217, -14.580159
   38.624, -14.474180
   39.035, -14.360746
   39.450, -14.240817
   39.870, -14.115233
   40.294, -13.984963
   40.723, -13.851119
   41.156, -13.715014
   41.594, -13.577975
   42.036, -13.441307
   42.484, -13.306334
   42.936, -13.174490
   43.393, -13.047555
   43.854, -12.927414
   44.321, -12.816024
   44.793, -12.715285
   45.269, -12.627248
   45.751, -12.554198
   46.238, -12.499556
   46.730, -12.474952
   47.227, -12.484989
   47.730, -12.525568
   48.237, -12.583366
   48.751, -12.652183
   49.269, -12.730664
   49.794, -12.818074
   50.323, -12.913654
   50.859, -13.016381
   51.400, -13.124997
   51.947, -13.238127
   52.500, -13.354306
   53.058, -13.471955
   53.623, -13.589540
   54.194, -13.705882
   54.770, -13.819804
   55.353, -13.929449
   55.942, -14.032190
   56.537, -14.125355
   57.139, -14.206707
   57.747, -14.273908
   58.361, -14.322770
   58.982, -14.354365
   59.610, -14.374672
   60.244, -14.392184
   60.885, -14.409871
   61.533, -14.427409
   62.188, -14.444344
   62.850, -14.460646
   63.518, -14.476425
   64.194, -14.491796
   64.877, -14.506899
   65.568, -14.521838
   66.265, -14.536582
   66.970, -14.551061
   67.683, -14.565241
   68.403, -14.579335
   69.131, -14.593676
   69.867, -14.608694
   70.610, -14.624281
   71.361, -14.639749
   72.121, -14.654347
   72.888, -14.667818
   73.664, -14.680427
   74.448, -14.692520
   75.240, -14.704511
   76.040, -14.716665
   76.849, -14.728949
   77.667, -14.741330
   78.494, -14.753893
   79.329, -14.767077
   80.173, -14.781384
   81.026, -14.797417
   81.888, -14.818335
   82.759, -14.847318
   83.640, -14.886264
   84.530, -14.934061
   85.430, -14.989426
   86.339, -15.050798
   87.257, -15.115861
