Frequency(Hz),   Magnitude(dB)
   11.804, -12.956274
   11.929, -13.021691
   12.056, -13.110398
   12.184, -13.200923
   12.314, -13.290173
   12.445, -13.378264
   12.578, -13.465346
   12.711, -13.551567
   12.847, -13.637046
   12.983, -13.721791
   13.122, -13.805605
   13.261, -13.888288
   13.402, -13.969762
   13.545, -14.050151
   13.689, -14.129597
   13.835, -14.208220
   13.982, -14.286123
   14.131, -14.363357
   14.281, -14.439795
   14.433, -14.515235
   14.587, -14.589442
   14.742, -14.662400
   14.899, -14.734282
   15.057, -14.805251
   15.217, -14.875390
   15.379, -14.944586
   15.543, -15.012716
   15.708, -15.079698
   15.875, -15.145494
   16.044, -15.210081
   16.215, -15.273453
   16.388, -15.335725
   16.562, -15.396980
   16.738, -15.457225
   16.916, -15.516256
   17.096, -15.573856
   17.278, -15.629933
   17.462, -15.684549
   17.648, -15.737738
   17.836, -15.789396
   18.025, -15.839342
   18.217, -15.887434
   18.411, -15.933722
   18.607, -15.978283
   18.805, -16.021181
   19.005, -16.062483
   19.207, -16.102188
   19.412, -16.139967
   19.618, -16.175409
   19.827, -16.208439
   20.038, -16.239231
   20.251, -16.267908
   20.467, -16.294365
   20.684, -16.318447
   20.905, -16.340094
   21.127, -16.359343
   21.352, -16.376257
   21.579, -16.390686
   21.809, -16.402338
   22.041, -16.410952
   22.275, -16.416391
   22.512, -16.418531
   22.752, -16.417339
   22.994, -16.412886
   23.239, -16.405069
   23.486, -16.392679
   23.736, -16.373857
   23.988, -16.347046
   24.244, -16.311857
   24.501, -16.268473
   24.762, -16.217010
   25.026, -16.157537
   25.292, -16.090204
   25.561, -16.015314
   25.833, -15.933239
   26.108, -15.844284
   26.386, -15.748466
   26.667, -15.645834
   26.950, -15.536761
   27.237, -15.421986
   27.527, -15.302163
   27.820, -15.177560
   28.116, -15.048448
   28.415, -14.915213
   28.717, -14.778483
   29.023, -14.638924
   29.332, -14.497231
   29.644, -14.354114
   29.959, -14.210333
   30.278, -14.066627
   30.600, -13.923601
   30.926, -13.781837
   31.255, -13.642281
   31.587, -13.506150
   31.924, -13.374606
   32.263, -13.248636
   32.607, -13.129234
   32.953, -13.017500
   33.304, -12.914655
   33.658, -12.821994
   34.017, -12.740993
   34.379, -12.673303
   34.744, -12.621575
   35.114, -12.596442
   35.488, -12.599272
   35.865, -12.625272
   36.247, -12.662027
   36.633, -12.706856
   37.022, -12.759225
   37.416, -12.818462
   37.815, -12.883865
   38.217, -12.955079
   38.624, -13.031910
   39.035, -13.114084
   39.450, -13.200988
   39.870, -13.291841
   40.294, -13.385779
   40.723, -13.482057
   41.156, -13.579926
