Frequency(Hz),   Magnitude(dB)
   11.804, -20.940168
   11.929, -21.068146
   12.056, -21.268616
   12.184, -21.477699
   12.314, -21.685883
   12.445, -21.893242
   12.578, -22.099895
   12.711, -22.305944
   12.847, -22.511492
   12.983, -22.716494
   13.122, -22.920719
   13.261, -23.123919
   13.402, -23.325964
   13.545, -23.526947
   13.689, -23.726955
   13.835, -23.926046
   13.982, -24.124266
   14.131, -24.321625
   14.281, -24.517929
   14.433, -24.712912
   14.587, -24.906282
   14.742, -25.097954
   14.899, -25.288015
   15.057, -25.476572
   15.217, -25.663610
   15.379, -25.848955
   15.543, -26.032404
   15.708, -26.213768
   15.875, -26.392929
   16.044, -26.569754
   16.215, -26.744162
   16.388, -26.916143
   16.562, -27.085690
   16.738, -27.252687
   16.916, -27.416815
   17.096, -27.577726
   17.278, -27.735228
   17.462, -27.889225
   17.648, -28.039621
   17.836, -28.186161
   18.025, -28.328527
   18.217, -28.466436
   18.411, -28.599758
   18.607, -28.728413
   18.805, -28.852278
   19.005, -28.971256
   19.207, -29.085148
   19.412, -29.193432
   19.618, -29.295507
   19.827, -29.391060
   20.038, -29.480074
   20.251, -29.562433
   20.467, -29.637804
   20.684, -29.705784
   20.905, -29.766054
   21.127, -29.818405
   21.352, -29.862604
   21.579, -29.898224
   21.809, -29.924686
   22.041, -29.941425
   22.275, -29.947971
   22.512, -29.943893
   22.752, -29.928806
   22.994, -29.902409
   23.239, -29.864256
   23.486, -29.812651
   23.736, -29.745344
   23.988, -29.660578
   24.244, -29.558022
   24.501, -29.437981
   24.762, -29.300755
   25.026, -29.146601
   25.292, -28.975880
   25.561, -28.789133
   25.833, -28.586981
   26.108, -28.370033
   26.386, -28.138641
   26.667, -27.893167
   26.950, -27.634386
   27.237, -27.363447
   27.527, -27.081432
   27.820, -26.789108
   28.116, -26.487255
   28.415, -26.176828
   28.717, -25.859034
   29.023, -25.535177
   29.332, -25.206659
   29.644, -24.874895
   29.959, -24.541420
   30.278, -24.207829
   30.600, -23.875584
   30.926, -23.546194
   31.255, -23.221605
   31.587, -22.904087
   31.924, -22.595901
   32.263, -22.299196
   32.607, -22.016230
   32.953, -21.749399
   33.304, -21.501272
   33.658, -21.274630
   34.017, -21.072435
   34.379, -20.897980
   34.744, -20.755472
   35.114, -20.655609
   35.488, -20.596260
   35.865, -20.568302
   36.247, -20.556524
   36.633, -20.557760
   37.022, -20.571190
   37.416, -20.595839
   37.815, -20.630686
   38.217, -20.675007
   38.624, -20.728214
   39.035, -20.789618
   39.450, -20.858162
   39.870, -20.932564
   40.294, -21.011492
   40.723, -21.093599
   41.156, -21.177563
   41.594, -21.261919
   42.036, -21.344988
   42.484, -21.424906
   42.936, -21.499743
   43.393, -21.567671
   43.854, -21.626783
   44.321, -21.674980
   44.793, -21.709902
   45.269, -21.729057
   45.751, -21.729956
   46.238, -21.711096
   46.730, -21.680876
   47.227, -21.645260
   47.730, -21.603994
   48.237, -21.548134
   48.751, -21.474022
   49.269, -21.382694
   49.794, -21.275993
   50.323, -21.155918
   50.859, -21.024395
   51.400, -20.883358
   51.947, -20.734846
   52.500, -20.581030
   53.058, -20.424212
   53.623, -20.267015
   54.194, -20.112665
   54.770, -19.964670
   55.353, -19.826160
   55.942, -19.699800
   56.537, -19.588488
   57.139, -19.495947
   57.747, -19.428526
   58.361, -19.414780
   58.982, -19.470762
   59.610, -19.588333
   60.244, -19.733627
   60.885, -19.887281
   61.533, -20.046650
   62.188, -20.210649
   62.850, -20.378633
   63.518, -20.549995
   64.194, -20.724106
   64.877, -20.900293
   65.568, -21.077826
   66.265, -21.255760
   66.970, -21.433052
   67.683, -21.608612
   68.403, -21.781569
   69.131, -21.951283
   69.867, -22.119461
   70.610, -22.290096
   71.361, -22.464485
   72.121, -22.640806
   72.888, -22.815620
   73.664, -22.988712
   74.448, -23.160223
   75.240, -23.330294
   76.040, -23.498957
   76.849, -23.665926
   77.667, -23.830877
   78.494, -23.993605
   79.329, -24.154245
   80.173, -24.312958
   81.026, -24.463440
   81.888, -24.533453
   82.759, -24.482262
   83.640, -24.315958
   84.530, -24.104202
   85.430, -23.870518
   86.339, -23.620792
   87.257, -23.359392
   88.186, -23.091043
   89.124, -22.821283
   90.072, -22.556332
   91.031, -22.302849
   91.999, -22.067945
   92.978, -21.854958
   93.968, -21.653662
   94.968, -21.456755
   95.978, -21.261595
   96.999, -21.074430
   98.032, -20.896049
   99.075, -20.726780
  100.129, -20.567158
  101.194, -20.417698
  102.271, -20.278896
  103.359, -20.151382
  104.459, -20.038818
  105.571, -19.957933
  106.694, -19.910267
  107.829, -19.889378
  108.977, -19.878584
  110.136, -19.876930
  111.308, -19.884583
  112.492, -19.901621
  113.689, -19.928095
  114.899, -19.964191
  116.122, -20.010460
  117.357, -20.067823
  118.606, -20.134035
  119.868, -20.205698
  121.144, -20.279673
  122.433, -20.356007
  123.735, -20.434843
  125.052, -20.515936
  126.383, -20.598869
  127.727, -20.682444
  129.087, -20.764601
  130.460, -20.846266
  131.848, -20.930120
  133.251, -21.019377
  134.669, -21.113281
  136.102, -21.209921
  137.550, -21.307741
  139.014, -21.408298
  140.493, -21.531527
  141.988, -21.702587
  143.499, -21.937004
  145.026, -22.223192
  146.569, -22.538208
  148.129, -22.856670
  149.705, -23.149368
  151.298, -23.364668
  152.908, -23.430670
  154.535, -23.328167
  156.179, -23.098585
  157.841, -22.814819
  159.520, -22.523409
  161.218, -22.269461
  162.933, -22.092730
  164.667, -22.003542
  166.419, -21.981602
  168.190, -22.002335
  169.979, -22.056515
  171.788, -22.142721
  173.616, -22.241327
  175.463, -22.336098
  177.330, -22.410721
  179.217, -22.452805
  181.124, -22.451729
  183.052, -22.418955
  184.999, -22.382534
  186.968, -22.411486
  188.957, -22.567362
  190.968, -22.870605
  193.000, -23.270407
  195.054, -23.693388
  197.129, -24.072166
  199.227, -24.365074
  201.347, -24.567139
  203.489, -24.696093
  205.654, -24.757439
  207.843, -24.745737
  210.054, -24.641129
  212.289, -24.414774
  214.548, -24.067940
  216.831, -23.647545
  219.138, -23.228817
  221.470, -22.872534
  223.827, -22.599794
  226.208, -22.409039
  228.615, -22.283831
  231.048, -22.220026
  233.506, -22.234777
  235.991, -22.379442
  238.502, -22.673864
  241.040, -23.066267
  243.605, -23.417091
  246.197, -23.547819
  248.816, -23.417017
  251.464, -23.112171
  254.140, -22.787245
  256.844, -22.506973
  259.577, -22.285166
  262.339, -22.111786
  265.130, -21.973946
  267.952, -21.872820
  270.803, -21.808220
  273.684, -21.780460
  276.596, -21.790871
  279.540, -21.842573
  282.514, -21.950014
  285.520, -22.116390
  288.558, -22.313335
  291.629, -22.455235
  294.732, -22.475031
  297.868, -22.380756
  301.037, -22.248383
  304.241, -22.137049
  307.478, -22.063881
  310.750, -22.026508
  314.056, -22.026270
  317.398, -22.080765
  320.775, -22.192106
  324.189, -22.329821
  327.638, -22.424299
  331.124, -22.440542
  334.648, -22.400438
  338.209, -22.364996
  341.807, -22.369513
  345.444, -22.411165
  349.120, -22.453707
  352.835, -22.460922
  356.589, -22.427685
  360.384, -22.381517
  364.218, -22.355413
  368.094, -22.357521
  372.011, -22.361259
  375.969, -22.310352
  379.970, -22.188082
  384.013, -22.063423
  388.099, -22.059118
  392.228, -22.194662
  396.402, -22.340267
  400.620, -22.329958
  404.883, -22.164570
  409.191, -21.983351
  413.545, -21.869991
  417.945, -21.826569
  422.393, -21.822227
  426.887, -21.843206
  431.429, -21.870575
  436.020, -21.886995
  440.660, -21.882046
  445.348, -21.843056
  450.087, -21.769211
  454.876, -21.699293
  459.717, -21.672163
  464.608, -21.694149
  469.552, -21.736506
  474.548, -21.783682
  479.598, -21.833689
  484.701, -21.887768
  489.858, -21.948206
  495.071, -22.018064
  500.339, -22.088270
  505.663, -22.138805
  511.043, -22.168343
  516.481, -22.201567
  521.977, -22.249086
  527.531, -22.252478
  533.144, -22.190781
  538.817, -22.149611
  544.550, -22.195438
  550.345, -22.267694
  556.201, -22.279102
  562.119, -22.261425
  568.100, -22.276836
  574.145, -22.310732
  580.255, -22.342180
  586.429, -22.487364
  592.669, -22.754684
