Frequency(Hz),   Magnitude(dB)
   11.804, -18.016146
   11.929, -18.032591
   12.056, -18.035307
   12.184, -18.035288
   12.314, -18.034216
   12.445, -18.032263
   12.578, -18.029585
   12.711, -18.026350
   12.847, -18.022738
   12.983, -18.018751
   13.122, -18.014275
   13.261, -18.009096
   13.402, -18.003202
   13.545, -17.996752
   13.689, -17.989908
   13.835, -17.982843
   13.982, -17.975679
   14.131, -17.968540
   14.281, -17.961323
   14.433, -17.953859
   14.587, -17.945976
   14.742, -17.937691
   14.899, -17.929235
   15.057, -17.920811
   15.217, -17.912546
   15.379, -17.904390
   15.543, -17.896275
   15.708, -17.888163
   15.875, -17.880079
   16.044, -17.872044
   16.215, -17.864128
   16.388, -17.856476
   16.562, -17.849287
   16.738, -17.842583
   16.916, -17.836241
   17.096, -17.830116
   17.278, -17.824186
   17.462, -17.818577
   17.648, -17.813400
   17.836, -17.808611
   18.025, -17.804121
   18.217, -17.799875
   18.411, -17.795992
   18.607, -17.792629
   18.805, -17.789951
   19.005, -17.788099
   19.207, -17.787169
   19.412, -17.786915
   19.618, -17.787043
   19.827, -17.787552
   20.038, -17.788723
   20.251, -17.790783
   20.467, -17.793732
   20.684, -17.797529
   20.905, -17.802219
   21.127, -17.807964
   21.352, -17.814922
   21.579, -17.823076
   21.809, -17.832268
   22.041, -17.842360
   22.275, -17.853321
   22.512, -17.865189
   22.752, -17.878044
   22.994, -17.892120
   23.239, -17.907574
   23.486, -17.924452
   23.736, -17.942766
   23.988, -17.962637
   24.244, -17.984240
   24.501, -18.007708
   24.762, -18.033054
   25.026, -18.060261
   25.292, -18.089325
   25.561, -18.120398
   25.833, -18.153688
   26.108, -18.189283
   26.386, -18.227018
   26.667, -18.266645
   26.950, -18.308300
   27.237, -18.352417
   27.527, -18.399305
   27.820, -18.448902
   28.116, -18.501053
   28.415, -18.555759
   28.717, -18.613159
   29.023, -18.673424
   29.332, -18.736732
   29.644, -18.803223
   29.959, -18.873018
   30.278, -18.946226
   30.600, -19.022736
   30.926, -19.102367
   31.255, -19.185284
   31.587, -19.271837
   31.924, -19.362297
   32.263, -19.456675
   32.607, -19.554949
   32.953, -19.657143
   33.304, -19.763325
   33.658, -19.873577
   34.017, -19.988089
   34.379, -20.107174
   34.744, -20.230827
   35.114, -20.355593
   35.488, -20.483173
   35.865, -20.618122
   36.247, -20.767773
   36.633, -20.933022
   37.022, -21.113201
   37.416, -21.307289
   37.815, -21.514246
   38.217, -21.733299
   38.624, -21.963804
   39.035, -22.205013
   39.450, -22.455805
   39.870, -22.714857
   40.294, -22.980734
   40.723, -23.252031
   41.156, -23.527321
   41.594, -23.805063
   42.036, -24.083454
   42.484, -24.360554
   42.936, -24.634308
   43.393, -24.902746
   43.854, -25.163837
   44.321, -25.415339
   44.793, -25.654737
   45.269, -25.879372
   45.751, -26.086588
   46.238, -26.271004
   46.730, -26.398512
   47.227, -26.445332
   47.730, -26.413898
   48.237, -26.338926
   48.751, -26.237587
   49.269, -26.113014
   49.794, -25.967632
   50.323, -25.804070
   50.859, -25.624947
   51.400, -25.432909
   51.947, -25.230791
   52.500, -25.021585
   53.058, -24.808481
   53.623, -24.595047
   54.194, -24.385489
   54.770, -24.184393
   55.353, -23.995987
   55.942, -23.824137
   56.537, -23.672998
   57.139, -23.547585
   57.747, -23.452745
   58.361, -23.386375
   58.982, -23.343386
   59.610, -23.320890
   60.244, -23.320997
   60.885, -23.344675
   61.533, -23.388821
   62.188, -23.449871
   62.850, -23.524509
   63.518, -23.609259
   64.194, -23.700428
   64.877, -23.794075
   65.568, -23.885939
   66.265, -23.971338
   66.970, -24.045233
   67.683, -24.102270
   68.403, -24.137058
   69.131, -24.143246
   69.867, -24.107367
   70.610, -24.018164
   71.361, -23.882160
   72.121, -23.717667
   72.888, -23.539764
   73.664, -23.351376
   74.448, -23.154453
   75.240, -22.951113
   76.040, -22.743437
   76.849, -22.533371
   77.667, -22.322918
   78.494, -22.114408
   79.329, -21.910603
   80.173, -21.714500
   81.026, -21.528116
   81.888, -21.343832
   82.759, -21.156389
   83.640, -20.964842
   84.530, -20.776012
   85.430, -20.592720
   86.339, -20.415302
   87.257, -20.243299
   88.186, -20.076279
   89.124, -19.914265
   90.072, -19.757641
   91.031, -19.606850
   91.999, -19.463728
   92.978, -19.344563
   93.968, -19.305267
   94.968, -19.375990
   95.978, -19.559076
   96.999, -19.814846
   98.032, -20.123697
   99.075, -20.467257
  100.129, -20.825880
  101.194, -21.178377
  102.271, -21.501793
  103.359, -21.771284
  104.459, -21.957973
  105.571, -22.027988
  106.694, -21.977060
  107.829, -21.826233
  108.977, -21.611677
  110.136, -21.354429
  111.308, -21.074530
  112.492, -20.793020
  113.689, -20.532095
  114.899, -20.315229
  116.122, -20.167759
  117.357, -20.106981
  118.606, -20.123106
  119.868, -20.191393
  121.144, -20.286110
  122.433, -20.396967
  123.735, -20.514322
  125.052, -20.627468
  126.383, -20.724936
  127.727, -20.796789
  129.087, -20.844061
  130.460, -20.867113
  131.848, -20.868732
  133.251, -20.849451
  134.669, -20.819054
  136.102, -20.788063
  137.550, -20.768085
  139.014, -20.774973
  140.493, -20.845739
  141.988, -21.002771
  143.499, -21.248327
  145.026, -21.551043
  146.569, -21.884092
  148.129, -22.220827
  149.705, -22.532370
  151.298, -22.788057
  152.908, -22.973955
  154.535, -23.099209
  156.179, -23.184731
  157.841, -23.243277
  159.520, -23.278919
  161.218, -23.294174
  162.933, -23.282743
  164.667, -23.235260
  166.419, -23.152657
  168.190, -23.056049
  169.979, -22.973139
  171.788, -22.921768
  173.616, -22.899858
  175.463, -22.896706
  177.330, -22.900938
  179.217, -22.899191
  181.124, -22.877745
  183.052, -22.829664
  184.999, -22.751940
  186.968, -22.600924
  188.957, -22.303156
  190.968, -21.829479
  193.000, -21.237249
  195.054, -20.634563
  197.129, -20.139547
  199.227, -19.946949
  201.347, -20.117065
  203.489, -20.620604
  205.654, -21.263224
  207.843, -21.884867
  210.054, -22.323242
  212.289, -22.523972
  214.548, -22.547821
  216.831, -22.497471
  219.138, -22.401686
  221.470, -22.270794
  223.827, -22.108881
  226.208, -21.915932
  228.615, -21.693363
  231.048, -21.470734
  233.506, -21.336731
  235.991, -21.342007
  238.502, -21.479511
  241.040, -21.679644
  243.605, -21.904449
  246.197, -22.143639
  248.816, -22.399771
  251.464, -22.671650
  254.140, -22.945803
  256.844, -23.131525
  259.577, -23.159170
  262.339, -23.039129
  265.130, -22.864382
  267.952, -22.690948
  270.803, -22.526594
  273.684, -22.372129
  276.596, -22.229675
  279.540, -22.125214
  282.514, -22.108448
  285.520, -22.192684
  288.558, -22.335194
  291.629, -22.439184
  294.732, -22.456654
  297.868, -22.399286
  301.037, -22.320490
  304.241, -22.257517
  307.478, -22.220064
  310.750, -22.203501
  314.056, -22.201918
  317.398, -22.217464
  320.775, -22.249422
  324.189, -22.287420
  327.638, -22.310326
  331.124, -22.305531
  334.648, -22.272427
  338.209, -22.217443
  341.807, -22.135166
  345.444, -22.032232
  349.120, -21.958178
  352.835, -21.998495
  356.589, -22.168734
  360.384, -22.405073
  364.218, -22.614803
  368.094, -22.764959
  372.011, -22.844496
  375.969, -22.816925
  379.970, -22.691669
  384.013, -22.522989
  388.099, -22.370827
  392.228, -22.246323
  396.402, -22.139442
  400.620, -22.047174
  404.883, -21.961475
  409.191, -21.854977
  413.545, -21.701181
  417.945, -21.525875
  422.393, -21.401819
  426.887, -21.357710
  431.429, -21.373835
  436.020, -21.410559
  440.660, -21.447838
  445.348, -21.399998
  450.087, -21.229069
  454.876, -21.113146
  459.717, -21.294022
  464.608, -21.733965
  469.552, -22.103146
  474.548, -22.167364
  479.598, -22.080185
  484.701, -22.035873
  489.858, -22.060425
  495.071, -22.135815
  500.339, -22.215567
  505.663, -22.210045
  511.043, -22.129662
  516.481, -22.117386
  521.977, -22.240236
  527.531, -22.404408
  533.144, -22.463989
  538.817, -22.388172
  544.550, -22.231211
  550.345, -22.089252
  556.201, -22.013189
  562.119, -21.999994
  568.100, -22.007547
  574.145, -22.112968
  580.255, -22.317442
  586.429, -22.457876
  592.669, -22.469488
  598.975, -22.594271
  605.349, -22.937452
  611.790, -23.313402
  618.300, -23.550064
  624.879, -23.804783
  631.528, -24.182777
  638.248, -24.541172
  645.039, -24.664455
  651.903, -24.620319
  658.839, -24.615633
  665.850, -24.689020
  672.935, -24.664162
  680.095, -24.385242
  687.332, -23.984531
  694.645, -23.556963
  702.037, -23.201405
  709.507, -22.952583
  717.057, -22.803308
  724.686, -22.691872
  732.398, -22.554649
  740.191, -22.274055
  748.067, -21.990774
  756.027, -21.848324
  764.071, -21.954685
  772.201, -22.047297
  780.418, -22.021473
  788.722, -21.920246
  797.115, -21.809599
  805.597, -21.739840
  814.169, -21.713078
  822.832, -21.754436
  831.587, -21.747934
  840.436, -21.697561
  849.379, -21.663820
  858.417, -21.647762
  867.551, -21.599428
  876.782, -21.483009
  886.111, -21.356920
  895.540, -21.292053
  905.069, -21.314749
  914.700, -21.294834
  924.433, -21.226496
  934.269, -21.164696
  944.210, -21.187452
  954.257, -21.205673
  964.411, -21.173735
  974.673, -21.161783
  985.044, -21.183844
  995.526, -21.116623
 1006.119, -20.975542
 1016.824, -20.837341
 1027.644, -20.780170
 1038.579, -20.698933
 1049.630, -20.611437
 1060.799, -20.558516
 1072.086, -20.545576
 1083.494, -20.542681
 1095.023, -20.534094
 1106.674, -20.514225
 1118.450, -20.478237
 1130.351, -20.457777
 1142.379, -20.439308
 1154.534, -20.413689
 1166.819, -20.380804
 1179.235, -20.346725
 1191.783, -20.301901
 1204.464, -20.234749
 1217.280, -20.188667
 1230.233, -20.134869
 1243.323, -20.073780
 1256.553, -20.021101
 1269.923, -20.012774
 1283.436, -20.030098
 1297.093, -20.024103
 1310.895, -19.990238
 1324.843, -19.926779
 1338.940, -19.890022
 1353.188, -19.848408
 1367.586, -19.811356
 1382.138, -19.728497
 1396.845, -19.679882
 1411.708, -19.639793
 1426.730, -19.628380
 1441.911, -19.625408
 1457.254, -19.595278
 1472.760, -19.554089
 1488.431, -19.459160
 1504.269, -19.376949
 1520.275, -19.293310
 1536.452, -19.220478
 1552.801, -19.165174
 1569.323, -19.117657
 1586.022, -19.098511
 1602.898, -19.074511
 1619.954, -19.032480
 1637.191, -18.963203
 1654.612, -18.886717
 1672.218, -18.791861
 1690.011, -18.693535
 1707.994, -18.596195
 1726.168, -18.549065
 1744.536, -18.503819
 1763.099, -18.448961
 1781.859, -18.374413
 1800.819, -18.297192
 1819.981, -18.200874
 1839.347, -18.090797
 1858.918, -18.003918
 1878.698, -17.912107
 1898.689, -17.802534
 1918.892, -17.693247
 1939.310, -17.615572
 1959.946, -17.538174
 1980.801, -17.432055
 2001.878, -17.289419
 2023.179, -17.140028
 2044.707, -17.002260
 2066.464, -16.890566
 2088.452, -16.783051
 2110.674, -16.649822
 2133.133, -16.513760
 2155.831, -16.356216
 2178.771, -16.201141
 2201.954, -16.049469
 2225.384, -15.912305
 2249.063, -15.763929
 2272.995, -15.594391
 2297.181, -15.420364
 2321.624, -15.250227
 2346.328, -15.085825
 2371.294, -14.928560
 2396.526, -14.768135
 2422.027, -14.610042
 2447.798, -14.445188
 2473.844, -14.287186
 2500.168, -14.140011
 2526.771, -14.010875
 2553.657, -13.892491
 2580.830, -13.774303
 2608.291, -13.632191
 2636.045, -13.492731
