Frequency(Hz),   Magnitude(dB)
   11.804, -24.428356
   11.929, -24.373829
   12.056, -24.253244
   12.184, -24.122257
   12.314, -23.989006
   12.445, -23.853643
   12.578, -23.716393
   12.711, -23.577450
   12.847, -23.436995
   12.983, -23.295116
   13.122, -23.151670
   13.261, -23.006531
   13.402, -22.859713
   13.545, -22.711412
   13.689, -22.561852
   13.835, -22.411240
   13.982, -22.259775
   14.131, -22.107601
   14.281, -21.954710
   14.433, -21.800982
   14.587, -21.646328
   14.742, -21.490833
   14.899, -21.334787
   15.057, -21.178486
   15.217, -21.022154
   15.379, -20.865826
   15.543, -20.709518
   15.708, -20.553291
   15.875, -20.397293
   16.044, -20.241648
   16.215, -20.086552
   16.388, -19.932281
   16.562, -19.779133
   16.738, -19.627289
   16.916, -19.476770
   17.096, -19.327576
   17.278, -19.179844
   17.462, -19.033863
   17.648, -18.889927
   17.836, -18.748180
   18.025, -18.608707
   18.217, -18.471663
   18.411, -18.337364
   18.607, -18.206200
   18.805, -18.078552
   19.005, -17.954821
   19.207, -17.835339
   19.412, -17.720119
   19.618, -17.609144
   19.827, -17.502699
   20.038, -17.401369
   20.251, -17.305687
   20.467, -17.215977
   20.684, -17.132523
   20.905, -17.055740
   21.127, -16.986164
   21.352, -16.924324
   21.579, -16.870613
   21.809, -16.825274
   22.041, -16.788616
   22.275, -16.761059
   22.512, -16.743105
   22.752, -16.735342
   22.994, -16.738480
   23.239, -16.753065
   23.486, -16.778088
   23.736, -16.811384
   23.988, -16.850843
   24.244, -16.895725
   24.501, -16.945953
   24.762, -17.001398
   25.026, -17.061850
   25.292, -17.127144
   25.561, -17.197250
   25.833, -17.272131
   26.108, -17.351671
   26.386, -17.435431
   26.667, -17.522923
   26.950, -17.613987
   27.237, -17.708744
   27.527, -17.807178
   27.820, -17.908884
   28.116, -18.013344
   28.415, -18.120140
   28.717, -18.229000
   29.023, -18.339647
   29.332, -18.451775
   29.644, -18.565014
   29.959, -18.678974
   30.278, -18.793171
   30.600, -18.906902
   30.926, -19.019360
   31.255, -19.130028
   31.587, -19.238544
   31.924, -19.344444
   32.263, -19.446938
   32.607, -19.545174
   32.953, -19.638298
   33.304, -19.725464
   33.658, -19.805771
   34.017, -19.878407
