Frequency(Hz),   Magnitude(dB)
   11.804, -10.730246
   11.929, -10.903762
   12.056, -11.187037
   12.184, -11.484633
   12.314, -11.782137
   12.445, -12.079646
   12.578, -12.377242
   12.711, -12.675045
   12.847, -12.973126
   12.983, -13.271428
   13.122, -13.569733
   13.261, -13.867746
   13.402, -14.165360
   13.545, -14.462634
   13.689, -14.759642
   13.835, -15.056427
   13.982, -15.353018
   14.131, -15.649396
   14.281, -15.945352
   14.433, -16.240593
   14.587, -16.534815
   14.742, -16.827890
   14.899, -17.119900
   15.057, -17.410900
   15.217, -17.700869
   15.379, -17.989573
   15.543, -18.276791
   15.708, -18.562296
   15.875, -18.845932
   16.044, -19.127518
   16.215, -19.406944
   16.388, -19.684135
   16.562, -19.959053
   16.738, -20.231518
   16.916, -20.501160
   17.096, -20.767595
   17.278, -21.030544
   17.462, -21.289856
   17.648, -21.545376
   17.836, -21.796801
   18.025, -22.043699
   18.217, -22.285730
   18.411, -22.522688
   18.607, -22.754406
   18.805, -22.980686
   19.005, -23.201326
   19.207, -23.416040
   19.412, -23.624203
   19.618, -23.825098
   19.827, -24.018326
   20.038, -24.203737
   20.251, -24.381111
   20.467, -24.549961
   20.684, -24.709780
   20.905, -24.860115
   21.127, -25.000595
   21.352, -25.130854
   21.579, -25.250311
   21.809, -25.358208
   22.041, -25.453825
   22.275, -25.536512
   22.512, -25.605648
   22.752, -25.660656
   22.994, -25.701054
   23.239, -25.726254
   23.486, -25.735168
   23.736, -25.726646
   23.988, -25.700016
   24.244, -25.655376
   24.501, -25.593061
   24.762, -25.513399
   25.026, -25.416666
   25.292, -25.303251
   25.561, -25.173725
   25.833, -25.028755
   26.108, -24.868961
   26.386, -24.694752
   26.667, -24.506508
   26.950, -24.305061
   27.237, -24.091600
   27.527, -23.867273
   27.820, -23.632885
   28.116, -23.389254
   28.415, -23.137411
   28.717, -22.878630
   29.023, -22.614283
   29.332, -22.345827
   29.644, -22.074774
   29.959, -21.802725
   30.278, -21.531351
   30.600, -21.262220
   30.926, -20.996927
   31.255, -20.737513
   31.587, -20.486361
   31.924, -20.245829
   32.263, -20.018208
   32.607, -19.805841
   32.953, -19.611261
   33.304, -19.437197
   33.658, -19.286543
   34.017, -19.162426
   34.379, -19.068289
   34.744, -19.007559
   35.114, -18.981539
   35.488, -18.985685
   35.865, -19.013260
   36.247, -19.058817
   36.633, -19.121126
   37.022, -19.199329
   37.416, -19.292280
   37.815, -19.398767
   38.217, -19.517885
   38.624, -19.648808
   39.035, -19.790625
   39.450, -19.942015
   39.870, -20.101437
   40.294, -20.267235
   40.723, -20.437796
   41.156, -20.611414
   41.594, -20.786293
   42.036, -20.960342
   42.484, -21.131308
   42.936, -21.296829
   43.393, -21.454575
   43.854, -21.602169
   44.321, -21.736969
   44.793, -21.856062
   45.269, -21.956347
   45.751, -22.034693
   46.238, -22.087769
   46.730, -22.110516
   47.227, -22.104721
   47.730, -22.077417
   48.237, -22.037960
   48.751, -21.989368
   49.269, -21.932421
   49.794, -21.868053
   50.323, -21.797340
   50.859, -21.721195
   51.400, -21.640471
   51.947, -21.556036
   52.500, -21.468824
   53.058, -21.379812
   53.623, -21.290232
   54.194, -21.201799
   54.770, -21.116451
   55.353, -21.035620
   55.942, -20.960205
   56.537, -20.891226
   57.139, -20.830414
   57.747, -20.779482
   58.361, -20.736906
   58.982, -20.698742
   59.610, -20.662113
   60.244, -20.627316
   60.885, -20.595642
   61.533, -20.566746
   62.188, -20.540277
   62.850, -20.516325
   63.518, -20.495102
   64.194, -20.476837
   64.877, -20.461775
   65.568, -20.450155
   66.265, -20.442076
   66.970, -20.437578
   67.683, -20.436747
   68.403, -20.439930
   69.131, -20.447577
   69.867, -20.459677
   70.610, -20.476799
   71.361, -20.500374
   72.121, -20.531937
   72.888, -20.571644
   73.664, -20.618422
   74.448, -20.671019
   75.240, -20.728117
   76.040, -20.788157
   76.849, -20.849144
   77.667, -20.908943
   78.494, -20.965422
   79.329, -21.016647
   80.173, -21.060575
   81.026, -21.094481
   81.888, -21.111374
   82.759, -21.110794
   83.640, -21.097260
   84.530, -21.079729
   85.430, -21.060650
   86.339, -21.040064
   87.257, -21.017254
   88.186, -20.991482
   89.124, -20.962515
   90.072, -20.930412
   91.031, -20.895340
   91.999, -20.857866
   92.978, -20.819429
   93.968, -20.781927
   94.968, -20.743893
   95.978, -20.702694
   96.999, -20.655987
   98.032, -20.604654
   99.075, -20.550112
  100.129, -20.494011
  101.194, -20.438116
  102.271, -20.384249
  103.359, -20.334574
  104.459, -20.297188
  105.571, -20.311527
  106.694, -20.399349
  107.829, -20.564636
  108.977, -20.777184
  110.136, -21.022474
  111.308, -21.286503
  112.492, -21.554071
  113.689, -21.808874
  114.899, -22.033264
  116.122, -22.206095
  117.357, -22.307108
  118.606, -22.344509
  119.868, -22.341890
  121.144, -22.323578
  122.433, -22.291603
  123.735, -22.245604
  125.052, -22.184828
  126.383, -22.108536
  127.727, -22.018017
  129.087, -21.919519
  130.460, -21.807913
  131.848, -21.676714
  133.251, -21.521639
  134.669, -21.353121
  136.102, -21.182846
  137.550, -21.023661
  139.014, -20.897053
  140.493, -20.889847
  141.988, -21.073181
  143.499, -21.477905
  145.026, -22.043901
  146.569, -22.697844
  148.129, -23.362537
  149.705, -23.950998
  151.298, -24.350977
  152.908, -24.446495
  154.535, -24.215523
  156.179, -23.741304
  157.841, -23.150084
  159.520, -22.545086
  161.218, -22.028849
  162.933, -21.704403
  164.667, -21.612526
