Frequency(Hz),   Magnitude(dB)
   11.804, -17.125175
   11.929, -17.166225
   12.056, -17.212019
   12.184, -17.257328
   12.314, -17.301479
   12.445, -17.344616
   12.578, -17.386885
   12.711, -17.428473
   12.847, -17.469501
   12.983, -17.510014
   13.122, -17.549835
   13.261, -17.588783
   13.402, -17.626797
   13.545, -17.664034
   13.689, -17.700659
   13.835, -17.736814
   13.982, -17.772623
   14.131, -17.808170
   14.281, -17.843372
   14.433, -17.878023
   14.587, -17.911949
   14.742, -17.945158
   14.899, -17.977835
   15.057, -18.010199
   15.217, -18.042360
   15.379, -18.074240
   15.543, -18.105768
   15.708, -18.136871
   15.875, -18.167574
   16.044, -18.197886
   16.215, -18.227850
   16.388, -18.257610
   16.562, -18.287329
   16.738, -18.317026
   16.916, -18.346552
   17.096, -18.375751
   17.278, -18.404573
   17.462, -18.433144
   17.648, -18.461546
   17.836, -18.489725
   18.025, -18.517574
   18.217, -18.545010
   18.411, -18.572149
   18.607, -18.599113
   18.805, -18.626047
   19.005, -18.653101
   19.207, -18.680332
   19.412, -18.707478
   19.618, -18.734222
   19.827, -18.760557
   20.038, -18.786743
   20.251, -18.812979
   20.467, -18.839254
   20.684, -18.865511
   20.905, -18.891773
   21.127, -18.918194
   21.352, -18.944902
   21.579, -18.971863
   21.809, -18.998898
   22.041, -19.025850
   22.275, -19.052700
   22.512, -19.079435
   22.752, -19.106148
   22.994, -19.133022
   23.239, -19.160168
   23.486, -19.187126
   23.736, -19.213146
   23.988, -19.237604
   24.244, -19.260389
   24.501, -19.281588
   24.762, -19.301212
   25.026, -19.319206
   25.292, -19.335558
   25.561, -19.350428
   25.833, -19.363987
   26.108, -19.376341
   26.386, -19.387306
   26.667, -19.396654
   26.950, -19.404539
   27.237, -19.411396
   27.527, -19.417562
   27.820, -19.422995
   28.116, -19.427567
   28.415, -19.431328
   28.717, -19.434444
   29.023, -19.437164
   29.332, -19.439705
   29.644, -19.442261
   29.959, -19.445042
   30.278, -19.448240
   30.600, -19.451822
   30.926, -19.455723
   31.255, -19.460190
   31.587, -19.465710
   31.924, -19.472685
   32.263, -19.481251
   32.607, -19.491539
   32.953, -19.503735
   33.304, -19.518087
   33.658, -19.534870
   34.017, -19.554462
   34.379, -19.577417
   34.744, -19.605169
   35.114, -19.648157
   35.488, -19.713587
   35.865, -19.804190
   36.247, -19.913481
   36.633, -20.039248
   37.022, -20.180584
   37.416, -20.336430
   37.815, -20.505640
   38.217, -20.687386
   38.624, -20.880926
   39.035, -21.085419
   39.450, -21.299665
   39.870, -21.522211
   40.294, -21.751514
   40.723, -21.986067
   41.156, -22.224297
   41.594, -22.464531
   42.036, -22.704832
   42.484, -22.943089
   42.936, -23.177074
   43.393, -23.404667
   43.854, -23.623644
   44.321, -23.831553
   44.793, -24.025681
   45.269, -24.203146
   45.751, -24.361038
   46.238, -24.493212
   46.730, -24.560247
   47.227, -24.542665
   47.730, -24.454412
   48.237, -24.343315
   48.751, -24.228844
   49.269, -24.112282
   49.794, -23.993822
   50.323, -23.873699
   50.859, -23.751942
