Frequency(Hz),   Magnitude(dB)
   11.804, -25.088957
   11.929, -25.039541
   12.056, -24.928026
   12.184, -24.807205
   12.314, -24.684816
   12.445, -24.561022
   12.578, -24.436045
   12.711, -24.310062
   12.847, -24.183283
   12.983, -24.055767
   13.122, -23.927399
   13.261, -23.798042
   13.402, -23.667704
   13.545, -23.536579
   13.689, -23.404900
   13.835, -23.272856
   13.982, -23.140627
   14.131, -23.008396
   14.281, -22.876102
   14.433, -22.743650
   14.587, -22.610912
   14.742, -22.477972
   14.899, -22.345110
   15.057, -22.212622
   15.217, -22.080694
   15.379, -21.949343
   15.543, -21.818575
   15.708, -21.688450
   15.875, -21.559059
   16.044, -21.430517
   16.215, -21.302982
   16.388, -21.176722
   16.562, -21.051983
   16.738, -20.928930
   16.916, -20.807537
   17.096, -20.687763
   17.278, -20.569719
   17.462, -20.453636
   17.648, -20.339769
   17.836, -20.228197
   18.025, -20.118975
   18.217, -20.012180
   18.411, -19.908085
   18.607, -19.807009
   18.805, -19.709269
   19.005, -19.615187
   19.207, -19.525021
   19.412, -19.438707
   19.618, -19.356152
   19.827, -19.277534
   20.038, -19.203365
   20.251, -19.134062
   20.467, -19.069843
   20.684, -19.010918
   20.905, -18.957548
   21.127, -18.910154
   21.352, -18.869152
   21.579, -18.834782
   21.809, -18.807161
   22.041, -18.786449
   22.275, -18.772921
   22.512, -18.766888
   22.752, -18.768805
   22.994, -18.779190
   23.239, -18.798630
   23.486, -18.828020
   23.736, -18.868431
   23.988, -18.920765
   24.244, -18.985321
   24.501, -19.061975
   24.762, -19.150503
   25.026, -19.250532
   25.292, -19.361736
   25.561, -19.483885
   25.833, -19.616768
   26.108, -19.760023
   26.386, -19.913000
   26.667, -20.074926
   26.950, -20.245346
   27.237, -20.424084
   27.527, -20.610790
   27.820, -20.804668
   28.116, -21.004820
   28.415, -21.210398
   28.717, -21.420681
   29.023, -21.634907
   29.332, -21.852243
   29.644, -22.071760
   29.959, -22.292465
   30.278, -22.513254
   30.600, -22.732729
   30.926, -22.949366
   31.255, -23.161886
   31.587, -23.369137
   31.924, -23.569746
   32.263, -23.762047
   32.607, -23.944206
   32.953, -24.114349
   33.304, -24.270533
   33.658, -24.410721
   34.017, -24.532871
   34.379, -24.634943
   34.744, -24.714689
   35.114, -24.769064
   35.488, -24.802288
   35.865, -24.821899
   36.247, -24.836033
   36.633, -24.845881
   37.022, -24.851328
   37.416, -24.851963
   37.815, -24.847424
   38.217, -24.837681
   38.624, -24.822901
   39.035, -24.803242
   39.450, -24.778545
   39.870, -24.748501
   40.294, -24.712826
   40.723, -24.671337
   41.156, -24.623913
   41.594, -24.570406
   42.036, -24.510557
   42.484, -24.444000
   42.936, -24.370436
   43.393, -24.289734
   43.854, -24.201838
   44.321, -24.106602
   44.793, -24.003756
   45.269, -23.893002
   45.751, -23.774223
   46.238, -23.648066
   46.730, -23.521191
   47.227, -23.394756
   47.730, -23.264294
   48.237, -23.120438
   48.751, -22.960304
   49.269, -22.784758
   49.794, -22.595354
   50.323, -22.393787
   50.859, -22.181667
   51.400, -21.960571
   51.947, -21.732151
   52.500, -21.498188
   53.058, -21.260574
   53.623, -21.021458
   54.194, -20.783604
   54.770, -20.550016
   55.353, -20.323273
   55.942, -20.105484
   56.537, -19.898956
   57.139, -19.706776
   57.747, -19.532753
   58.361, -19.383823
   58.982, -19.261660
   59.610, -19.162146
   60.244, -19.077585
   60.885, -19.004742
   61.533, -18.943192
   62.188, -18.892862
   62.850, -18.854137
   63.518, -18.827507
   64.194, -18.813515
   64.877, -18.812719
   65.568, -18.825666
   66.265, -18.852777
   66.970, -18.894438
   67.683, -18.951056
   68.403, -19.023361
   69.131, -19.112003
   69.867, -19.216391
   70.610, -19.340649
   71.361, -19.493980
   72.121, -19.685627
   72.888, -19.916794
   73.664, -20.182096
   74.448, -20.475191
   75.240, -20.789267
   76.040, -21.116869
   76.849, -21.449682
   77.667, -21.778790
   78.494, -22.094801
   79.329, -22.387993
   80.173, -22.648024
   81.026, -22.860752
   81.888, -22.982178
   82.759, -23.001234
   83.640, -22.938738
   84.530, -22.846582
