Frequency(Hz),   Magnitude(dB)
   11.804, -29.792440
   11.929, -29.702408
   12.056, -29.521332
   12.184, -29.327068
   12.314, -29.130836
   12.445, -28.932837
   12.578, -28.733301
   12.711, -28.532436
   12.847, -28.330450
   12.983, -28.127441
   13.122, -27.923294
   13.261, -27.717901
   13.402, -27.511278
   13.545, -27.303659
   13.689, -27.095285
   13.835, -26.886395
   13.982, -26.677176
   14.131, -26.467819
   14.281, -26.258327
   14.433, -26.048609
   14.587, -25.838585
   14.742, -25.628368
   14.899, -25.418268
   15.057, -25.208618
   15.217, -24.999634
   15.379, -24.791397
   15.543, -24.583935
   15.708, -24.377344
   15.875, -24.171774
   16.044, -23.967386
   16.215, -23.764397
   16.388, -23.563101
   16.562, -23.363813
   16.738, -23.166746
   16.916, -22.971949
   17.096, -22.779428
   17.278, -22.589363
   17.462, -22.402060
   17.648, -22.217812
   17.836, -22.036802
   18.025, -21.859144
   18.217, -21.685001
   18.411, -21.514740
   18.607, -21.348728
   18.805, -21.187397
   19.005, -21.031155
   19.207, -20.880354
   19.412, -20.735046
   19.618, -20.595203
   19.827, -20.461149
   20.038, -20.333488
   20.251, -20.212753
   20.467, -20.099297
   20.684, -19.993441
   20.905, -19.895582
   21.127, -19.806274
   21.352, -19.726067
   21.579, -19.655371
   21.809, -19.594429
   22.041, -19.543562
   22.275, -19.503216
   22.512, -19.473885
   22.752, -19.456165
   22.994, -19.450787
   23.239, -19.458496
   23.486, -19.480276
   23.736, -19.517149
   23.988, -19.569912
   24.244, -19.638731
   24.501, -19.723454
   24.762, -19.823750
   25.026, -19.939171
   25.292, -20.069315
   25.561, -20.213837
   25.833, -20.372412
   26.108, -20.544554
   26.386, -20.729460
   26.667, -20.926205
   26.950, -21.134199
   27.237, -21.353058
   27.527, -21.582251
   27.820, -21.820780
   28.116, -22.067499
   28.415, -22.321342
   28.717, -22.581312
   29.023, -22.846369
   29.332, -23.115395
   29.644, -23.387125
   29.959, -23.660234
   30.278, -23.933247
   30.600, -24.204391
   30.926, -24.471716
   31.255, -24.733503
   31.587, -24.988142
   31.924, -25.233774
   32.263, -25.468189
   32.607, -25.689011
   32.953, -25.893753
   33.304, -26.079882
   33.658, -26.244665
   34.017, -26.385393
   34.379, -26.499262
   34.744, -26.582060
   35.114, -26.617237
   35.488, -26.606125
   35.865, -26.561773
   36.247, -26.508005
   36.633, -26.449427
   37.022, -26.386400
   37.416, -26.318886
   37.815, -26.246893
   38.217, -26.170784
   38.624, -26.091173
   39.035, -26.008648
   39.450, -25.923527
   39.870, -25.836023
   40.294, -25.746370
   40.723, -25.654947
   41.156, -25.562243
   41.594, -25.468739
   42.036, -25.374815
   42.484, -25.280821
   42.936, -25.187191
   43.393, -25.094559
   43.854, -25.003696
