Frequency(Hz),   Magnitude(dB)
   11.804, -27.272041
   11.929, -27.194054
   12.056, -27.033176
   12.184, -26.859474
   12.314, -26.683088
   12.445, -26.504229
   12.578, -26.323080
   12.711, -26.139858
   12.847, -25.954752
   12.983, -25.767860
   13.122, -25.579048
   13.261, -25.388199
   13.402, -25.195328
   13.545, -25.000650
   13.689, -24.804407
   13.835, -24.606808
   13.982, -24.408060
   14.131, -24.208336
   14.281, -24.007637
   14.433, -23.805853
   14.587, -23.602915
   14.742, -23.398926
   14.899, -23.194204
   15.057, -22.989065
   15.217, -22.783733
   15.379, -22.578281
   15.543, -22.372755
   15.708, -22.167242
   15.875, -21.961901
   16.044, -21.756893
   16.215, -21.552435
   16.388, -21.348850
   16.562, -21.146463
   16.738, -20.945486
   16.916, -20.745987
   17.096, -20.547983
   17.278, -20.351662
   17.462, -20.157368
   17.648, -19.965424
   17.836, -19.776012
   18.025, -19.589285
   18.217, -19.405434
   18.411, -19.224844
   18.607, -19.047951
   18.805, -18.875185
   19.005, -18.707022
   19.207, -18.543852
   19.412, -18.385756
   19.618, -18.232771
   19.827, -18.085279
   20.038, -17.943933
   20.251, -17.809341
   20.467, -17.681894
   20.684, -17.562000
   20.905, -17.450142
   21.127, -17.346939
   21.352, -17.253036
   21.579, -17.168913
   21.809, -17.094925
   22.041, -17.031488
   22.275, -16.979155
   22.512, -16.938522
   22.752, -16.910313
   22.994, -16.895369
   23.239, -16.894314
   23.486, -16.905699
   23.736, -16.926588
   23.988, -16.954098
   24.244, -16.987183
   24.501, -17.025757
   24.762, -17.069681
   25.026, -17.118746
   25.292, -17.172758
   25.561, -17.231678
   25.833, -17.295477
   26.108, -17.364012
   26.386, -17.436861
   26.667, -17.513491
   26.950, -17.593740
   27.237, -17.677731
   27.527, -17.765417
   27.820, -17.856384
   28.116, -17.950077
   28.415, -18.046078
   28.717, -18.144085
   29.023, -18.243813
   29.332, -18.344925
   29.644, -18.447035
   29.959, -18.549704
   30.278, -18.652447
   30.600, -18.754515
   30.926, -18.855070
   31.255, -18.953569
   31.587, -19.049631
   31.924, -19.142723
   32.263, -19.232037
   32.607, -19.316683
   32.953, -19.395750
   33.304, -19.468363
   33.658, -19.533564
   34.017, -19.590483
   34.379, -19.638309
   34.744, -19.676743
   35.114, -19.710918
   35.488, -19.743895
   35.865, -19.776428
   36.247, -19.804419
   36.633, -19.827160
   37.022, -19.844824
   37.416, -19.857475
   37.815, -19.865210
   38.217, -19.868523
   38.624, -19.868134
   39.035, -19.864763
   39.450, -19.858873
   39.870, -19.850830
   40.294, -19.841019
   40.723, -19.830000
   41.156, -19.818415
   41.594, -19.806955
   42.036, -19.796202
   42.484, -19.786722
   42.936, -19.779161
   43.393, -19.774420
   43.854, -19.773499
   44.321, -19.777397
   44.793, -19.786999
   45.269, -19.803265
   45.751, -19.827375
   46.238, -19.860500
   46.730, -19.901720
   47.227, -19.950275
   47.730, -20.006409
   48.237, -20.071884
   48.751, -20.146936
   49.269, -20.230770
   49.794, -20.322748
   50.323, -20.422228
   50.859, -20.528294
   51.400, -20.639780
   51.947, -20.755474
   52.500, -20.874027
   53.058, -20.994013
   53.623, -21.114059
   54.194, -21.233147
   54.770, -21.350264
   55.353, -21.463753
   55.942, -21.571205
   56.537, -21.670120
   57.139, -21.758520
   57.747, -21.833464
   58.361, -21.881468
   58.982, -21.895479
   59.610, -21.881491
   60.244, -21.857546
   60.885, -21.832644
   61.533, -21.806932
   62.188, -21.779940
   62.850, -21.751638
   63.518, -21.722128
   64.194, -21.691504
   64.877, -21.659895
   65.568, -21.627380
   66.265, -21.593952
   66.970, -21.559490
   67.683, -21.523954
   68.403, -21.487551
   69.131, -21.450632
   69.867, -21.413837
   70.610, -21.377335
   71.361, -21.340284
   72.121, -21.301533
   72.888, -21.260511
   73.664, -21.217520
   74.448, -21.173052
   75.240, -21.127602
   76.040, -21.081545
   76.849, -21.034996
   77.667, -20.988031
   78.494, -20.940893
   79.329, -20.894167
   80.173, -20.848516
   81.026, -20.805803
   81.888, -20.781221
   82.759, -20.784981
   83.640, -20.819569
   84.530, -20.873783
   85.430, -20.942051
   86.339, -21.021124
   87.257, -21.107090
   88.186, -21.195797
   89.124, -21.283369
   90.072, -21.365955
   91.031, -21.439583
   91.999, -21.500395
   92.978, -21.545805
   93.968, -21.575756
   94.968, -21.588104
   95.978, -21.581285
   96.999, -21.554758
   98.032, -21.513086
   99.075, -21.461739
  100.129, -21.406706
  101.194, -21.354349
  102.271, -21.311344
  103.359, -21.284863
  104.459, -21.283936
  105.571, -21.325283
  106.694, -21.416138
  107.829, -21.554379
  108.977, -21.725574
  110.136, -21.920225
  111.308, -22.128349
  112.492, -22.339127
  113.689, -22.540972
  114.899, -22.721331
  116.122, -22.864254
  117.357, -22.951286
  118.606, -22.987944
  119.868, -22.993841
  121.144, -22.992628
  122.433, -22.988558
  123.735, -22.983900
  125.052, -22.980688
  126.383, -22.980871
  127.727, -22.985281
  129.087, -22.991783
  130.460, -23.001665
  131.848, -23.017323
  133.251, -23.041739
  134.669, -23.071661
  136.102, -23.102249
  137.550, -23.128859
  139.014, -23.145655
  140.493, -23.122541
  141.988, -23.044197
  143.499, -22.912880
  145.026, -22.757030
  146.569, -22.590870
  148.129, -22.424751
  149.705, -22.268908
  151.298, -22.129211
  152.908, -22.000969
  154.535, -21.879698
  156.179, -21.763927
  157.841, -21.660492
  159.520, -21.574217
  161.218, -21.510365
  162.933, -21.482187
  164.667, -21.518169
  166.419, -21.626482
  168.190, -21.802883
  169.979, -22.025311
  171.788, -22.281824
  173.616, -22.541744
  175.463, -22.776142
  177.330, -22.974409
  179.217, -23.136141
  181.124, -23.259100
  183.052, -23.340939
  184.999, -23.386877
  186.968, -23.402439
  188.957, -23.394503
  190.968, -23.370979
  193.000, -23.338737
  195.054, -23.301094
  197.129, -23.260857
  199.227, -23.222963
  201.347, -23.189175
  203.489, -23.157425
  205.654, -23.121220
  207.843, -23.077179
  210.054, -23.020597
  212.289, -22.938591
  214.548, -22.823719
  216.831, -22.682951
  219.138, -22.543755
  221.470, -22.458048
  223.827, -22.464926
  226.208, -22.563047
  228.615, -22.710152
  231.048, -22.869593
  233.506, -23.033470
  235.991, -23.212048
  238.502, -23.414183
  241.040, -23.634666
  243.605, -23.834400
  246.197, -23.848484
  248.816, -23.568136
  251.464, -23.035696
  254.140, -22.481783
  256.844, -22.114946
  259.577, -22.013178
  262.339, -22.136600
  265.130, -22.343323
  267.952, -22.501482
  270.803, -22.547909
  273.684, -22.492235
  276.596, -22.397408
  279.540, -22.323816
  282.514, -22.307060
  285.520, -22.348333
  288.558, -22.414063
  291.629, -22.453575
  294.732, -22.421520
  297.868, -22.316765
  301.037, -22.194719
