Frequency(Hz),   Magnitude(dB)
   11.804, -22.565496
   11.929, -22.538044
   12.056, -22.464361
   12.184, -22.383432
   12.314, -22.300993
   12.445, -22.217224
   12.578, -22.132320
   12.711, -22.046469
   12.847, -21.959848
   12.983, -21.872520
   13.122, -21.784369
   13.261, -21.695229
   13.402, -21.605106
   13.545, -21.514189
   13.689, -21.422688
   13.835, -21.330784
   13.982, -21.238657
   14.131, -21.146450
   14.281, -21.054127
   14.433, -20.961538
   14.587, -20.868568
   14.742, -20.775282
   14.899, -20.681931
   15.057, -20.588810
   15.217, -20.496069
   15.379, -20.403742
   15.543, -20.311789
   15.708, -20.220259
   15.875, -20.129225
   16.044, -20.038792
   16.215, -19.949089
   16.388, -19.860346
   16.562, -19.772820
   16.738, -19.686636
   16.916, -19.601749
   17.096, -19.518091
   17.278, -19.435743
   17.462, -19.354927
   17.648, -19.275850
   17.836, -19.198591
   18.025, -19.123148
   18.217, -19.049589
   18.411, -18.978157
   18.607, -18.909124
   18.805, -18.842789
   19.005, -18.779425
   19.207, -18.719280
   19.412, -18.662245
   19.618, -18.608175
   19.827, -18.557243
   20.038, -18.509882
   20.251, -18.466509
   20.467, -18.427277
   20.684, -18.392345
   20.905, -18.361959
   21.127, -18.336472
   21.352, -18.316269
   21.579, -18.301535
   21.809, -18.292339
   22.041, -18.288774
   22.275, -18.291077
   22.512, -18.299511
   22.752, -18.314465
   22.994, -18.336390
   23.239, -18.365786
   23.486, -18.403063
   23.736, -18.448576
   23.988, -18.502617
   24.244, -18.565285
   24.501, -18.636532
   24.762, -18.716162
   25.026, -18.803907
   25.292, -18.899519
   25.561, -19.002880
   25.833, -19.113867
   26.108, -19.232269
   26.386, -19.357523
   26.667, -19.489027
   26.950, -19.626497
   27.237, -19.769892
   27.527, -19.919052
   27.820, -20.073400
   28.116, -20.232229
   28.415, -20.394939
   28.717, -20.561039
   29.023, -20.730032
   29.332, -20.901373
   29.644, -21.074436
   29.959, -21.248535
   30.278, -21.422918
   30.600, -21.596560
   30.926, -21.768316
   31.255, -21.937321
   31.587, -22.102848
   31.924, -22.264013
   32.263, -22.419626
   32.607, -22.568388
   32.953, -22.708967
   33.304, -22.840012
   33.658, -22.960106
   34.017, -23.067865
   34.379, -23.161926
   34.744, -23.240442
   35.114, -23.297173
   35.488, -23.333887
   35.865, -23.357056
   36.247, -23.377092
   36.633, -23.395866
   37.022, -23.413397
   37.416, -23.429396
   37.815, -23.443577
   38.217, -23.456026
   38.624, -23.467024
   39.035, -23.476824
   39.450, -23.485373
   39.870, -23.492502
   40.294, -23.498026
   40.723, -23.501884
   41.156, -23.504089
   41.594, -23.504627
   42.036, -23.503344
   42.484, -23.500034
   42.936, -23.494505
   43.393, -23.486797
   43.854, -23.476978
   44.321, -23.465055
   44.793, -23.450901
   45.269, -23.434389
   45.751, -23.415546
   46.238, -23.394531
   46.730, -23.371387
   47.227, -23.346395
   47.730, -23.320007
   48.237, -23.292709
   48.751, -23.264479
   49.269, -23.235216
   49.794, -23.205124
   50.323, -23.174446
   50.859, -23.143250
   51.400, -23.111399
   51.947, -23.078796
   52.500, -23.045296
   53.058, -23.010748
   53.623, -22.975136
   54.194, -22.938898
   54.770, -22.902588
   55.353, -22.866188
   55.942, -22.829025
   56.537, -22.790506
   57.139, -22.750589
   57.747, -22.709518
   58.361, -22.667810
   58.982, -22.625946
   59.610, -22.584215
   60.244, -22.542589
   60.885, -22.500826
   61.533, -22.458359
   62.188, -22.414705
   62.850, -22.369867
   63.518, -22.323944
   64.194, -22.277021
   64.877, -22.229239
   65.568, -22.180712
   66.265, -22.131414
   66.970, -22.081255
   67.683, -22.030174
   68.403, -21.978416
   69.131, -21.926287
   69.867, -21.874119
   70.610, -21.821489
   71.361, -21.767426
   72.121, -21.711117
   72.888, -21.652395
   73.664, -21.591608
   74.448, -21.529211
   75.240, -21.465689
   76.040, -21.401398
   76.849, -21.336414
   77.667, -21.270805
   78.494, -21.204775
   79.329, -21.138899
   80.173, -21.073793
   81.026, -21.012131
   81.888, -20.978937
   82.759, -21.000196
   83.640, -21.090994
   84.530, -21.240995
   85.430, -21.437723
   86.339, -21.670424
   87.257, -21.927164
   88.186, -22.195152
   89.124, -22.461224
   90.072, -22.711542
   91.031, -22.931358
   91.999, -23.104513
   92.978, -23.204102
   93.968, -23.178320
   94.968, -23.003834
   95.978, -22.692717
   96.999, -22.287294
   98.032, -21.813227
   99.075, -21.295818
  100.129, -20.761860
  101.194, -20.239504
  102.271, -19.758228
  103.359, -19.349466
  104.459, -19.055037
  105.571, -18.937950
  106.694, -18.975380
  107.829, -19.108595
  108.977, -19.252077
  110.136, -19.398319
  111.308, -19.547277
  112.492, -19.698746
  113.689, -19.852554
  114.899, -20.008575
  116.122, -20.166481
  117.357, -20.325592
  118.606, -20.486141
  119.868, -20.648870
  121.144, -20.814837
  122.433, -20.983925
  123.735, -21.155611
  125.052, -21.328972
  126.383, -21.502333
  127.727, -21.663908
  129.087, -21.756622
  130.460, -21.743969
  131.848, -21.623985
  133.251, -21.445955
  134.669, -21.238737
  136.102, -21.029362
  137.550, -20.846601
  139.014, -20.721348
  140.493, -20.678255
  141.988, -20.736629
  143.499, -20.897003
  145.026, -21.142298
  146.569, -21.434721
  148.129, -21.729656
  149.705, -21.977798
  151.298, -22.122011
  152.908, -22.096632
  154.535, -21.869064
  156.179, -21.463797
  157.841, -20.957329
  159.520, -20.437780
  161.218, -19.996407
  162.933, -19.734379
  164.667, -19.731441
  166.419, -19.990835
  168.190, -20.459566
  169.979, -21.046078
  171.788, -21.675268
  173.616, -22.245600
  175.463, -22.642876
  177.330, -22.846378
  179.217, -22.911293
  181.124, -22.919325
  183.052, -22.895887
  184.999, -22.860630
  186.968, -22.823778
  188.957, -22.788242
  190.968, -22.755831
  193.000, -22.732735
  195.054, -22.724569
  197.129, -22.736298
  199.227, -22.790100
  201.347, -22.913410
  203.489, -23.114023
  205.654, -23.359905
  207.843, -23.592010
  210.054, -23.714968
  212.289, -23.653456
  214.548, -23.413023
  216.831, -23.081530
  219.138, -22.749300
  221.470, -22.473154
  223.827, -22.269775
  226.208, -22.133265
  228.615, -22.043772
  231.048, -21.995035
  233.506, -21.996807
  235.991, -22.076031
  238.502, -22.240171
  241.040, -22.454752
  243.605, -22.650928
  246.197, -22.762535
  248.816, -22.783787
  251.464, -22.750175
  254.140, -22.710579
  256.844, -22.678587
  259.577, -22.660084
  262.339, -22.653988
  265.130, -22.651598
  267.952, -22.622265
  270.803, -22.507730
  273.684, -22.287319
  276.596, -22.010654
  279.540, -21.799334
  282.514, -21.736486
  285.520, -21.819359
  288.558, -21.971491
  291.629, -22.101421
  294.732, -22.180384
  297.868, -22.219576
  301.037, -22.249308
  304.241, -22.282122
  307.478, -22.321573
  310.750, -22.365139
  314.056, -22.398155
  317.398, -22.381477
  320.775, -22.300682
  324.189, -22.187113
  327.638, -22.114927
  331.124, -22.112135
  334.648, -22.159922
  338.209, -22.207096
  341.807, -22.228750
  345.444, -22.227106
  349.120, -22.222403
  352.835, -22.229265
  356.589, -22.249500
  360.384, -22.273533
  364.218, -22.292070
  368.094, -22.300625
  372.011, -22.297039
  375.969, -22.275467
  379.970, -22.236996
  384.013, -22.190977
  388.099, -22.149193
  392.228, -22.117691
