Frequency(Hz),   Magnitude(dB)
   11.804, -16.014488
   11.929, -16.059000
   12.056, -16.110916
   12.184, -16.162748
   12.314, -16.213480
   12.445, -16.263254
   12.578, -16.312227
   12.711, -16.360567
   12.847, -16.408405
   12.983, -16.455784
   13.122, -16.502510
   13.261, -16.548410
   13.402, -16.593424
   13.545, -16.637709
   13.689, -16.681419
   13.835, -16.724689
   13.982, -16.767641
   14.131, -16.810379
   14.281, -16.852772
   14.433, -16.894642
   14.587, -16.935816
   14.742, -16.976273
   14.899, -17.016216
   15.057, -17.055847
   15.217, -17.095266
   15.379, -17.134403
   15.543, -17.173161
   15.708, -17.211493
   15.875, -17.249395
   16.044, -17.286860
   16.215, -17.323948
   16.388, -17.360785
   16.562, -17.397512
   16.738, -17.434162
   16.916, -17.470583
   17.096, -17.506573
   17.278, -17.542118
   17.462, -17.577297
   17.648, -17.612204
   17.836, -17.646763
   18.025, -17.680849
   18.217, -17.714388
   18.411, -17.747459
   18.607, -17.780193
   18.805, -17.812716
   19.005, -17.845158
   19.207, -17.877558
   19.412, -17.909643
   19.618, -17.941090
   19.827, -17.971849
   20.038, -18.002184
   20.251, -18.032272
   20.467, -18.062077
   20.684, -18.091528
   20.905, -18.120613
   21.127, -18.149475
   21.352, -18.178225
   21.579, -18.206797
   21.809, -18.234985
   22.041, -18.262625
   22.275, -18.289637
   22.512, -18.316000
   22.752, -18.341768
   22.994, -18.367107
   23.239, -18.392107
   23.486, -18.416424
   23.736, -18.439468
   23.988, -18.460827
   24.244, -18.480455
   24.501, -18.498449
   24.762, -18.514822
   25.026, -18.529507
   25.292, -18.542501
   25.561, -18.553957
   25.833, -18.564054
   26.108, -18.572899
   26.386, -18.580307
   26.667, -18.586050
   26.950, -18.590282
   27.237, -18.593430
   27.527, -18.595839
   27.820, -18.597466
   28.116, -18.598194
   28.415, -18.598055
   28.717, -18.597233
   29.023, -18.595966
   29.332, -18.594473
   29.644, -18.592957
   29.959, -18.591627
   30.278, -18.590677
   30.600, -18.590063
   30.926, -18.589729
   31.255, -18.589933
   31.587, -18.591162
   31.924, -18.593788
   32.263, -18.597996
   32.607, -18.603897
   32.953, -18.611677
   33.304, -18.621595
   33.658, -18.633915
   34.017, -18.649035
   34.379, -18.667479
   34.744, -18.690329
   35.114, -18.723274
   35.488, -18.767294
   35.865, -18.820084
   36.247, -18.874939
   36.633, -18.930611
   37.022, -18.986975
   37.416, -19.043772
   37.815, -19.100744
   38.217, -19.158045
   38.624, -19.215963
   39.035, -19.274801
   39.450, -19.334553
   39.870, -19.395069
   40.294, -19.456221
   40.723, -19.517967
   41.156, -19.580368
   41.594, -19.643438
   42.036, -19.707071
   42.484, -19.771082
   42.936, -19.835333
   43.393, -19.899895
   43.854, -19.964882
   44.321, -20.030312
   44.793, -20.096113
   45.269, -20.162189
   45.751, -20.228596
   46.238, -20.295576
   46.730, -20.363604
   47.227, -20.432787
   47.730, -20.503006
   48.237, -20.573774
   48.751, -20.644773
   49.269, -20.715914
   49.794, -20.787378
   50.323, -20.859459
   50.859, -20.932194
   51.400, -21.005514
   51.947, -21.079313
   52.500, -21.153444
   53.058, -21.227797
   53.623, -21.302362
   54.194, -21.377600
   54.770, -21.454071
   55.353, -21.531769
   55.942, -21.610067
   56.537, -21.688354
   57.139, -21.766626
   57.747, -21.843458
   58.361, -21.899597
   58.982, -21.914791
   59.610, -21.884008
   60.244, -21.823185
   60.885, -21.745115
   61.533, -21.652170
   62.188, -21.546070
   62.850, -21.429125
   63.518, -21.303942
   64.194, -21.173306
   64.877, -21.040169
   65.568, -20.907681
   66.265, -20.779037
   66.970, -20.657553
   67.683, -20.546820
   68.403, -20.450888
   69.131, -20.374029
   69.867, -20.319267
   70.610, -20.286179
   71.361, -20.272818
   72.121, -20.276867
   72.888, -20.296871
   73.664, -20.330421
   74.448, -20.374874
   75.240, -20.427404
   76.040, -20.484840
   76.849, -20.543463
   77.667, -20.599304
   78.494, -20.648239
   79.329, -20.686247
   80.173, -20.709061
   81.026, -20.712572
   81.888, -20.698280
   82.759, -20.663778
   83.640, -20.605869
   84.530, -20.519999
   85.430, -20.409977
   86.339, -20.281588
   87.257, -20.140474
   88.186, -19.992661
   89.124, -19.845142
   90.072, -19.705589
   91.031, -19.582264
   91.999, -19.484785
   92.978, -19.430984
   93.968, -19.454308
   94.968, -19.565552
   95.978, -19.755695
   96.999, -19.994919
   98.032, -20.269838
   99.075, -20.568241
  100.129, -20.877159
  101.194, -21.182659
  102.271, -21.469702
  103.359, -21.721970
  104.459, -21.919550
  105.571, -22.038746
  106.694, -22.087610
  107.829, -22.092546
  108.977, -22.085577
  110.136, -22.072517
  111.308, -22.056376
  112.492, -22.040188
  113.689, -22.027246
  114.899, -22.021019
  116.122, -22.023790
  117.357, -22.032831
  118.606, -22.048088
  119.868, -22.070303
  121.144, -22.102249
