Frequency(Hz),   Magnitude(dB)
   11.804, -24.334887
   11.929, -24.287083
   12.056, -24.178076
   12.184, -24.059296
   12.314, -23.938309
   12.445, -23.815277
   12.578, -23.690395
   12.711, -23.563869
   12.847, -23.435879
   12.983, -23.306494
   13.122, -23.175598
   13.261, -23.043037
   13.402, -22.908836
   13.545, -22.773172
   13.689, -22.636276
   13.835, -22.498348
   13.982, -22.359587
   14.131, -22.220135
   14.281, -22.079975
   14.433, -21.938988
   14.587, -21.797075
   14.742, -21.654312
   14.899, -21.510998
   15.057, -21.367428
   15.217, -21.223789
   15.379, -21.080135
   15.543, -20.936474
   15.708, -20.792873
   15.875, -20.649445
   16.044, -20.506330
   16.215, -20.363718
   16.388, -20.221855
   16.562, -20.081057
   16.738, -19.941486
   16.916, -19.803165
   17.096, -19.666063
   17.278, -19.530329
   17.462, -19.396240
   17.648, -19.264072
   17.836, -19.133970
   18.025, -19.006008
   18.217, -18.880312
   18.411, -18.757229
   18.607, -18.637089
   18.805, -18.520294
   19.005, -18.407225
   19.207, -18.298185
   19.412, -18.193209
   19.618, -18.092228
   19.827, -17.995539
   20.038, -17.903698
   20.251, -17.817238
   20.467, -17.736444
   20.684, -17.661621
   20.905, -17.593136
   21.127, -17.531513
   21.352, -17.477274
   21.579, -17.430773
   21.809, -17.392252
   22.041, -17.361984
   22.275, -17.340397
   22.512, -17.327946
   22.752, -17.325199
   22.994, -17.332857
   23.239, -17.351429
   23.486, -17.379837
   23.736, -17.415852
   23.988, -17.457294
   24.244, -17.503416
   24.501, -17.554150
   24.762, -17.609385
   25.026, -17.668921
   25.292, -17.732622
   25.561, -17.800468
   25.833, -17.872450
   26.108, -17.948481
   26.386, -18.028158
   26.667, -18.111006
   26.950, -18.196901
   27.237, -18.286013
   27.527, -18.378353
   27.820, -18.473564
   28.116, -18.571177
   28.415, -18.670811
   28.717, -18.772251
   29.023, -18.875288
   29.332, -18.979671
   29.644, -19.085081
   29.959, -19.191202
   30.278, -19.297636
   30.600, -19.403738
   30.926, -19.508804
   31.255, -19.612377
   31.587, -19.714218
   31.924, -19.813938
   32.263, -19.910862
   32.607, -20.004253
   32.953, -20.093372
   33.304, -20.177496
   33.658, -20.255857
   34.017, -20.327768
   34.379, -20.392618
   34.744, -20.449696
   35.114, -20.497824
   35.488, -20.538630
   35.865, -20.575150
   36.247, -20.610817
   36.633, -20.646271
   37.022, -20.681520
   37.416, -20.716354
   37.815, -20.750563
   38.217, -20.784317
   38.624, -20.817984
   39.035, -20.851902
   39.450, -20.886114
   39.870, -20.920557
   40.294, -20.955139
   40.723, -20.989906
   41.156, -21.024965
   41.594, -21.060446
   42.036, -21.096317
   42.484, -21.132471
   42.936, -21.168884
   43.393, -21.205713
   43.854, -21.243187
   44.321, -21.281446
   44.793, -21.320536
   45.269, -21.360481
   45.751, -21.401491
   46.238, -21.443848
   46.730, -21.487089
   47.227, -21.530676
   47.730, -21.574478
   48.237, -21.619049
   48.751, -21.664480
   49.269, -21.710653
   49.794, -21.757704
   50.323, -21.805809
   50.859, -21.854969
   51.400, -21.905001
   51.947, -21.955692
   52.500, -22.006811
   53.058, -22.058132
   53.623, -22.109514
   54.194, -22.161310
   54.770, -22.213940
   55.353, -22.267271
   55.942, -22.320488
   56.537, -22.372854
   57.139, -22.424185
   57.747, -22.474371
   58.361, -22.521679
   58.982, -22.564348
   59.610, -22.602001
   60.244, -22.636154
   60.885, -22.667681
   61.533, -22.696024
   62.188, -22.720615
   62.850, -22.741343
   63.518, -22.758200
   64.194, -22.771206
   64.877, -22.780357
   65.568, -22.785675
   66.265, -22.787018
   66.970, -22.784170
   67.683, -22.776968
   68.403, -22.765532
   69.131, -22.749613
   69.867, -22.723976
   70.610, -22.678328
   71.361, -22.608747
   72.121, -22.518841
   72.888, -22.416155
   73.664, -22.303135
   74.448, -22.181896
   75.240, -22.054678
   76.040, -21.923725
   76.849, -21.791145
   77.667, -21.659132
   78.494, -21.530178
   79.329, -21.407253
   80.173, -21.293558
   81.026, -21.191526
   81.888, -21.095638
   82.759, -21.001369
   83.640, -20.907259
   84.530, -20.818604
   85.430, -20.737850
   86.339, -20.665375
   87.257, -20.600765
   88.186, -20.543627
   89.124, -20.494070
   90.072, -20.452507
   91.031, -20.419466
   91.999, -20.396173
   92.978, -20.389580
   93.968, -20.424471
   94.968, -20.517700
   95.978, -20.673378
   96.999, -20.874712
   98.032, -21.109911
   99.075, -21.367239
  100.129, -21.634243
  101.194, -21.897543
  102.271, -22.142700
  103.359, -22.353960
  104.459, -22.509884
  105.571, -22.574244
  106.694, -22.549723
  107.829, -22.463888
  108.977, -22.358852
  110.136, -22.242929
  111.308, -22.120949
  112.492, -21.997931
  113.689, -21.879246
  114.899, -21.770517
  116.122, -21.675365
  117.357, -21.587217
  118.606, -21.501947
  119.868, -21.418343
  121.144, -21.342543
  122.433, -21.275682
  123.735, -21.218134
  125.052, -21.169909
  126.383, -21.131239
  127.727, -21.108011
  129.087, -21.128008
  130.460, -21.199888
  131.848, -21.317713
  133.251, -21.453928
  134.669, -21.599970
  136.102, -21.748194
  137.550, -21.890903
  139.014, -22.022369
  140.493, -22.146227
  141.988, -22.265818
  143.499, -22.383276
  145.026, -22.493406
  146.569, -22.595123
  148.129, -22.687870
  149.705, -22.768690
  151.298, -22.804565
  152.908, -22.702778
  154.535, -22.408958
  156.179, -21.943142
  157.841, -21.394121
  159.520, -20.834042
  161.218, -20.335676
  162.933, -19.976812
  164.667, -19.790493
  166.419, -19.742966
  168.190, -19.779434
  169.979, -19.871008
  171.788, -20.028234
  173.616, -20.245440
  175.463, -20.501886
  177.330, -20.788177
  179.217, -21.095182
  181.124, -21.412910
  183.052, -21.715296
  184.999, -21.975067
  186.968, -22.145344
  188.957, -22.189144
  190.968, -22.109669
  193.000, -21.960096
  195.054, -21.802881
  197.129, -21.695715
  199.227, -21.681711
  201.347, -21.780035
  203.489, -21.973381
  205.654, -22.217022
  207.843, -22.447849
  210.054, -22.595764
  212.289, -22.616135
  214.548, -22.515949
  216.831, -22.350214
  219.138, -22.185907
  221.470, -22.089100
  223.827, -22.093279
  226.208, -22.188625
  228.615, -22.325125
  231.048, -22.454821
  233.506, -22.551502
  235.991, -22.614866
  238.502, -22.658844
  241.040, -22.697596
  243.605, -22.742682
  246.197, -22.802914
  248.816, -22.886183
  251.464, -22.988947
  254.140, -23.094976
  256.844, -23.156769
  259.577, -23.136406
  262.339, -23.036278
  265.130, -22.904512
  267.952, -22.789282
  270.803, -22.711149
  273.684, -22.668074
  276.596, -22.639193
  279.540, -22.599037
  282.514, -22.525032
  285.520, -22.412849
  288.558, -22.284773
  291.629, -22.197351
  294.732, -22.212904
  297.868, -22.338518
  301.037, -22.503920
  304.241, -22.574556
  307.478, -22.472073
  310.750, -22.239178
  314.056, -22.027271
  317.398, -21.966782
  320.775, -22.076073
  324.189, -22.264570
  327.638, -22.400248
  331.124, -22.431625
  334.648, -22.372591
  338.209, -22.257793
  341.807, -22.082352
  345.444, -21.862993
  349.120, -21.683805
  352.835, -21.683840
  356.589, -21.888268
  360.384, -22.171404
  364.218, -22.340031
  368.094, -22.355604
  372.011, -22.290201
  375.969, -22.203360
  379.970, -22.104464
  384.013, -22.017656
  388.099, -21.985504
  392.228, -22.014751
