Frequency(Hz),   Magnitude(dB)
   11.804, -20.959137
   11.929, -21.036369
   12.056, -21.146374
   12.184, -21.260157
   12.314, -21.373507
   12.445, -21.486538
   12.578, -21.599369
   12.711, -21.712130
   12.847, -21.824951
   12.983, -21.937790
   13.122, -22.050463
   13.261, -22.162729
   13.402, -22.274490
   13.545, -22.385857
   13.689, -22.496935
   13.835, -22.607821
   13.982, -22.718569
   14.131, -22.829220
   14.281, -22.939589
   14.433, -23.049437
   14.587, -23.158503
   14.742, -23.266718
   14.899, -23.374182
   15.057, -23.481037
   15.217, -23.587290
   15.379, -23.692774
   15.543, -23.797297
   15.708, -23.900717
   15.875, -24.002916
   16.044, -24.103790
   16.215, -24.203268
   16.388, -24.301359
   16.562, -24.398073
   16.738, -24.493307
   16.916, -24.586748
   17.096, -24.678089
   17.278, -24.767126
   17.462, -24.853775
   17.648, -24.937958
   17.836, -25.019428
   18.025, -25.097870
   18.217, -25.173008
   18.411, -25.244722
   18.607, -25.312914
   18.805, -25.377489
   19.005, -25.438341
   19.207, -25.495270
   19.412, -25.547735
   19.618, -25.595137
   19.827, -25.637159
   20.038, -25.673769
   20.251, -25.704830
   20.467, -25.729990
   20.684, -25.748827
   20.905, -25.761003
   21.127, -25.766291
   21.352, -25.764418
   21.579, -25.754929
   21.809, -25.737198
   22.041, -25.710611
   22.275, -25.674690
   22.512, -25.628908
   22.752, -25.572851
   22.994, -25.506170
   23.239, -25.428698
   23.486, -25.342121
   23.736, -25.249495
   23.988, -25.153828
   24.244, -25.056316
   24.501, -24.957132
   24.762, -24.856213
   25.026, -24.753490
   25.292, -24.648897
   25.561, -24.542545
   25.833, -24.434568
   26.108, -24.325005
   26.386, -24.213614
   26.667, -24.100109
   26.950, -23.984560
   27.237, -23.867353
   27.527, -23.748732
   27.820, -23.628574
   28.116, -23.506699
   28.415, -23.383011
   28.717, -23.257620
   29.023, -23.130630
   29.332, -23.002184
   29.644, -22.872341
   29.959, -22.741198
   30.278, -22.608812
   30.600, -22.474998
   30.926, -22.339558
   31.255, -22.202585
   31.587, -22.064415
   31.924, -21.925240
   32.263, -21.785042
   32.607, -21.643772
   32.953, -21.501406
   33.304, -21.357973
   33.658, -21.213518
   34.017, -21.068211
   34.379, -20.922346
   34.744, -20.776033
   35.114, -20.627495
   35.488, -20.475782
   35.865, -20.320852
   36.247, -20.164240
   36.633, -20.006374
   37.022, -19.847227
   37.416, -19.686558
   37.815, -19.524099
   38.217, -19.360004
   38.624, -19.194582
   39.035, -19.028133
   39.450, -18.860662
   39.870, -18.692030
   40.294, -18.522125
   40.723, -18.350908
   41.156, -18.178448
   41.594, -18.004797
   42.036, -17.829849
   42.484, -17.653448
   42.936, -17.475475
   43.393, -17.296021
   43.854, -17.115217
   44.321, -16.933140
   44.793, -16.749718
   45.269, -16.564901
   45.751, -16.378765
   46.238, -16.197065
   46.730, -16.079279
   47.227, -16.068354
   47.730, -16.170731
   48.237, -16.339317
   48.751, -16.546053
   49.269, -16.785927
   49.794, -17.056023
   50.323, -17.353266
   50.859, -17.674126
   51.400, -18.014610
   51.947, -18.370468
   52.500, -18.737091
   53.058, -19.109581
   53.623, -19.482828
   54.194, -19.851816
   54.770, -20.211290
   55.353, -20.555025
   55.942, -20.875767
   56.537, -21.165855
   57.139, -21.417782
   57.747, -21.623493
   58.361, -21.772339
   58.982, -21.864037
   59.610, -21.909014
   60.244, -21.923655
   60.885, -21.915594
   61.533, -21.887527
   62.188, -21.842100
   62.850, -21.782604
   63.518, -21.712696
   64.194, -21.636257
   64.877, -21.557461
   65.568, -21.480686
   66.265, -21.410475
   66.970, -21.351570
